,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-21 20:00:00-04:00,1283.0,1286.0,1282.75,1286.0,76,25,97605.0
2021-09-21 20:01:00-04:00,1285.25,1285.5,1284.75,1284.75,6,3,7711.5
2021-09-21 20:02:00-04:00,1285.0,1285.0,1285.0,1285.0,4,2,5140.0
2021-09-21 20:03:00-04:00,1284.75,1285.0,1284.75,1285.0,3,3,3854.75
2021-09-21 20:04:00-04:00,1285.0,1285.25,1285.0,1285.0,5,3,6425.25
2021-09-21 20:05:00-04:00,1284.75,1284.75,1283.75,1283.75,4,3,5136.25
2021-09-21 20:09:00-04:00,1283.25,1283.25,1283.25,1283.25,1,1,1283.25
2021-09-21 20:20:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-09-21 20:22:00-04:00,1281.75,1281.75,1281.75,1281.75,1,1,1281.75
2021-09-21 20:24:00-04:00,1282.0,1282.0,1282.0,1282.0,1,1,1282.0
2021-09-21 20:26:00-04:00,1282.25,1282.25,1282.25,1282.25,6,2,7693.5
2021-09-21 20:37:00-04:00,1281.5,1281.5,1281.5,1281.5,1,1,1281.5
2021-09-21 20:43:00-04:00,1280.75,1280.75,1280.75,1280.75,1,1,1280.75
2021-09-21 20:44:00-04:00,1280.75,1280.75,1280.75,1280.75,1,1,1280.75
2021-09-21 20:45:00-04:00,1280.75,1280.75,1280.75,1280.75,1,1,1280.75
2021-09-21 20:55:00-04:00,1281.0,1281.0,1280.5,1280.75,3,3,3842.25
2021-09-21 20:58:00-04:00,1281.0,1281.0,1281.0,1281.0,1,1,1281.0
2021-09-21 21:00:00-04:00,1281.25,1283.5,1281.25,1283.25,10,9,12830.5
2021-09-21 21:01:00-04:00,1283.25,1283.25,1282.75,1282.75,2,2,2566.0
2021-09-21 21:02:00-04:00,1283.25,1283.25,1282.75,1282.75,3,2,3849.25
2021-09-21 21:03:00-04:00,1282.75,1284.0,1282.75,1284.0,6,3,7702.25
2021-09-21 21:05:00-04:00,1283.75,1283.75,1283.75,1283.75,1,1,1283.75
2021-09-21 21:06:00-04:00,1284.5,1284.5,1284.25,1284.25,2,2,2568.75
2021-09-21 21:08:00-04:00,1286.0,1286.75,1286.0,1286.75,23,11,29588.0
2021-09-21 21:09:00-04:00,1286.25,1286.25,1286.0,1286.0,2,2,2572.25
2021-09-21 21:13:00-04:00,1284.75,1285.0,1284.75,1285.0,4,2,5139.75
2021-09-21 21:14:00-04:00,1285.5,1285.5,1285.25,1285.25,9,7,11569.0
2021-09-21 21:15:00-04:00,1285.5,1285.5,1285.5,1285.5,2,2,2571.0
2021-09-21 21:16:00-04:00,1284.75,1284.75,1284.75,1284.75,1,1,1284.75
2021-09-21 21:17:00-04:00,1284.25,1284.25,1284.25,1284.25,1,1,1284.25
2021-09-21 21:18:00-04:00,1284.25,1284.25,1284.0,1284.0,5,4,6420.5
2021-09-21 21:19:00-04:00,1282.75,1282.75,1282.75,1282.75,2,2,2565.5
2021-09-21 21:20:00-04:00,1282.75,1282.75,1282.75,1282.75,1,1,1282.75
2021-09-21 21:21:00-04:00,1282.25,1282.25,1281.0,1281.0,28,11,35883.75
2021-09-21 21:22:00-04:00,1281.5,1281.5,1280.25,1280.75,40,20,51235.0
2021-09-21 21:23:00-04:00,1280.75,1281.25,1280.75,1281.25,3,3,3843.25
2021-09-21 21:24:00-04:00,1281.5,1282.5,1281.25,1282.25,10,6,12821.0
2021-09-21 21:25:00-04:00,1282.5,1283.25,1282.5,1282.5,10,7,12828.25
2021-09-21 21:26:00-04:00,1282.5,1282.5,1282.5,1282.5,7,4,8977.5
2021-09-21 21:28:00-04:00,1283.5,1283.5,1283.5,1283.5,1,1,1283.5
2021-09-21 21:29:00-04:00,1282.75,1282.75,1282.75,1282.75,1,1,1282.75
