,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-10 18:00:00-05:00,80.04,80.05,80.03,80.045,104,59,8324.415
2021-11-10 18:01:00-05:00,80.045,80.05,80.035,80.035,31,21,2481.37
2021-11-10 18:03:00-05:00,80.045,80.045,80.045,80.045,5,3,400.225
2021-11-10 18:04:00-05:00,80.045,80.045,80.04,80.045,10,8,800.43
2021-11-10 18:05:00-05:00,80.04,80.04,80.035,80.035,6,3,480.225
2021-11-10 18:06:00-05:00,80.035,80.045,80.035,80.035,16,8,1280.64
2021-11-10 18:07:00-05:00,80.045,80.045,80.035,80.045,18,5,1440.79
2021-11-10 18:08:00-05:00,80.045,80.045,80.045,80.045,8,1,640.36
2021-11-10 18:09:00-05:00,80.045,80.045,80.045,80.045,3,2,240.135
2021-11-10 18:10:00-05:00,80.045,80.05,80.04,80.05,26,6,2081.15
2021-11-10 18:11:00-05:00,80.045,80.045,80.035,80.04,41,16,3281.755
2021-11-10 18:12:00-05:00,80.045,80.045,80.045,80.045,6,3,480.27
2021-11-10 18:13:00-05:00,80.045,80.05,80.04,80.04,8,3,640.37
2021-11-10 18:14:00-05:00,80.04,80.045,80.04,80.045,3,3,240.125
2021-11-10 18:15:00-05:00,80.045,80.045,80.04,80.04,12,7,960.53
2021-11-10 18:16:00-05:00,80.04,80.05,80.04,80.05,10,2,800.46
2021-11-10 18:17:00-05:00,80.045,80.045,80.04,80.045,8,4,640.335
2021-11-10 18:19:00-05:00,80.05,80.05,80.05,80.05,5,2,400.25
2021-11-10 18:20:00-05:00,80.05,80.05,80.05,80.05,5,2,400.25
2021-11-10 18:22:00-05:00,80.055,80.055,80.055,80.055,21,3,1681.155
2021-11-10 18:23:00-05:00,80.055,80.055,80.055,80.055,6,2,480.33
2021-11-10 18:25:00-05:00,80.055,80.055,80.055,80.055,4,2,320.22
2021-11-10 18:26:00-05:00,80.055,80.06,80.055,80.06,34,16,2721.985
2021-11-10 18:27:00-05:00,80.06,80.06,80.055,80.055,8,7,640.455
2021-11-10 18:28:00-05:00,80.055,80.065,80.055,80.055,8,8,640.45
2021-11-10 18:29:00-05:00,80.06,80.06,80.055,80.055,19,7,1521.115
2021-11-10 18:30:00-05:00,80.06,80.065,80.055,80.06,69,17,5524.36
2021-11-10 18:31:00-05:00,80.055,80.06,80.055,80.06,12,8,960.69
2021-11-10 18:32:00-05:00,80.05,80.06,80.05,80.055,17,11,1360.96
2021-11-10 18:33:00-05:00,80.065,80.065,80.06,80.06,38,11,3042.395
