,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-08-29 18:00:00-04:00,4498.5,4498.5,4497.75,4497.75,5,2,22491.75
2021-08-29 18:02:00-04:00,4495.75,4497.5,4495.75,4497.5,9,4,40474.25
2021-08-29 18:04:00-04:00,4496.75,4497.75,4496.75,4497.75,21,3,94444.75
2021-08-29 18:05:00-04:00,4497.0,4497.0,4497.0,4497.0,10,2,44970.0
2021-08-29 18:06:00-04:00,4497.25,4497.5,4497.25,4497.5,23,3,103437.75
2021-08-29 18:07:00-04:00,4497.75,4498.5,4497.5,4498.25,10,5,44980.5
2021-08-29 18:09:00-04:00,4498.0,4498.0,4498.0,4498.0,1,1,4498.0
2021-08-29 18:11:00-04:00,4498.75,4498.75,4498.75,4498.75,6,1,26992.5
2021-08-29 18:13:00-04:00,4498.75,4498.75,4498.75,4498.75,1,1,4498.75
2021-08-29 18:14:00-04:00,4499.5,4500.0,4499.25,4500.0,105,18,472498.5
2021-08-29 18:15:00-04:00,4500.0,4500.0,4500.0,4500.0,89,15,400500.0
2021-08-29 18:17:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-29 18:22:00-04:00,4498.5,4498.5,4498.5,4498.5,3,1,13495.5
2021-08-29 18:35:00-04:00,4499.0,4499.0,4499.0,4499.0,1,1,4499.0
2021-08-29 18:47:00-04:00,4498.5,4498.5,4498.5,4498.5,1,1,4498.5
2021-08-29 19:02:00-04:00,4498.25,4498.25,4498.25,4498.25,1,1,4498.25
2021-08-29 19:07:00-04:00,4498.5,4498.5,4498.5,4498.5,3,1,13495.5
2021-08-29 19:12:00-04:00,4498.0,4498.0,4498.0,4498.0,13,5,58474.0
2021-08-29 19:15:00-04:00,4498.25,4498.25,4498.25,4498.25,12,3,53979.0
2021-08-29 19:31:00-04:00,4498.75,4498.75,4498.75,4498.75,1,1,4498.75
2021-08-29 19:32:00-04:00,4499.25,4499.25,4499.25,4499.25,1,1,4499.25
2021-08-29 19:34:00-04:00,4499.75,4500.75,4499.75,4500.75,4,4,18001.0
2021-08-29 19:35:00-04:00,4500.25,4501.0,4500.25,4501.0,4,4,18002.5
2021-08-29 19:36:00-04:00,4501.5,4501.5,4501.5,4501.5,1,1,4501.5
2021-08-29 19:37:00-04:00,4501.75,4501.75,4501.75,4501.75,3,2,13505.25
2021-08-29 19:38:00-04:00,4502.25,4502.5,4502.25,4502.5,3,2,13507.0
2021-08-29 19:39:00-04:00,4501.5,4501.5,4501.5,4501.5,1,1,4501.5
2021-08-29 19:40:00-04:00,4502.25,4502.25,4502.25,4502.25,1,1,4502.25
2021-08-29 19:42:00-04:00,4503.0,4503.5,4502.5,4502.75,8,6,36024.25
2021-08-29 19:45:00-04:00,4503.25,4503.25,4503.25,4503.25,2,1,9006.5
2021-08-29 19:46:00-04:00,4502.5,4502.5,4502.25,4502.25,6,4,27014.5
2021-08-29 19:47:00-04:00,4502.25,4502.25,4502.0,4502.0,3,2,13506.25
2021-08-29 19:50:00-04:00,4501.25,4501.25,4501.25,4501.25,32,5,144040.0
2021-08-29 19:52:00-04:00,4500.75,4500.75,4500.25,4500.25,4,3,18001.75
2021-08-29 20:03:00-04:00,4500.25,4500.25,4500.0,4500.0,2,2,9000.25
2021-08-29 20:05:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-29 20:06:00-04:00,4499.75,4499.75,4499.75,4499.75,1,1,4499.75
2021-08-29 20:07:00-04:00,4500.0,4500.0,4500.0,4500.0,1,1,4500.0
2021-08-29 20:09:00-04:00,4499.0,4499.0,4499.0,4499.0,1,1,4499.0
2021-08-29 20:13:00-04:00,4498.5,4498.5,4498.5,4498.5,1,1,4498.5
2021-08-29 20:14:00-04:00,4498.0,4498.0,4498.0,4498.0,1,1,4498.0
2021-08-29 20:15:00-04:00,4497.0,4497.0,4497.0,4497.0,1,1,4497.0
2021-08-29 20:22:00-04:00,4497.0,4497.0,4497.0,4497.0,1,1,4497.0
2021-08-29 20:23:00-04:00,4496.0,4496.0,4496.0,4496.0,1,1,4496.0
2021-08-29 20:30:00-04:00,4495.0,4495.0,4494.5,4494.5,2,2,8989.5
2021-08-29 20:32:00-04:00,4494.0,4494.0,4494.0,4494.0,2,1,8988.0
2021-08-29 20:34:00-04:00,4494.0,4494.0,4494.0,4494.0,1,1,4494.0
2021-08-29 20:35:00-04:00,4493.0,4493.0,4493.0,4493.0,1,1,4493.0
2021-08-29 20:37:00-04:00,4493.5,4493.75,4493.5,4493.75,2,2,8987.25
2021-08-29 20:40:00-04:00,4494.0,4494.0,4494.0,4494.0,1,1,4494.0
2021-08-29 20:43:00-04:00,4494.0,4494.0,4494.0,4494.0,21,3,94374.0
2021-08-29 20:44:00-04:00,4494.0,4494.0,4494.0,4494.0,1,1,4494.0
2021-08-29 20:51:00-04:00,4494.25,4494.25,4494.25,4494.25,1,1,4494.25
2021-08-29 21:06:00-04:00,4493.0,4493.0,4493.0,4493.0,2,1,8986.0
2021-08-29 21:08:00-04:00,4493.75,4494.0,4493.75,4493.75,10,3,44938.0
2021-08-29 21:11:00-04:00,4493.75,4493.75,4493.75,4493.75,1,1,4493.75
2021-08-29 21:12:00-04:00,4494.5,4495.0,4494.5,4495.0,3,3,13484.25
2021-08-29 21:13:00-04:00,4495.25,4495.25,4495.25,4495.25,1,1,4495.25
2021-08-29 21:14:00-04:00,4494.25,4494.25,4494.25,4494.25,1,1,4494.25
2021-08-29 21:16:00-04:00,4494.0,4494.0,4494.0,4494.0,2,2,8988.0
2021-08-29 21:17:00-04:00,4494.25,4494.5,4494.25,4494.5,8,4,35954.25
2021-08-29 21:36:00-04:00,4493.0,4493.0,4493.0,4493.0,1,1,4493.0
2021-08-29 21:39:00-04:00,4492.25,4492.25,4492.0,4492.0,2,2,8984.25
2021-08-29 21:41:00-04:00,4491.5,4491.5,4491.5,4491.5,2,1,8983.0
2021-08-29 21:46:00-04:00,4493.0,4493.0,4493.0,4493.0,1,1,4493.0
2021-08-29 21:48:00-04:00,4493.0,4493.0,4493.0,4493.0,1,1,4493.0
2021-08-29 22:00:00-04:00,4494.75,4494.75,4494.75,4494.75,1,1,4494.75
2021-08-29 22:15:00-04:00,4496.0,4496.25,4496.0,4496.25,9,2,40466.0
2021-08-29 22:24:00-04:00,4496.5,4496.5,4496.5,4496.5,1,1,4496.5
2021-08-29 22:25:00-04:00,4496.5,4496.5,4496.5,4496.5,4,2,17986.0
2021-08-29 22:26:00-04:00,4496.5,4496.5,4496.5,4496.5,5,3,22482.5
2021-08-29 22:27:00-04:00,4496.5,4496.5,4496.5,4496.5,3,2,13489.5
2021-08-29 22:30:00-04:00,4496.0,4496.0,4496.0,4496.0,1,1,4496.0
2021-08-29 22:37:00-04:00,4496.5,4496.5,4496.5,4496.5,20,7,89930.0
2021-08-29 22:39:00-04:00,4496.5,4496.5,4496.5,4496.5,1,1,4496.5
2021-08-29 22:45:00-04:00,4496.0,4496.0,4496.0,4496.0,1,1,4496.0
2021-08-29 22:46:00-04:00,4496.0,4496.0,4496.0,4496.0,5,1,22480.0
2021-08-29 22:52:00-04:00,4496.5,4496.5,4496.5,4496.5,3,2,13489.5
2021-08-29 22:59:00-04:00,4496.5,4496.5,4496.5,4496.5,1,1,4496.5
2021-08-29 23:02:00-04:00,4495.75,4495.75,4495.5,4495.5,5,2,22478.5
2021-08-29 23:24:00-04:00,4497.0,4497.0,4497.0,4497.0,2,2,8994.0
2021-08-29 23:35:00-04:00,4497.5,4498.0,4497.25,4497.25,3,3,13492.75
2021-08-29 23:36:00-04:00,4497.5,4497.5,4497.5,4497.5,1,1,4497.5
2021-08-29 23:37:00-04:00,4498.0,4498.0,4498.0,4498.0,3,1,13494.0
2021-08-29 23:38:00-04:00,4498.0,4498.0,4498.0,4498.0,1,1,4498.0
2021-08-29 23:40:00-04:00,4498.75,4499.0,4498.0,4498.0,5,3,22493.5
2021-08-29 23:42:00-04:00,4498.25,4498.25,4498.25,4498.25,1,1,4498.25
2021-08-29 23:49:00-04:00,4497.75,4497.75,4497.75,4497.75,4,4,17991.0
2021-08-29 23:50:00-04:00,4498.75,4499.0,4498.75,4499.0,7,2,31492.75
2021-08-29 23:54:00-04:00,4498.5,4498.5,4498.5,4498.5,5,2,22492.5
2021-08-29 23:58:00-04:00,4499.25,4499.25,4499.25,4499.25,2,2,8998.5
2021-08-30 00:00:00-04:00,4498.75,4498.75,4498.75,4498.75,3,1,13496.25
2021-08-30 00:13:00-04:00,4499.0,4499.0,4499.0,4499.0,2,2,8998.0
2021-08-30 00:14:00-04:00,4499.5,4499.5,4499.5,4499.5,4,4,17998.0
2021-08-30 00:37:00-04:00,4498.25,4498.25,4498.25,4498.25,1,1,4498.25
2021-08-30 00:56:00-04:00,4498.5,4498.5,4498.5,4498.5,1,1,4498.5
2021-08-30 01:08:00-04:00,4497.75,4497.75,4497.5,4497.5,2,2,8995.25
2021-08-30 01:34:00-04:00,4499.25,4499.25,4499.25,4499.25,1,1,4499.25
2021-08-30 01:38:00-04:00,4499.25,4499.25,4499.25,4499.25,2,1,8998.5
2021-08-30 02:11:00-04:00,4498.5,4498.5,4498.5,4498.5,1,1,4498.5
2021-08-30 02:17:00-04:00,4497.5,4497.5,4497.5,4497.5,1,1,4497.5
2021-08-30 02:54:00-04:00,4498.0,4498.0,4498.0,4498.0,1,1,4498.0
2021-08-30 02:59:00-04:00,4497.5,4497.5,4497.5,4497.5,1,1,4497.5
2021-08-30 03:11:00-04:00,4497.75,4497.75,4497.0,4497.0,2,2,8994.75
2021-08-30 03:15:00-04:00,4496.5,4496.5,4496.5,4496.5,1,1,4496.5
2021-08-30 03:16:00-04:00,4496.0,4496.0,4495.75,4495.75,7,2,31470.75
2021-08-30 03:20:00-04:00,4497.75,4498.75,4497.75,4498.75,53,5,238418.5
2021-08-30 03:34:00-04:00,4497.0,4497.0,4497.0,4497.0,1,1,4497.0
2021-08-30 03:56:00-04:00,4497.25,4497.25,4497.25,4497.25,1,1,4497.25
2021-08-30 04:01:00-04:00,4498.25,4498.25,4498.25,4498.25,50,18,224912.5
2021-08-30 04:10:00-04:00,4499.0,4499.5,4499.0,4499.5,20,3,89984.75
2021-08-30 04:24:00-04:00,4500.0,4500.0,4500.0,4500.0,11,6,49500.0
2021-08-30 04:26:00-04:00,4499.0,4499.0,4499.0,4499.0,1,1,4499.0
2021-08-30 04:34:00-04:00,4498.75,4498.75,4498.75,4498.75,1,1,4498.75
2021-08-30 04:46:00-04:00,4499.0,4499.0,4499.0,4499.0,25,2,112475.0
2021-08-30 04:49:00-04:00,4498.75,4498.75,4498.75,4498.75,20,2,89975.0
2021-08-30 05:04:00-04:00,4498.75,4498.75,4498.75,4498.75,1,1,4498.75
2021-08-30 06:00:00-04:00,4499.0,4499.0,4499.0,4499.0,1,1,4499.0
2021-08-30 06:10:00-04:00,4499.25,4499.25,4499.25,4499.25,1,1,4499.25
2021-08-30 06:21:00-04:00,4500.0,4500.5,4500.0,4500.25,7,4,31502.5
2021-08-30 06:29:00-04:00,4500.5,4500.5,4500.5,4500.5,4,1,18002.0
2021-08-30 06:36:00-04:00,4500.5,4500.5,4500.5,4500.5,1,1,4500.5
2021-08-30 06:41:00-04:00,4500.25,4500.25,4500.25,4500.25,1,1,4500.25
2021-08-30 06:43:00-04:00,4501.0,4501.0,4501.0,4501.0,2,1,9002.0
2021-08-30 06:55:00-04:00,4499.25,4499.25,4499.25,4499.25,1,1,4499.25
2021-08-30 07:00:00-04:00,4499.5,4499.5,4499.5,4499.5,2,1,8999.0
2021-08-30 07:08:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-30 07:10:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-30 07:11:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-30 07:13:00-04:00,4498.75,4498.75,4498.75,4498.75,1,1,4498.75
2021-08-30 07:16:00-04:00,4500.25,4500.25,4500.25,4500.25,2,2,9000.5
2021-08-30 07:21:00-04:00,4499.75,4500.0,4499.75,4499.75,4,3,17999.5
2021-08-30 07:36:00-04:00,4499.0,4499.0,4499.0,4499.0,1,1,4499.0
2021-08-30 07:38:00-04:00,4498.75,4498.75,4498.75,4498.75,1,1,4498.75
2021-08-30 07:40:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-30 08:00:00-04:00,4500.25,4500.25,4500.25,4500.25,1,1,4500.25
2021-08-30 08:01:00-04:00,4501.0,4502.0,4501.0,4502.0,2,2,9003.0
2021-08-30 08:02:00-04:00,4502.0,4502.0,4502.0,4502.0,2,2,9004.0
2021-08-30 08:03:00-04:00,4502.25,4502.25,4502.25,4502.25,31,4,139569.75
2021-08-30 08:05:00-04:00,4502.25,4502.25,4502.25,4502.25,5,2,22511.25
2021-08-30 08:06:00-04:00,4501.75,4501.75,4501.75,4501.75,2,1,9003.5
2021-08-30 08:08:00-04:00,4501.25,4501.25,4501.0,4501.25,22,3,99023.25
2021-08-30 08:12:00-04:00,4500.5,4500.5,4500.5,4500.5,1,1,4500.5
2021-08-30 08:13:00-04:00,4500.5,4500.5,4500.25,4500.25,5,2,22501.75
2021-08-30 08:14:00-04:00,4500.25,4500.25,4500.25,4500.25,1,1,4500.25
2021-08-30 08:16:00-04:00,4500.0,4500.0,4500.0,4500.0,2,1,9000.0
2021-08-30 08:31:00-04:00,4499.0,4499.0,4499.0,4499.0,1,1,4499.0
2021-08-30 08:37:00-04:00,4499.25,4499.25,4499.25,4499.25,1,1,4499.25
2021-08-30 08:40:00-04:00,4499.5,4499.5,4499.5,4499.5,1,1,4499.5
2021-08-30 08:51:00-04:00,4501.5,4501.5,4501.5,4501.5,3,1,13504.5
2021-08-30 08:56:00-04:00,4502.0,4502.0,4501.5,4501.5,5,2,22508.5
2021-08-30 08:58:00-04:00,4501.5,4501.5,4501.5,4501.5,1,1,4501.5
2021-08-30 09:06:00-04:00,4502.75,4502.75,4502.5,4502.5,20,10,90050.75
2021-08-30 09:10:00-04:00,4502.25,4502.25,4502.25,4502.25,3,1,13506.75
2021-08-30 09:11:00-04:00,4502.5,4502.5,4502.5,4502.5,1,1,4502.5
2021-08-30 09:15:00-04:00,4502.5,4502.5,4502.5,4502.5,1,1,4502.5
2021-08-30 09:25:00-04:00,4502.5,4503.0,4502.5,4503.0,3,3,13508.0
2021-08-30 09:26:00-04:00,4503.25,4504.0,4503.25,4504.0,11,7,49540.25
2021-08-30 09:28:00-04:00,4504.0,4504.0,4504.0,4504.0,1,1,4504.0
2021-08-30 09:29:00-04:00,4503.0,4505.25,4503.0,4505.25,15,7,67566.0
2021-08-30 09:30:00-04:00,4503.5,4503.5,4503.25,4503.25,5,2,22517.25
2021-08-30 09:31:00-04:00,4504.5,4506.5,4504.5,4505.75,17,8,76596.75
2021-08-30 09:32:00-04:00,4505.75,4505.75,4505.75,4505.75,1,1,4505.75
2021-08-30 09:33:00-04:00,4505.0,4505.75,4505.0,4505.0,5,3,22525.75
2021-08-30 09:34:00-04:00,4503.75,4504.25,4501.75,4502.0,80,16,360260.75
2021-08-30 09:35:00-04:00,4502.5,4503.0,4501.5,4501.5,6,5,27014.75
2021-08-30 09:36:00-04:00,4502.0,4502.25,4502.0,4502.25,5,2,22510.75
2021-08-30 09:38:00-04:00,4504.0,4504.5,4503.25,4504.25,4,4,18016.0
2021-08-30 09:40:00-04:00,4504.0,4504.0,4503.5,4503.5,7,4,31527.25
2021-08-30 09:41:00-04:00,4503.0,4503.0,4501.5,4501.5,7,3,31517.0
2021-08-30 09:43:00-04:00,4501.5,4502.5,4501.5,4502.5,4,2,18007.0
2021-08-30 09:44:00-04:00,4502.5,4502.5,4502.25,4502.25,4,2,18009.75
2021-08-30 09:45:00-04:00,4502.75,4502.75,4502.75,4502.75,5,1,22513.75
2021-08-30 09:46:00-04:00,4502.5,4503.25,4502.5,4502.5,12,4,54033.75
2021-08-30 09:47:00-04:00,4503.75,4503.75,4503.75,4503.75,1,1,4503.75
2021-08-30 09:48:00-04:00,4503.75,4503.75,4503.75,4503.75,1,1,4503.75
2021-08-30 09:50:00-04:00,4503.75,4503.75,4503.75,4503.75,1,1,4503.75
2021-08-30 09:51:00-04:00,4505.5,4505.5,4505.5,4505.5,1,1,4505.5
2021-08-30 09:52:00-04:00,4505.5,4505.5,4505.25,4505.25,4,3,18021.75
2021-08-30 09:53:00-04:00,4505.5,4507.5,4505.5,4507.5,18,9,81123.25
2021-08-30 09:54:00-04:00,4506.0,4506.5,4505.75,4506.5,15,5,67591.75
2021-08-30 09:55:00-04:00,4505.75,4507.0,4505.75,4507.0,7,3,31544.0
2021-08-30 09:57:00-04:00,4507.5,4508.5,4507.5,4508.5,6,4,27048.25
2021-08-30 09:58:00-04:00,4508.5,4508.5,4507.5,4507.5,2,2,9016.0
2021-08-30 09:59:00-04:00,4508.0,4508.0,4508.0,4508.0,1,1,4508.0
2021-08-30 10:00:00-04:00,4507.5,4507.5,4506.5,4507.25,39,9,175757.25
2021-08-30 10:01:00-04:00,4508.0,4508.0,4508.0,4508.0,2,1,9016.0
2021-08-30 10:02:00-04:00,4507.5,4507.5,4507.5,4507.5,5,1,22537.5
2021-08-30 10:03:00-04:00,4508.75,4509.0,4508.75,4508.75,36,4,162323.0
2021-08-30 10:04:00-04:00,4509.0,4509.0,4507.75,4507.75,10,2,45083.75
2021-08-30 10:05:00-04:00,4508.75,4509.25,4508.75,4508.75,19,4,85670.0
2021-08-30 10:07:00-04:00,4509.25,4509.25,4509.25,4509.25,1,1,4509.25
2021-08-30 10:08:00-04:00,4508.75,4508.75,4508.75,4508.75,1,1,4508.75
2021-08-30 10:09:00-04:00,4508.5,4508.5,4508.5,4508.5,1,1,4508.5
2021-08-30 10:10:00-04:00,4508.5,4508.75,4508.5,4508.75,7,2,31560.0
2021-08-30 10:11:00-04:00,4508.5,4508.5,4508.5,4508.5,1,1,4508.5
2021-08-30 10:15:00-04:00,4509.5,4509.5,4509.5,4509.5,1,1,4509.5
2021-08-30 10:16:00-04:00,4509.75,4510.5,4509.25,4509.25,43,41,193931.5
2021-08-30 10:17:00-04:00,4509.75,4509.75,4509.0,4509.0,9,3,40584.5
2021-08-30 10:19:00-04:00,4511.0,4511.0,4511.0,4511.0,2,1,9022.0
2021-08-30 10:20:00-04:00,4511.25,4511.25,4511.0,4511.0,8,2,36088.75
2021-08-30 10:21:00-04:00,4512.0,4512.25,4511.75,4511.75,5,3,22559.5
2021-08-30 10:22:00-04:00,4512.75,4512.75,4512.75,4512.75,2,1,9025.5
2021-08-30 10:23:00-04:00,4513.0,4514.0,4513.0,4513.75,16,6,72221.5
2021-08-30 10:24:00-04:00,4514.25,4514.75,4514.25,4514.5,5,4,22572.25
2021-08-30 10:25:00-04:00,4515.0,4515.0,4514.75,4514.75,5,2,22574.75
2021-08-30 10:26:00-04:00,4514.5,4514.5,4514.0,4514.0,13,6,58684.75
2021-08-30 10:27:00-04:00,4514.0,4515.25,4514.0,4515.0,5,4,22574.25
2021-08-30 10:28:00-04:00,4515.0,4515.0,4515.0,4515.0,2,1,9030.0
2021-08-30 10:29:00-04:00,4515.25,4515.5,4514.5,4515.5,7,6,31606.25
2021-08-30 10:30:00-04:00,4515.5,4515.5,4515.5,4515.5,1,1,4515.5
2021-08-30 10:32:00-04:00,4515.25,4515.5,4515.25,4515.5,2,2,9030.75
