,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-01 20:00:00-04:00,1300.5,1300.5,1297.25,1297.25,9,7,11691.75
2021-09-01 20:01:00-04:00,1296.75,1296.75,1296.75,1296.75,2,1,2593.5
2021-09-01 20:04:00-04:00,1294.0,1294.0,1294.0,1294.0,1,1,1294.0
2021-09-01 20:12:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-09-01 20:13:00-04:00,1297.5,1298.25,1297.5,1298.25,4,4,5191.5
2021-09-01 20:15:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-09-01 20:26:00-04:00,1295.5,1295.5,1295.5,1295.5,1,1,1295.5
2021-09-01 20:39:00-04:00,1295.25,1295.25,1295.25,1295.25,3,1,3885.75
2021-09-01 20:43:00-04:00,1295.25,1296.0,1295.25,1295.75,8,6,10365.5
2021-09-01 20:44:00-04:00,1295.0,1295.25,1295.0,1295.25,10,3,12951.25
2021-09-01 20:45:00-04:00,1295.75,1295.75,1295.75,1295.75,1,1,1295.75
2021-09-01 20:46:00-04:00,1296.75,1296.75,1296.75,1296.75,1,1,1296.75
2021-09-01 20:47:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-01 20:51:00-04:00,1298.0,1298.0,1297.25,1297.25,3,3,3892.75
2021-09-01 20:53:00-04:00,1297.75,1298.0,1297.75,1298.0,2,2,2595.75
2021-09-01 20:58:00-04:00,1299.75,1300.5,1299.75,1300.5,5,3,6501.0
2021-09-01 21:41:00-04:00,1296.5,1296.5,1296.5,1296.5,1,1,1296.5
2021-09-01 21:42:00-04:00,1296.0,1296.5,1296.0,1296.5,257,2,333075.5
2021-09-01 21:43:00-04:00,1296.0,1296.75,1296.0,1296.75,254,2,329187.0
2021-09-01 21:51:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-09-01 22:05:00-04:00,1297.5,1297.5,1297.5,1297.5,1,1,1297.5
2021-09-02 01:08:00-04:00,1298.5,1298.5,1298.5,1298.5,4,2,5194.0
2021-09-02 01:16:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-02 01:17:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-02 01:20:00-04:00,1297.5,1297.5,1297.5,1297.5,2,1,2595.0
2021-09-02 01:26:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-09-02 01:34:00-04:00,1300.5,1300.5,1300.5,1300.5,2,1,2601.0
2021-09-02 01:38:00-04:00,1299.0,1299.0,1299.0,1299.0,1,1,1299.0
2021-09-02 01:45:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-09-02 01:47:00-04:00,1298.75,1298.75,1298.75,1298.75,1,1,1298.75
2021-09-02 01:56:00-04:00,1299.25,1299.25,1299.25,1299.25,4,1,5197.0
2021-09-02 02:05:00-04:00,1299.75,1299.75,1299.75,1299.75,4,1,5199.0
2021-09-02 02:09:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
