,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-21 18:00:00-04:00,79.605,79.605,79.575,79.585,144,41,11460.565
2021-07-21 18:02:00-04:00,79.59,79.59,79.58,79.59,19,6,1512.2
2021-07-21 18:03:00-04:00,79.6,79.6,79.6,79.6,13,4,1034.8
2021-07-21 18:04:00-04:00,79.605,79.605,79.605,79.605,1,1,79.605
2021-07-21 18:07:00-04:00,79.605,79.605,79.605,79.605,1,1,79.605
2021-07-21 18:08:00-04:00,79.61,79.61,79.61,79.61,4,2,318.44
2021-07-21 18:09:00-04:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-07-21 18:10:00-04:00,79.61,79.615,79.61,79.615,21,16,1671.885
2021-07-21 18:11:00-04:00,79.615,79.615,79.61,79.615,21,14,1671.845
2021-07-21 18:12:00-04:00,79.615,79.615,79.61,79.615,16,13,1273.82
2021-07-21 18:13:00-04:00,79.615,79.62,79.615,79.62,27,19,2149.69
2021-07-21 18:14:00-04:00,79.62,79.62,79.61,79.62,17,15,1353.53
2021-07-21 18:15:00-04:00,79.62,79.625,79.615,79.62,26,14,2070.145
2021-07-21 18:16:00-04:00,79.615,79.615,79.61,79.61,37,6,2945.71
2021-07-21 18:17:00-04:00,79.605,79.605,79.6,79.605,10,4,796.045
2021-07-21 18:20:00-04:00,79.6,79.6,79.6,79.6,17,3,1353.2
2021-07-21 18:24:00-04:00,79.605,79.605,79.605,79.605,1,1,79.605
2021-07-21 18:25:00-04:00,79.605,79.605,79.58,79.585,105,22,8357.455
2021-07-21 18:27:00-04:00,79.585,79.585,79.585,79.585,1,1,79.585
2021-07-21 18:28:00-04:00,79.585,79.585,79.585,79.585,1,1,79.585
2021-07-21 18:29:00-04:00,79.595,79.595,79.595,79.595,7,3,557.165
2021-07-21 18:30:00-04:00,79.595,79.595,79.595,79.595,8,3,636.76
2021-07-21 18:32:00-04:00,79.59,79.59,79.59,79.59,2,1,159.18
2021-07-21 18:33:00-04:00,79.595,79.595,79.595,79.595,2,2,159.19
2021-07-21 18:34:00-04:00,79.59,79.59,79.59,79.59,13,4,1034.67
