,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-02 18:00:00-04:00,79.655,79.675,79.65,79.675,62,15,4939.08
2021-09-02 18:01:00-04:00,79.68,79.68,79.675,79.675,5,2,398.38
2021-09-02 18:02:00-04:00,79.675,79.675,79.675,79.675,4,2,318.7
2021-09-02 18:03:00-04:00,79.68,79.68,79.675,79.675,14,4,1115.46
2021-09-02 18:06:00-04:00,79.675,79.675,79.675,79.675,3,1,239.025
2021-09-02 18:08:00-04:00,79.675,79.675,79.675,79.675,2,2,159.35
2021-09-02 18:10:00-04:00,79.675,79.675,79.675,79.675,3,2,239.025
2021-09-02 18:11:00-04:00,79.675,79.675,79.675,79.675,6,2,478.05
2021-09-02 18:12:00-04:00,79.68,79.68,79.68,79.68,8,2,637.44
2021-09-02 18:13:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 18:14:00-04:00,79.675,79.675,79.675,79.675,4,3,318.7
2021-09-02 18:18:00-04:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-09-02 18:21:00-04:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-09-02 18:22:00-04:00,79.67,79.67,79.67,79.67,8,3,637.36
2021-09-02 18:25:00-04:00,79.675,79.675,79.675,79.675,16,4,1274.8
2021-09-02 18:28:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 18:30:00-04:00,79.68,79.68,79.68,79.68,14,5,1115.52
2021-09-02 18:33:00-04:00,79.675,79.675,79.675,79.675,10,3,796.75
2021-09-02 18:35:00-04:00,79.68,79.68,79.675,79.675,8,3,637.405
2021-09-02 18:36:00-04:00,79.675,79.675,79.675,79.675,2,2,159.35
2021-09-02 18:38:00-04:00,79.68,79.68,79.68,79.68,1,1,79.68
2021-09-02 18:40:00-04:00,79.68,79.68,79.68,79.68,2,1,159.36
2021-09-02 18:41:00-04:00,79.68,79.68,79.675,79.675,6,2,478.055
2021-09-02 18:42:00-04:00,79.68,79.68,79.68,79.68,1,1,79.68
2021-09-02 18:44:00-04:00,79.68,79.685,79.68,79.685,23,5,1832.71
2021-09-02 18:45:00-04:00,79.68,79.68,79.68,79.68,1,1,79.68
2021-09-02 18:47:00-04:00,79.68,79.68,79.68,79.68,3,3,239.04
2021-09-02 18:49:00-04:00,79.685,79.685,79.685,79.685,1,1,79.685
2021-09-02 18:50:00-04:00,79.68,79.68,79.68,79.68,3,3,239.04
2021-09-02 18:51:00-04:00,79.685,79.69,79.685,79.685,9,7,717.17
2021-09-02 18:52:00-04:00,79.68,79.68,79.68,79.68,3,1,239.04
2021-09-02 18:54:00-04:00,79.68,79.68,79.68,79.68,2,1,159.36
2021-09-02 18:55:00-04:00,79.68,79.68,79.68,79.68,1,1,79.68
2021-09-02 18:56:00-04:00,79.68,79.685,79.68,79.685,2,2,159.365
2021-09-02 18:57:00-04:00,79.68,79.68,79.675,79.675,24,6,1912.275
2021-09-02 18:58:00-04:00,79.67,79.67,79.67,79.67,27,8,2151.09
2021-09-02 19:00:00-04:00,79.67,79.67,79.67,79.67,4,4,318.68
2021-09-02 19:01:00-04:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-09-02 19:02:00-04:00,79.67,79.67,79.67,79.67,6,3,478.02
2021-09-02 19:03:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 19:04:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 19:06:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 19:07:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 19:08:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 19:09:00-04:00,79.675,79.675,79.675,79.675,3,3,239.025
2021-09-02 19:10:00-04:00,79.675,79.675,79.675,79.675,1,1,79.675
2021-09-02 19:11:00-04:00,79.67,79.67,79.67,79.67,11,2,876.37
