,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-02 18:00:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-09-02 18:03:00-04:00,79.665,79.67,79.665,79.67,2,2,159.335
2021-09-02 18:12:00-04:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-09-02 18:13:00-04:00,79.66,79.66,79.66,79.66,2,1,159.32
2021-09-02 18:36:00-04:00,79.67,79.67,79.67,79.67,1,1,79.67
2021-09-02 18:57:00-04:00,79.67,79.67,79.67,79.67,2,1,159.34
2021-09-02 18:58:00-04:00,79.66,79.66,79.66,79.66,46,4,3664.36
2021-09-02 19:02:00-04:00,79.66,79.66,79.66,79.66,16,3,1274.56
2021-09-02 19:23:00-04:00,79.655,79.655,79.655,79.655,3,1,238.965
2021-09-02 19:34:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-09-02 19:36:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-09-02 19:45:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-09-02 20:03:00-04:00,79.63,79.63,79.63,79.63,2,1,159.26
2021-09-02 20:08:00-04:00,79.64,79.64,79.64,79.64,6,1,477.84
2021-09-02 20:09:00-04:00,79.64,79.64,79.64,79.64,20,6,1592.8
2021-09-02 20:10:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-09-02 20:11:00-04:00,79.665,79.665,79.665,79.665,5,2,398.325
2021-09-02 20:13:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-09-02 20:40:00-04:00,79.665,79.665,79.665,79.665,2,2,159.33
2021-09-02 20:41:00-04:00,79.67,79.67,79.67,79.67,2,2,159.34
2021-09-02 20:42:00-04:00,79.68,79.68,79.68,79.68,2,1,159.36
2021-09-02 21:02:00-04:00,79.655,79.655,79.655,79.655,3,1,238.965
2021-09-02 21:03:00-04:00,79.66,79.66,79.66,79.66,1,1,79.66
2021-09-02 21:06:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-09-02 21:08:00-04:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-09-02 21:13:00-04:00,79.64,79.64,79.64,79.64,1,1,79.64
2021-09-02 21:16:00-04:00,79.63,79.63,79.63,79.63,2,1,159.26
2021-09-02 21:18:00-04:00,79.62,79.62,79.62,79.62,3,1,238.86
2021-09-02 21:27:00-04:00,79.63,79.63,79.63,79.63,1,1,79.63
2021-09-02 21:30:00-04:00,79.62,79.62,79.62,79.62,7,4,557.34
2021-09-02 21:31:00-04:00,79.625,79.625,79.625,79.625,1,1,79.625
2021-09-02 21:32:00-04:00,79.64,79.645,79.64,79.645,2,2,159.285
2021-09-02 21:34:00-04:00,79.635,79.635,79.635,79.635,1,1,79.635
2021-09-02 21:35:00-04:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-09-02 21:38:00-04:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-09-02 21:45:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-09-02 21:51:00-04:00,79.635,79.635,79.635,79.635,1,1,79.635
2021-09-02 21:58:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-09-02 22:05:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-09-02 22:15:00-04:00,79.64,79.64,79.64,79.64,1,1,79.64
2021-09-02 22:28:00-04:00,79.615,79.615,79.615,79.615,2,1,159.23
2021-09-02 22:30:00-04:00,79.62,79.62,79.62,79.62,5,1,398.1
2021-09-02 22:32:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-09-02 22:34:00-04:00,79.63,79.63,79.63,79.63,1,1,79.63
2021-09-02 22:47:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-09-02 22:48:00-04:00,79.65,79.65,79.65,79.65,2,1,159.3
2021-09-02 22:51:00-04:00,79.665,79.665,79.665,79.665,3,2,238.995
