,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-27 20:00:00-04:00,1538.0,1538.25,1535.0,1538.0,494,203,759330.25
2021-05-27 20:01:00-04:00,1538.25,1541.0,1538.25,1540.5,471,154,725263.25
2021-05-27 20:02:00-04:00,1540.5,1543.0,1539.75,1542.0,287,83,442434.25
2021-05-27 20:03:00-04:00,1542.25,1543.0,1542.0,1542.25,101,45,155781.25
2021-05-27 20:04:00-04:00,1542.25,1542.5,1541.5,1542.5,76,39,117192.0
2021-05-27 20:05:00-04:00,1542.25,1543.25,1541.5,1541.5,78,51,120297.75
2021-05-27 20:06:00-04:00,1541.25,1542.25,1541.0,1541.75,43,23,66293.25
2021-05-27 20:07:00-04:00,1541.75,1541.75,1540.75,1540.75,39,20,60101.25
2021-05-27 20:08:00-04:00,1541.0,1542.0,1541.0,1541.25,42,16,64748.25
2021-05-27 20:09:00-04:00,1541.25,1541.75,1541.25,1541.5,31,11,47786.0
2021-05-27 20:10:00-04:00,1541.25,1542.25,1541.0,1542.0,53,21,81712.75
2021-05-27 20:11:00-04:00,1542.25,1542.25,1541.25,1541.5,27,13,41630.5
2021-05-27 20:12:00-04:00,1541.5,1543.25,1541.0,1542.5,160,45,246793.0
2021-05-27 20:13:00-04:00,1542.5,1542.75,1542.0,1542.0,43,31,66325.25
2021-05-27 20:14:00-04:00,1542.25,1542.75,1541.5,1542.0,56,29,86365.0
2021-05-27 20:15:00-04:00,1542.0,1542.5,1542.0,1542.5,53,26,81742.75
2021-05-27 20:16:00-04:00,1542.5,1543.0,1542.5,1543.0,27,19,41657.5
2021-05-27 20:17:00-04:00,1542.75,1543.0,1542.75,1542.75,15,11,23141.75
2021-05-27 20:18:00-04:00,1542.75,1542.75,1541.5,1541.75,51,23,78640.75
2021-05-27 20:19:00-04:00,1541.75,1542.25,1541.75,1542.0,15,12,23130.0
2021-05-27 20:20:00-04:00,1541.75,1542.25,1541.5,1541.75,64,42,98674.0
2021-05-27 20:21:00-04:00,1542.0,1542.0,1541.25,1541.5,31,26,47786.5
2021-05-27 20:22:00-04:00,1541.75,1542.0,1541.75,1541.75,12,7,18501.75
2021-05-27 20:23:00-04:00,1542.0,1543.25,1542.0,1543.25,42,21,64793.0
2021-05-27 20:24:00-04:00,1543.25,1544.0,1542.75,1543.25,36,18,55562.25
2021-05-27 20:25:00-04:00,1543.5,1544.0,1543.5,1543.5,37,23,57120.0
2021-05-27 20:26:00-04:00,1543.5,1544.0,1543.5,1543.75,14,9,21611.5
2021-05-27 20:27:00-04:00,1543.75,1545.0,1543.75,1545.0,151,50,233221.25
2021-05-27 20:28:00-04:00,1544.75,1547.25,1544.75,1547.0,185,84,286094.25
2021-05-27 20:29:00-04:00,1546.75,1547.0,1546.0,1546.5,41,20,63407.5
2021-05-27 20:30:00-04:00,1546.5,1546.5,1545.75,1546.25,38,20,58759.5
2021-05-27 20:31:00-04:00,1546.25,1546.75,1546.25,1546.25,21,13,32476.75
2021-05-27 20:32:00-04:00,1546.25,1546.25,1545.75,1546.25,31,5,47933.0
2021-05-27 20:33:00-04:00,1546.0,1546.0,1545.25,1545.25,23,17,35550.25
2021-05-27 20:34:00-04:00,1545.5,1545.5,1545.0,1545.25,37,20,57174.5
2021-05-27 20:35:00-04:00,1545.5,1547.5,1545.5,1547.25,118,51,182518.25
2021-05-27 20:36:00-04:00,1547.25,1548.25,1547.0,1548.25,73,40,112980.75
2021-05-27 20:37:00-04:00,1548.25,1549.0,1548.25,1548.75,45,20,69690.25
2021-05-27 20:38:00-04:00,1548.75,1548.75,1548.25,1548.5,41,15,63487.5
2021-05-27 20:39:00-04:00,1548.5,1549.0,1548.25,1549.0,32,16,49562.75
2021-05-27 20:40:00-04:00,1548.75,1549.0,1548.75,1549.0,32,21,49564.75
2021-05-27 20:41:00-04:00,1549.0,1550.0,1548.75,1549.5,93,26,144096.0
2021-05-27 20:42:00-04:00,1549.5,1549.75,1549.25,1549.25,57,14,88319.5
2021-05-27 20:43:00-04:00,1549.25,1552.25,1549.25,1551.75,201,61,311687.75
2021-05-27 20:44:00-04:00,1551.5,1552.0,1551.25,1551.75,38,21,58964.25
2021-05-27 20:45:00-04:00,1551.75,1551.75,1551.0,1551.5,46,26,71365.25
2021-05-27 20:46:00-04:00,1551.5,1552.25,1551.5,1552.25,25,17,38794.75
2021-05-27 20:47:00-04:00,1552.0,1552.75,1551.5,1552.5,39,16,60532.75
2021-05-27 20:48:00-04:00,1552.0,1552.25,1551.25,1551.5,10,8,15516.5
2021-05-27 20:49:00-04:00,1551.5,1552.75,1551.5,1552.75,113,30,175399.5
2021-05-27 20:50:00-04:00,1552.75,1553.25,1552.25,1552.75,71,43,110248.5
2021-05-27 20:51:00-04:00,1552.75,1553.75,1552.75,1553.5,53,30,82330.0
2021-05-27 20:52:00-04:00,1553.75,1554.75,1553.75,1554.75,132,51,205182.25
2021-05-27 20:53:00-04:00,1554.5,1555.75,1554.0,1555.25,149,55,231672.75
2021-05-27 20:54:00-04:00,1555.25,1555.25,1554.25,1554.25,93,35,144588.0
2021-05-27 20:55:00-04:00,1554.25,1554.25,1553.75,1554.0,62,21,96343.75
2021-05-27 20:56:00-04:00,1553.75,1554.0,1553.75,1553.75,42,22,65264.5
2021-05-27 20:57:00-04:00,1553.75,1553.75,1552.75,1552.75,65,24,100959.25
2021-05-27 20:58:00-04:00,1553.0,1553.5,1552.5,1552.75,99,33,153744.75
2021-05-27 20:59:00-04:00,1552.75,1553.25,1552.25,1552.25,82,51,127311.0
2021-05-27 21:00:00-04:00,1552.5,1553.25,1552.0,1552.25,71,58,110235.75
2021-05-27 21:01:00-04:00,1552.5,1552.75,1551.5,1551.5,57,35,88472.0
2021-05-27 21:02:00-04:00,1551.25,1551.5,1550.0,1550.5,121,46,187643.0
2021-05-27 21:03:00-04:00,1550.25,1550.75,1550.0,1550.75,77,31,119372.75
2021-05-27 21:04:00-04:00,1550.75,1550.75,1550.75,1550.75,5,3,7753.75
2021-05-27 21:05:00-04:00,1551.0,1551.25,1550.75,1551.25,52,24,80652.75
2021-05-27 21:06:00-04:00,1551.0,1551.0,1550.0,1550.25,47,24,72873.0
2021-05-27 21:07:00-04:00,1550.5,1550.5,1548.5,1548.5,104,33,161127.5
2021-05-27 21:08:00-04:00,1548.5,1549.25,1548.25,1548.75,51,26,78995.5
2021-05-27 21:09:00-04:00,1549.0,1549.25,1548.75,1549.0,19,13,29431.25
2021-05-27 21:10:00-04:00,1548.75,1549.0,1547.5,1548.25,137,38,212099.25
2021-05-27 21:11:00-04:00,1548.5,1548.75,1548.0,1548.0,59,16,91346.25
2021-05-27 21:12:00-04:00,1548.5,1549.0,1548.0,1548.25,38,23,58842.75
2021-05-27 21:13:00-04:00,1548.5,1549.0,1548.5,1548.75,44,13,68152.5
2021-05-27 21:14:00-04:00,1548.75,1549.5,1548.75,1549.5,28,13,43371.5
2021-05-27 21:15:00-04:00,1549.5,1550.0,1549.0,1549.5,27,11,41841.0
2021-05-27 21:16:00-04:00,1549.5,1550.0,1549.5,1549.5,20,10,30995.25
2021-05-27 21:17:00-04:00,1549.5,1549.75,1549.5,1549.75,14,8,21694.75
2021-05-27 21:18:00-04:00,1549.75,1549.75,1549.25,1549.5,10,5,15496.25
