,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-27 20:00:00-04:00,1376.75,1376.75,1375.0,1376.75,6,5,8257.25
2021-05-27 20:01:00-04:00,1378.0,1378.0,1378.0,1378.0,3,1,4134.0
2021-05-27 20:02:00-04:00,1381.0,1381.0,1381.0,1381.0,2,2,2762.0
2021-05-27 20:05:00-04:00,1382.75,1382.75,1382.75,1382.75,5,2,6913.75
2021-05-27 20:10:00-04:00,1380.75,1380.75,1380.75,1380.75,1,1,1380.75
2021-05-27 20:12:00-04:00,1381.0,1381.0,1381.0,1381.0,3,2,4143.0
2021-05-27 20:18:00-04:00,1381.25,1381.25,1381.25,1381.25,1,1,1381.25
2021-05-27 20:24:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-05-27 20:28:00-04:00,1384.75,1385.0,1384.25,1384.75,8,5,11076.5
2021-05-27 20:32:00-04:00,1384.75,1384.75,1384.75,1384.75,3,2,4154.25
2021-05-27 20:37:00-04:00,1387.5,1387.5,1387.5,1387.5,1,1,1387.5
2021-05-27 20:39:00-04:00,1388.0,1388.0,1388.0,1388.0,1,1,1388.0
2021-05-27 20:45:00-04:00,1391.25,1391.25,1391.25,1391.25,4,1,5565.0
2021-05-27 20:50:00-04:00,1390.25,1390.25,1390.25,1390.25,5,1,6951.25
2021-05-27 21:00:00-04:00,1389.5,1389.5,1389.25,1389.25,2,2,2778.75
2021-05-27 21:01:00-04:00,1389.5,1389.5,1389.5,1389.5,1,1,1389.5
2021-05-27 21:08:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-05-27 21:20:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-05-27 21:21:00-04:00,1385.0,1385.0,1385.0,1385.0,2,1,2770.0
2021-05-27 21:22:00-04:00,1385.0,1385.0,1385.0,1385.0,1,1,1385.0
2021-05-27 21:23:00-04:00,1385.0,1385.0,1385.0,1385.0,5,5,6925.0
2021-05-27 22:37:00-04:00,1381.5,1381.5,1381.5,1381.5,1,1,1381.5
2021-05-27 22:40:00-04:00,1381.5,1381.5,1381.5,1381.5,2,1,2763.0
2021-05-27 22:41:00-04:00,1380.75,1380.75,1380.75,1380.75,2,1,2761.5
2021-05-27 23:07:00-04:00,1381.5,1381.5,1381.5,1381.5,3,1,4144.5
2021-05-28 00:45:00-04:00,1381.0,1381.0,1381.0,1381.0,2,1,2762.0
2021-05-28 01:14:00-04:00,1380.0,1380.0,1380.0,1380.0,2,1,2760.0
2021-05-28 02:21:00-04:00,1376.75,1376.75,1376.75,1376.75,2,1,2753.5
