,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-27 20:00:00-04:00,1412.0,1412.0,1411.75,1411.75,10,8,14118.5
2021-05-27 20:01:00-04:00,1415.25,1415.25,1415.25,1415.25,2,2,2830.5
2021-05-27 20:02:00-04:00,1415.25,1416.25,1415.25,1416.25,4,3,5663.0
2021-05-27 20:04:00-04:00,1416.0,1416.0,1416.0,1416.0,1,1,1416.0
2021-05-27 20:05:00-04:00,1417.75,1417.75,1415.75,1415.75,6,3,8504.5
2021-05-27 20:06:00-04:00,1416.5,1416.5,1416.5,1416.5,2,1,2833.0
2021-05-27 20:07:00-04:00,1416.75,1416.75,1416.75,1416.75,1,1,1416.75
2021-05-27 20:12:00-04:00,1416.25,1416.25,1415.75,1415.75,7,2,9912.75
2021-05-27 20:28:00-04:00,1419.25,1419.5,1418.5,1418.5,7,3,9934.25
2021-05-27 20:34:00-04:00,1418.5,1418.5,1418.5,1418.5,1,1,1418.5
2021-05-27 20:36:00-04:00,1420.5,1420.75,1420.5,1420.75,3,2,4261.75
2021-05-27 20:41:00-04:00,1422.75,1422.75,1422.75,1422.75,3,3,4268.25
2021-05-27 20:43:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-05-27 20:48:00-04:00,1425.0,1425.0,1425.0,1425.0,2,2,2850.0
2021-05-27 20:49:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-05-27 20:50:00-04:00,1425.5,1425.5,1425.0,1425.0,8,3,11402.0
2021-05-27 20:52:00-04:00,1426.75,1426.75,1426.75,1426.75,1,1,1426.75
2021-05-27 20:53:00-04:00,1426.75,1426.75,1426.75,1426.75,1,1,1426.75
2021-05-27 20:55:00-04:00,1426.0,1426.0,1426.0,1426.0,5,1,7130.0
2021-05-27 20:59:00-04:00,1425.25,1425.75,1425.25,1425.5,4,4,5701.75
2021-05-27 21:00:00-04:00,1424.75,1425.0,1424.75,1425.0,4,4,5699.25
2021-05-27 21:01:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-05-27 21:02:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-05-27 21:03:00-04:00,1422.75,1422.75,1422.75,1422.75,3,3,4268.25
2021-05-27 21:05:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-05-27 21:06:00-04:00,1422.25,1422.5,1422.25,1422.5,3,3,4267.25
2021-05-27 21:07:00-04:00,1422.25,1422.25,1422.25,1422.25,2,1,2844.5
2021-05-27 21:10:00-04:00,1420.0,1420.0,1420.0,1420.0,1,1,1420.0
2021-05-27 21:26:00-04:00,1421.0,1421.0,1421.0,1421.0,1,1,1421.0
2021-05-27 21:28:00-04:00,1420.0,1420.0,1420.0,1420.0,1,1,1420.0
2021-05-27 21:39:00-04:00,1417.5,1417.5,1417.5,1417.5,2,1,2835.0
2021-05-27 21:40:00-04:00,1418.0,1418.0,1418.0,1418.0,1,1,1418.0
2021-05-27 22:50:00-04:00,1416.0,1416.0,1416.0,1416.0,1,1,1416.0
2021-05-27 22:51:00-04:00,1415.25,1415.25,1415.25,1415.25,1,1,1415.25
2021-05-27 23:06:00-04:00,1417.5,1417.5,1417.5,1417.5,1,1,1417.5
2021-05-27 23:09:00-04:00,1416.75,1416.75,1416.75,1416.75,1,1,1416.75
2021-05-27 23:14:00-04:00,1416.25,1416.75,1416.25,1416.75,6,3,8498.25
2021-05-27 23:15:00-04:00,1416.75,1416.75,1416.75,1416.75,1,1,1416.75
2021-05-27 23:17:00-04:00,1417.25,1417.25,1417.25,1417.25,2,1,2834.5
2021-05-27 23:22:00-04:00,1417.25,1417.25,1417.25,1417.25,1,1,1417.25
2021-05-28 00:31:00-04:00,1416.5,1416.5,1416.5,1416.5,1,1,1416.5
2021-05-28 00:45:00-04:00,1417.25,1417.25,1417.25,1417.25,1,1,1417.25
2021-05-28 00:46:00-04:00,1417.5,1417.75,1417.5,1417.75,2,2,2835.25
2021-05-28 02:09:00-04:00,1413.5,1413.5,1413.0,1413.0,6,2,8478.5
2021-05-28 02:15:00-04:00,1412.0,1412.0,1412.0,1412.0,2,2,2824.0
2021-05-28 02:17:00-04:00,1411.5,1411.5,1411.5,1411.5,1,1,1411.5
2021-05-28 02:21:00-04:00,1412.5,1412.5,1412.5,1412.5,2,1,2825.0
2021-05-28 02:25:00-04:00,1412.25,1412.25,1412.25,1412.25,1,1,1412.25
2021-05-28 02:28:00-04:00,1413.0,1413.5,1413.0,1413.5,3,2,4239.5
2021-05-28 02:30:00-04:00,1413.25,1413.25,1413.25,1413.25,1,1,1413.25
2021-05-28 02:39:00-04:00,1414.75,1414.75,1414.75,1414.75,1,1,1414.75
2021-05-28 03:34:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-05-28 04:43:00-04:00,1417.75,1417.75,1417.75,1417.75,1,1,1417.75
2021-05-28 04:46:00-04:00,1418.75,1418.75,1418.75,1418.75,5,1,7093.75
2021-05-28 04:56:00-04:00,1418.5,1418.5,1418.5,1418.5,1,1,1418.5
2021-05-28 05:20:00-04:00,1417.5,1417.5,1417.5,1417.5,1,1,1417.5
2021-05-28 05:44:00-04:00,1417.0,1417.0,1417.0,1417.0,1,1,1417.0
2021-05-28 05:45:00-04:00,1416.75,1416.75,1416.75,1416.75,1,1,1416.75
2021-05-28 05:50:00-04:00,1416.25,1416.25,1416.25,1416.25,1,1,1416.25
2021-05-28 05:55:00-04:00,1416.5,1416.5,1416.5,1416.5,2,1,2833.0
2021-05-28 06:08:00-04:00,1413.75,1413.75,1413.75,1413.75,1,1,1413.75
2021-05-28 06:12:00-04:00,1413.25,1413.25,1413.25,1413.25,1,1,1413.25
2021-05-28 06:18:00-04:00,1414.0,1414.0,1414.0,1414.0,2,1,2828.0
2021-05-28 06:19:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-05-28 06:22:00-04:00,1413.5,1413.5,1413.5,1413.5,1,1,1413.5
2021-05-28 06:23:00-04:00,1413.75,1413.75,1413.75,1413.75,1,1,1413.75
2021-05-28 06:33:00-04:00,1413.0,1413.0,1413.0,1413.0,1,1,1413.0
2021-05-28 06:34:00-04:00,1412.75,1412.75,1411.5,1411.5,5,4,7060.25
2021-05-28 06:45:00-04:00,1413.5,1413.5,1413.5,1413.5,2,2,2827.0
2021-05-28 06:46:00-04:00,1412.25,1412.25,1412.25,1412.25,2,1,2824.5
2021-05-28 06:49:00-04:00,1411.75,1411.75,1411.75,1411.75,1,1,1411.75
2021-05-28 07:21:00-04:00,1412.5,1412.5,1412.5,1412.5,2,1,2825.0
2021-05-28 07:24:00-04:00,1412.0,1412.0,1412.0,1412.0,1,1,1412.0
2021-05-28 07:33:00-04:00,1412.75,1412.75,1412.75,1412.75,7,6,9889.25
2021-05-28 07:46:00-04:00,1413.25,1413.25,1413.25,1413.25,1,1,1413.25
2021-05-28 07:47:00-04:00,1412.75,1412.75,1412.75,1412.75,1,1,1412.75
2021-05-28 07:49:00-04:00,1411.25,1411.25,1411.0,1411.0,4,2,5644.25
2021-05-28 08:01:00-04:00,1409.75,1409.75,1409.75,1409.75,1,1,1409.75
2021-05-28 08:06:00-04:00,1409.0,1409.0,1409.0,1409.0,1,1,1409.0
2021-05-28 08:07:00-04:00,1408.0,1408.0,1408.0,1408.0,2,2,2816.0
2021-05-28 08:08:00-04:00,1407.25,1407.25,1406.5,1406.5,3,3,4220.75
2021-05-28 08:12:00-04:00,1406.0,1406.0,1404.75,1404.75,12,4,16860.75
2021-05-28 08:13:00-04:00,1404.5,1404.5,1404.25,1404.25,2,2,2808.75
2021-05-28 08:25:00-04:00,1404.5,1404.5,1404.5,1404.5,2,1,2809.0
2021-05-28 08:27:00-04:00,1405.5,1405.5,1405.5,1405.5,2,2,2811.0
2021-05-28 08:32:00-04:00,1403.75,1403.75,1403.75,1403.75,1,1,1403.75
2021-05-28 08:33:00-04:00,1402.5,1402.5,1402.25,1402.5,7,4,9816.25
2021-05-28 08:34:00-04:00,1401.75,1403.0,1401.25,1403.0,7,4,9817.5
