,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-27 20:00:00-04:00,1377.75,1377.75,1375.0,1377.0,140,98,192687.25
2021-05-27 20:01:00-04:00,1377.75,1380.0,1377.5,1379.75,154,57,212351.5
2021-05-27 20:02:00-04:00,1380.0,1381.75,1379.5,1381.25,113,47,155992.25
2021-05-27 20:03:00-04:00,1381.5,1382.0,1381.25,1381.25,30,19,41449.75
2021-05-27 20:04:00-04:00,1381.5,1381.5,1381.0,1381.5,38,26,52481.0
2021-05-27 20:05:00-04:00,1381.75,1383.25,1380.5,1380.5,109,22,150633.25
2021-05-27 20:06:00-04:00,1380.75,1381.5,1380.75,1381.5,22,9,30383.5
2021-05-27 20:07:00-04:00,1381.5,1381.5,1380.75,1380.75,12,5,16571.25
2021-05-27 20:08:00-04:00,1381.0,1381.75,1381.0,1381.0,15,6,20718.25
2021-05-27 20:09:00-04:00,1381.25,1381.25,1381.25,1381.25,6,2,8287.5
2021-05-27 20:10:00-04:00,1381.0,1381.75,1381.0,1381.75,3,3,4144.0
2021-05-27 20:11:00-04:00,1381.5,1382.0,1381.5,1381.5,13,6,17964.5
2021-05-27 20:12:00-04:00,1381.5,1382.0,1380.75,1381.25,72,33,99434.0
2021-05-27 20:13:00-04:00,1381.25,1381.5,1381.25,1381.5,3,2,4144.25
2021-05-27 20:14:00-04:00,1381.0,1381.0,1381.0,1381.0,7,4,9667.0
2021-05-27 20:15:00-04:00,1381.25,1381.25,1381.0,1381.0,7,2,9667.5
2021-05-27 20:16:00-04:00,1381.5,1382.0,1381.5,1382.0,7,4,9673.25
2021-05-27 20:17:00-04:00,1382.0,1382.0,1381.5,1381.5,12,5,16579.0
2021-05-27 20:18:00-04:00,1381.25,1381.25,1380.75,1381.0,16,16,22095.25
2021-05-27 20:19:00-04:00,1381.5,1381.75,1381.25,1381.25,8,4,11051.75
2021-05-27 20:20:00-04:00,1381.25,1381.25,1381.0,1381.25,14,12,19335.75
2021-05-27 20:22:00-04:00,1381.0,1381.0,1381.0,1381.0,2,1,2762.0
2021-05-27 20:23:00-04:00,1381.0,1382.5,1381.0,1382.5,12,8,16584.5
2021-05-27 20:24:00-04:00,1382.25,1382.5,1382.25,1382.25,4,4,5529.5
2021-05-27 20:25:00-04:00,1382.5,1382.75,1382.25,1382.25,6,4,8295.0
2021-05-27 20:26:00-04:00,1382.5,1382.5,1382.5,1382.5,6,2,8295.0
2021-05-27 20:27:00-04:00,1382.5,1383.0,1382.25,1383.0,21,8,29039.25
2021-05-27 20:28:00-04:00,1383.0,1386.5,1383.0,1385.75,190,50,263162.5
2021-05-27 20:29:00-04:00,1385.5,1385.5,1384.75,1385.5,5,4,6926.25
2021-05-27 20:30:00-04:00,1385.0,1385.25,1385.0,1385.25,6,5,8310.75
2021-05-27 20:31:00-04:00,1385.0,1386.0,1385.0,1385.5,21,10,29099.0
2021-05-27 20:32:00-04:00,1385.0,1385.75,1385.0,1385.5,9,6,12468.25
2021-05-27 20:33:00-04:00,1385.25,1385.5,1384.5,1384.5,12,7,16619.75
2021-05-27 20:34:00-04:00,1384.75,1384.75,1384.75,1384.75,1,1,1384.75
2021-05-27 20:35:00-04:00,1385.0,1385.75,1384.75,1385.5,28,9,38782.25
2021-05-27 20:36:00-04:00,1385.5,1387.75,1385.5,1387.75,76,26,105393.0
2021-05-27 20:37:00-04:00,1387.75,1388.0,1387.5,1387.75,13,6,18041.0
2021-05-27 20:38:00-04:00,1388.0,1388.0,1387.25,1388.0,37,11,51348.5
2021-05-27 20:39:00-04:00,1388.0,1388.75,1388.0,1388.5,36,12,49984.75
2021-05-27 20:40:00-04:00,1388.25,1388.75,1388.25,1388.75,24,7,33323.75
2021-05-27 20:41:00-04:00,1388.25,1389.5,1388.25,1389.0,32,10,44445.0
2021-05-27 20:42:00-04:00,1389.0,1389.0,1389.0,1389.0,3,1,4167.0
2021-05-27 20:43:00-04:00,1388.75,1391.0,1388.75,1390.75,56,22,77842.25
2021-05-27 20:44:00-04:00,1390.5,1390.75,1390.25,1390.75,12,8,16686.5
2021-05-27 20:45:00-04:00,1391.0,1391.25,1391.0,1391.25,12,8,16693.75
2021-05-27 20:46:00-04:00,1391.5,1391.75,1391.25,1391.25,12,9,16698.5
2021-05-27 20:47:00-04:00,1391.5,1391.5,1390.5,1391.25,30,11,41729.5
2021-05-27 20:48:00-04:00,1391.25,1391.25,1390.5,1390.5,5,4,6954.25
2021-05-27 20:49:00-04:00,1390.5,1390.75,1390.5,1390.75,9,7,12516.25
2021-05-27 20:50:00-04:00,1391.0,1391.25,1389.75,1390.25,106,30,147361.75
2021-05-27 20:51:00-04:00,1390.5,1390.75,1390.5,1390.5,5,3,6953.0
2021-05-27 20:52:00-04:00,1391.0,1391.5,1391.0,1391.25,14,8,19477.5
2021-05-27 20:53:00-04:00,1391.5,1392.5,1391.25,1392.25,20,12,27839.0
2021-05-27 20:54:00-04:00,1392.5,1392.5,1391.5,1391.5,8,6,11133.5
2021-05-27 20:55:00-04:00,1391.0,1391.0,1390.75,1390.75,19,12,26426.5
2021-05-27 20:56:00-04:00,1391.0,1391.0,1390.75,1391.0,4,3,5563.75
2021-05-27 20:57:00-04:00,1390.25,1390.25,1390.25,1390.25,1,1,1390.25
2021-05-27 20:58:00-04:00,1390.25,1390.25,1390.0,1390.0,19,7,26411.75
2021-05-27 20:59:00-04:00,1390.0,1390.5,1389.5,1389.5,49,21,68111.75
2021-05-27 21:00:00-04:00,1390.0,1390.75,1389.0,1389.25,66,31,91731.0
2021-05-27 21:01:00-04:00,1389.75,1389.75,1388.25,1388.25,71,21,98608.5
2021-05-27 21:02:00-04:00,1388.0,1388.0,1387.0,1387.5,42,20,58268.5
2021-05-27 21:03:00-04:00,1387.0,1387.75,1387.0,1387.25,46,24,63810.25
2021-05-27 21:04:00-04:00,1387.5,1387.5,1387.5,1387.5,4,2,5550.0
2021-05-27 21:05:00-04:00,1387.5,1387.75,1387.5,1387.75,31,23,43014.0
2021-05-27 21:06:00-04:00,1387.5,1387.5,1386.5,1386.5,79,32,109552.5
2021-05-27 21:07:00-04:00,1386.5,1386.5,1385.0,1385.0,37,15,51279.75
2021-05-27 21:08:00-04:00,1384.75,1385.75,1384.75,1385.25,33,20,45711.5
2021-05-27 21:09:00-04:00,1385.25,1385.25,1385.25,1385.25,8,6,11082.0
2021-05-27 21:10:00-04:00,1384.75,1384.75,1384.0,1384.0,42,13,58140.75
2021-05-27 21:11:00-04:00,1384.25,1384.5,1384.0,1384.0,9,5,12457.5
2021-05-27 21:12:00-04:00,1384.25,1384.25,1384.0,1384.25,13,6,17993.75
2021-05-27 21:13:00-04:00,1384.25,1384.5,1384.25,1384.25,8,6,11074.5
2021-05-27 21:14:00-04:00,1384.25,1384.5,1384.25,1384.5,12,5,16611.75
2021-05-27 21:15:00-04:00,1385.0,1385.0,1385.0,1385.0,1,1,1385.0
2021-05-27 21:16:00-04:00,1384.75,1385.0,1384.5,1384.5,7,7,9693.5
2021-05-27 21:17:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-05-27 21:18:00-04:00,1384.5,1384.5,1384.25,1384.25,3,2,4153.0
2021-05-27 21:19:00-04:00,1385.0,1385.0,1384.75,1384.75,4,3,5539.5
2021-05-27 21:20:00-04:00,1385.25,1385.75,1385.25,1385.25,9,8,12469.75
2021-05-27 21:21:00-04:00,1385.0,1385.0,1384.5,1385.0,12,7,16618.5
2021-05-27 21:22:00-04:00,1385.5,1385.5,1385.0,1385.0,7,5,9697.0
2021-05-27 21:23:00-04:00,1385.0,1385.0,1384.75,1384.75,40,20,55399.0
2021-05-27 21:24:00-04:00,1384.5,1384.5,1384.5,1384.5,2,2,2769.0
2021-05-27 21:25:00-04:00,1384.5,1384.75,1384.5,1384.75,5,5,6922.75
2021-05-27 21:26:00-04:00,1385.0,1385.0,1385.0,1385.0,3,3,4155.0
2021-05-27 21:27:00-04:00,1385.0,1385.0,1384.5,1384.75,6,4,8308.5
2021-05-27 21:28:00-04:00,1384.75,1385.0,1384.0,1384.0,4,4,5538.0
2021-05-27 21:29:00-04:00,1384.0,1384.0,1384.0,1384.0,4,1,5536.0
2021-05-27 21:30:00-04:00,1383.75,1383.75,1383.75,1383.75,1,1,1383.75
2021-05-27 21:31:00-04:00,1383.5,1383.75,1383.25,1383.5,83,27,114833.0
2021-05-27 21:32:00-04:00,1383.5,1384.0,1383.0,1383.0,34,12,47036.75
2021-05-27 21:34:00-04:00,1383.0,1383.0,1383.0,1383.0,14,6,19362.0
2021-05-27 21:35:00-04:00,1383.5,1383.5,1383.5,1383.5,13,3,17985.5
2021-05-27 21:36:00-04:00,1383.5,1383.5,1383.25,1383.5,18,9,24902.75
2021-05-27 21:37:00-04:00,1383.5,1383.5,1382.75,1382.75,12,6,16593.75
2021-05-27 21:38:00-04:00,1382.25,1382.75,1382.25,1382.5,8,6,11059.75
2021-05-27 21:39:00-04:00,1382.5,1382.5,1382.0,1382.25,67,18,92615.0
2021-05-27 21:40:00-04:00,1382.5,1382.75,1382.25,1382.75,24,8,33177.75
2021-05-27 21:41:00-04:00,1382.75,1382.75,1382.5,1382.75,11,7,15210.0
2021-05-27 21:42:00-04:00,1382.5,1382.5,1382.5,1382.5,2,1,2765.0
