,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-27 20:00:00-04:00,1353.25,1353.25,1353.25,1353.25,1,1,1353.25
2021-05-27 20:01:00-04:00,1354.0,1355.75,1354.0,1355.75,16,11,21678.75
2021-05-27 20:05:00-04:00,1358.75,1358.75,1356.75,1356.75,2,2,2715.5
2021-05-27 20:18:00-04:00,1356.75,1356.75,1356.75,1356.75,1,1,1356.75
2021-05-27 20:28:00-04:00,1359.75,1361.5,1359.75,1360.5,11,9,14965.5
2021-05-27 20:35:00-04:00,1361.25,1361.25,1361.0,1361.0,2,2,2722.25
2021-05-27 20:47:00-04:00,1366.75,1366.75,1366.75,1366.75,1,1,1366.75
2021-05-27 20:50:00-04:00,1366.5,1366.5,1365.75,1365.75,3,3,4098.5
2021-05-27 20:51:00-04:00,1366.25,1366.25,1366.25,1366.25,1,1,1366.25
2021-05-27 20:53:00-04:00,1367.75,1367.75,1367.75,1367.75,1,1,1367.75
2021-05-27 21:00:00-04:00,1367.25,1367.25,1364.5,1364.5,13,11,17745.5
2021-05-27 21:01:00-04:00,1365.0,1365.0,1365.0,1365.0,2,2,2730.0
2021-05-27 21:05:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-05-27 21:08:00-04:00,1361.25,1361.25,1361.0,1361.0,2,2,2722.25
2021-05-27 21:09:00-04:00,1361.0,1361.0,1361.0,1361.0,1,1,1361.0
2021-05-27 21:10:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-05-27 22:13:00-04:00,1359.25,1359.25,1358.75,1358.75,2,2,2718.0
2021-05-27 22:20:00-04:00,1359.25,1359.25,1359.25,1359.25,2,2,2718.5
2021-05-27 22:21:00-04:00,1358.75,1358.75,1358.75,1358.75,2,1,2717.5
2021-05-27 22:24:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-05-27 22:31:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-05-27 22:32:00-04:00,1359.25,1359.25,1358.75,1358.75,3,3,4077.0
2021-05-27 22:33:00-04:00,1358.5,1359.0,1358.5,1359.0,3,3,4076.5
2021-05-27 22:34:00-04:00,1358.5,1358.5,1358.5,1358.5,1,1,1358.5
2021-05-27 22:35:00-04:00,1358.75,1358.75,1358.75,1358.75,2,2,2717.5
2021-05-27 22:40:00-04:00,1357.25,1357.25,1357.25,1357.25,3,3,4071.75
2021-05-27 22:41:00-04:00,1357.5,1357.5,1357.0,1357.5,4,4,5429.5
2021-05-27 22:42:00-04:00,1357.5,1357.5,1356.75,1356.75,4,4,5428.25
2021-05-27 22:43:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-05-27 22:47:00-04:00,1357.75,1357.75,1357.75,1357.75,3,3,4073.25
2021-05-27 22:48:00-04:00,1357.25,1357.5,1357.25,1357.25,5,4,6786.5
2021-05-27 22:50:00-04:00,1356.75,1356.75,1356.25,1356.25,2,2,2713.0
2021-05-27 22:54:00-04:00,1356.5,1356.5,1356.0,1356.0,2,2,2712.5
2021-05-27 22:56:00-04:00,1357.0,1357.0,1357.0,1357.0,2,2,2714.0
2021-05-27 22:57:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-05-27 23:09:00-04:00,1357.25,1357.25,1357.25,1357.25,2,2,2714.5
2021-05-28 00:28:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-05-28 00:30:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-05-28 00:45:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-05-28 00:46:00-04:00,1358.25,1358.25,1358.25,1358.25,1,1,1358.25
2021-05-28 00:53:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-05-28 02:23:00-04:00,1353.25,1353.25,1353.25,1353.25,1,1,1353.25
2021-05-28 02:24:00-04:00,1353.25,1353.25,1353.25,1353.25,2,2,2706.5
2021-05-28 02:26:00-04:00,1354.0,1354.0,1354.0,1354.0,1,1,1354.0
2021-05-28 02:27:00-04:00,1353.75,1353.75,1353.75,1353.75,2,2,2707.5
2021-05-28 02:30:00-04:00,1353.75,1353.75,1353.75,1353.75,1,1,1353.75
2021-05-28 02:45:00-04:00,1355.0,1355.0,1355.0,1355.0,1,1,1355.0
2021-05-28 02:50:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-05-28 02:56:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-05-28 03:00:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-05-28 03:02:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-05-28 03:05:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-05-28 03:08:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-05-28 03:11:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-05-28 03:26:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-05-28 03:31:00-04:00,1355.0,1355.0,1355.0,1355.0,1,1,1355.0
2021-05-28 03:34:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-05-28 03:35:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-05-28 03:43:00-04:00,1356.75,1356.75,1356.75,1356.75,1,1,1356.75
2021-05-28 04:24:00-04:00,1357.25,1357.25,1357.25,1357.25,1,1,1357.25
2021-05-28 04:30:00-04:00,1358.0,1358.0,1358.0,1358.0,2,1,2716.0
2021-05-28 04:38:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-05-28 04:46:00-04:00,1359.25,1359.25,1359.25,1359.25,1,1,1359.25
2021-05-28 04:51:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-05-28 05:30:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-05-28 06:18:00-04:00,1356.5,1356.5,1356.5,1356.5,1,1,1356.5
2021-05-28 07:48:00-04:00,1355.0,1355.0,1355.0,1355.0,40,7,54200.0
2021-05-28 07:59:00-04:00,1353.75,1353.75,1353.5,1353.75,4,4,5414.75
2021-05-28 08:01:00-04:00,1353.5,1353.75,1353.0,1353.0,21,17,28418.5
2021-05-28 08:03:00-04:00,1353.75,1353.75,1353.75,1353.75,1,1,1353.75
2021-05-28 08:07:00-04:00,1351.5,1351.5,1351.5,1351.5,1,1,1351.5
2021-05-28 08:08:00-04:00,1351.75,1351.75,1349.75,1349.75,4,4,5402.0
2021-05-28 08:13:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-05-28 08:24:00-04:00,1348.75,1348.75,1348.75,1348.75,1,1,1348.75
2021-05-28 08:27:00-04:00,1350.0,1350.0,1350.0,1350.0,1,1,1350.0
2021-05-28 08:33:00-04:00,1346.5,1346.5,1346.5,1346.5,1,1,1346.5
2021-05-28 08:34:00-04:00,1346.0,1346.0,1345.75,1345.75,2,2,2691.75
2021-05-28 08:41:00-04:00,1350.0,1350.0,1350.0,1350.0,1,1,1350.0
2021-05-28 08:43:00-04:00,1350.0,1350.0,1350.0,1350.0,1,1,1350.0
2021-05-28 09:29:00-04:00,1348.5,1348.5,1348.5,1348.5,1,1,1348.5
2021-05-28 09:30:00-04:00,1349.25,1349.5,1347.0,1348.5,38,30,51216.0
2021-05-28 09:31:00-04:00,1348.0,1348.0,1344.5,1345.5,31,22,41716.5
2021-05-28 09:32:00-04:00,1345.25,1345.5,1344.0,1344.75,29,28,39002.75
2021-05-28 09:33:00-04:00,1344.75,1349.0,1344.5,1349.0,9,9,12110.0
2021-05-28 09:34:00-04:00,1349.25,1349.25,1348.0,1348.0,2,2,2697.25
2021-05-28 09:35:00-04:00,1346.5,1346.5,1346.5,1346.5,1,1,1346.5
2021-05-28 09:36:00-04:00,1345.5,1346.25,1345.25,1346.25,4,4,5382.5
2021-05-28 09:37:00-04:00,1345.0,1347.75,1344.75,1347.0,15,12,20193.25
2021-05-28 09:38:00-04:00,1347.5,1348.0,1347.25,1348.0,21,18,28296.5
2021-05-28 09:39:00-04:00,1348.0,1349.5,1347.75,1349.0,29,23,39109.5
2021-05-28 09:40:00-04:00,1348.75,1349.5,1348.25,1348.75,12,12,16186.0
2021-05-28 09:41:00-04:00,1348.75,1348.75,1348.5,1348.75,8,8,10789.0
2021-05-28 09:42:00-04:00,1348.5,1349.0,1348.5,1349.0,27,25,36416.0
2021-05-28 09:43:00-04:00,1349.25,1349.25,1348.25,1348.25,19,17,25632.5
2021-05-28 09:44:00-04:00,1348.75,1349.0,1347.75,1347.75,20,16,26971.0
2021-05-28 09:45:00-04:00,1347.5,1347.75,1345.5,1345.5,25,23,33658.25
2021-05-28 09:46:00-04:00,1345.5,1345.75,1344.75,1345.0,24,21,32283.0
2021-05-28 09:47:00-04:00,1346.75,1347.25,1346.75,1347.25,4,3,5388.0
2021-05-28 09:48:00-04:00,1346.75,1346.75,1345.25,1345.5,32,28,43064.0
2021-05-28 09:49:00-04:00,1345.75,1346.0,1344.75,1345.75,35,30,47092.75
