,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-11 20:00:00-04:00,1429.0,1429.5,1427.5,1427.75,9,8,12858.75
2021-05-11 20:04:00-04:00,1430.0,1431.25,1430.0,1431.25,3,3,4291.75
2021-05-11 20:05:00-04:00,1431.5,1432.0,1431.5,1432.0,3,2,4295.0
2021-05-11 20:07:00-04:00,1432.0,1432.0,1432.0,1432.0,1,1,1432.0
2021-05-11 20:10:00-04:00,1432.0,1432.25,1432.0,1432.25,5,3,7160.25
2021-05-11 20:11:00-04:00,1433.0,1433.0,1433.0,1433.0,22,7,31526.0
2021-05-11 20:12:00-04:00,1433.0,1433.0,1433.0,1433.0,15,7,21495.0
2021-05-11 20:50:00-04:00,1431.5,1431.5,1431.5,1431.5,1,1,1431.5
2021-05-11 21:33:00-04:00,1434.0,1434.0,1434.0,1434.0,1,1,1434.0
2021-05-11 21:35:00-04:00,1435.0,1435.0,1435.0,1435.0,3,3,4305.0
2021-05-11 21:37:00-04:00,1436.0,1436.0,1435.5,1435.5,5,5,7179.0
2021-05-11 21:38:00-04:00,1435.0,1435.0,1435.0,1435.0,1,1,1435.0
2021-05-11 21:42:00-04:00,1434.5,1434.5,1434.5,1434.5,1,1,1434.5
2021-05-11 21:43:00-04:00,1434.75,1434.75,1434.75,1434.75,1,1,1434.75
2021-05-11 21:49:00-04:00,1436.0,1436.0,1436.0,1436.0,38,18,54568.0
2021-05-11 21:50:00-04:00,1436.5,1436.5,1436.5,1436.5,1,1,1436.5
2021-05-11 21:51:00-04:00,1436.75,1436.75,1436.75,1436.75,1,1,1436.75
2021-05-11 21:52:00-04:00,1436.75,1436.75,1436.75,1436.75,1,1,1436.75
2021-05-11 21:53:00-04:00,1437.5,1437.75,1437.5,1437.75,5,3,7188.0
2021-05-11 21:54:00-04:00,1438.0,1438.0,1438.0,1438.0,1,1,1438.0
2021-05-11 21:55:00-04:00,1438.75,1438.75,1438.75,1438.75,3,3,4316.25
2021-05-11 21:58:00-04:00,1439.0,1439.0,1439.0,1439.0,33,12,47487.0
2021-05-11 21:59:00-04:00,1439.0,1439.0,1439.0,1439.0,4,4,5756.0
2021-05-11 22:00:00-04:00,1440.0,1440.5,1440.0,1440.5,3,2,4320.5
2021-05-11 22:07:00-04:00,1440.5,1440.5,1440.5,1440.5,1,1,1440.5
2021-05-11 22:17:00-04:00,1438.75,1438.75,1438.75,1438.75,3,3,4316.25
2021-05-11 23:10:00-04:00,1439.75,1440.25,1439.75,1440.25,2,2,2880.0
2021-05-11 23:14:00-04:00,1440.75,1440.75,1440.75,1440.75,3,1,4322.25
2021-05-12 00:46:00-04:00,1438.75,1438.75,1438.75,1438.75,1,1,1438.75
2021-05-12 01:09:00-04:00,1439.5,1439.5,1439.5,1439.5,1,1,1439.5
2021-05-12 01:14:00-04:00,1439.25,1439.25,1439.25,1439.25,2,1,2878.5
2021-05-12 01:33:00-04:00,1439.5,1439.5,1439.5,1439.5,1,1,1439.5
2021-05-12 01:43:00-04:00,1440.5,1440.5,1440.5,1440.5,1,1,1440.5
2021-05-12 01:51:00-04:00,1440.5,1440.5,1440.5,1440.5,1,1,1440.5
2021-05-12 02:00:00-04:00,1440.75,1441.25,1440.75,1441.25,2,2,2882.0
2021-05-12 02:01:00-04:00,1441.5,1442.0,1441.5,1442.0,22,16,31723.5
2021-05-12 02:03:00-04:00,1441.25,1441.25,1441.25,1441.25,1,1,1441.25
2021-05-12 02:05:00-04:00,1442.0,1443.0,1442.0,1443.0,18,8,25957.0
2021-05-12 02:06:00-04:00,1442.5,1442.5,1442.5,1442.5,1,1,1442.5
2021-05-12 02:09:00-04:00,1443.25,1443.25,1443.25,1443.25,1,1,1443.25
2021-05-12 02:10:00-04:00,1442.75,1442.75,1442.75,1442.75,3,1,4328.25
2021-05-12 02:14:00-04:00,1444.0,1444.0,1444.0,1444.0,1,1,1444.0
2021-05-12 02:15:00-04:00,1443.0,1443.75,1442.75,1443.75,5,3,7215.5
2021-05-12 02:17:00-04:00,1443.5,1443.5,1443.5,1443.5,1,1,1443.5
2021-05-12 02:25:00-04:00,1445.0,1445.0,1445.0,1445.0,2,2,2890.0
2021-05-12 02:28:00-04:00,1444.0,1444.0,1444.0,1444.0,1,1,1444.0
2021-05-12 02:31:00-04:00,1444.5,1444.5,1444.5,1444.5,1,1,1444.5
2021-05-12 03:14:00-04:00,1445.0,1445.0,1445.0,1445.0,1,1,1445.0
2021-05-12 03:17:00-04:00,1445.5,1445.5,1445.5,1445.5,1,1,1445.5
