,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-11 20:00:00-04:00,1473.25,1473.25,1472.0,1472.0,3,3,4418.25
2021-05-11 20:01:00-04:00,1472.25,1472.25,1472.25,1472.25,1,1,1472.25
2021-05-11 20:02:00-04:00,1471.75,1471.75,1471.75,1471.75,1,1,1471.75
2021-05-11 20:04:00-04:00,1475.25,1475.25,1475.25,1475.25,1,1,1475.25
2021-05-11 20:05:00-04:00,1475.75,1475.75,1475.75,1475.75,1,1,1475.75
2021-05-11 20:10:00-04:00,1475.5,1475.5,1475.5,1475.5,1,1,1475.5
2021-05-11 20:12:00-04:00,1477.75,1477.75,1477.75,1477.75,1,1,1477.75
2021-05-11 20:14:00-04:00,1477.75,1477.75,1477.75,1477.75,1,1,1477.75
2021-05-11 20:17:00-04:00,1476.75,1476.75,1476.75,1476.75,1,1,1476.75
2021-05-11 20:25:00-04:00,1478.5,1478.75,1478.5,1478.75,2,2,2957.25
2021-05-11 20:32:00-04:00,1478.0,1478.0,1478.0,1478.0,1,1,1478.0
2021-05-11 20:42:00-04:00,1476.0,1476.0,1476.0,1476.0,1,1,1476.0
2021-05-11 20:43:00-04:00,1475.75,1475.75,1475.75,1475.75,2,1,2951.5
2021-05-11 20:44:00-04:00,1475.75,1475.75,1475.75,1475.75,2,1,2951.5
2021-05-11 21:01:00-04:00,1475.0,1475.0,1475.0,1475.0,2,1,2950.0
2021-05-11 21:03:00-04:00,1474.5,1474.5,1474.25,1474.25,2,2,2948.75
2021-05-11 21:04:00-04:00,1473.5,1473.75,1473.5,1473.75,2,2,2947.25
2021-05-11 21:32:00-04:00,1477.5,1477.5,1477.5,1477.5,1,1,1477.5
2021-05-11 21:35:00-04:00,1479.75,1480.0,1479.75,1480.0,3,2,4439.5
2021-05-11 21:37:00-04:00,1480.75,1481.5,1480.75,1481.5,2,2,2962.25
2021-05-11 21:38:00-04:00,1479.5,1479.75,1479.5,1479.75,2,2,2959.25
2021-05-11 21:42:00-04:00,1479.75,1480.75,1479.75,1480.75,3,2,4440.25
2021-05-11 21:43:00-04:00,1480.5,1480.5,1480.25,1480.5,5,3,7402.0
2021-05-11 21:46:00-04:00,1481.0,1481.25,1481.0,1481.25,2,2,2962.25
2021-05-11 21:47:00-04:00,1481.25,1481.25,1481.25,1481.25,1,1,1481.25
2021-05-11 21:49:00-04:00,1481.75,1481.75,1481.75,1481.75,1,1,1481.75
2021-05-11 21:50:00-04:00,1482.25,1482.25,1482.25,1482.25,1,1,1482.25
2021-05-11 21:51:00-04:00,1481.75,1482.25,1481.75,1482.25,2,2,2964.0
2021-05-11 21:54:00-04:00,1483.75,1483.75,1483.75,1483.75,2,2,2967.5
2021-05-11 21:57:00-04:00,1484.5,1484.5,1484.5,1484.5,3,3,4453.5
2021-05-11 21:58:00-04:00,1484.75,1484.75,1484.75,1484.75,2,1,2969.5
2021-05-11 22:00:00-04:00,1485.75,1486.0,1485.75,1485.75,9,5,13373.0
2021-05-11 22:03:00-04:00,1484.0,1485.25,1484.0,1485.25,3,3,4454.0
2021-05-11 22:04:00-04:00,1485.75,1485.75,1485.75,1485.75,1,1,1485.75
2021-05-11 22:07:00-04:00,1486.0,1486.0,1486.0,1486.0,4,1,5944.0
2021-05-11 22:08:00-04:00,1486.5,1486.5,1486.25,1486.25,3,3,4459.0
2021-05-11 22:11:00-04:00,1485.5,1486.5,1485.5,1486.5,8,6,11890.5
2021-05-11 22:12:00-04:00,1486.0,1486.0,1486.0,1486.0,1,1,1486.0
2021-05-11 22:13:00-04:00,1486.0,1486.0,1486.0,1486.0,1,1,1486.0
2021-05-11 22:15:00-04:00,1485.75,1485.75,1485.5,1485.5,2,2,2971.25
2021-05-11 22:16:00-04:00,1484.75,1484.75,1484.75,1484.75,1,1,1484.75
2021-05-11 22:17:00-04:00,1485.0,1485.0,1485.0,1485.0,1,1,1485.0
2021-05-11 22:27:00-04:00,1484.75,1484.75,1484.75,1484.75,2,1,2969.5
2021-05-11 22:29:00-04:00,1485.0,1485.0,1485.0,1485.0,2,1,2970.0
2021-05-11 22:32:00-04:00,1484.0,1484.0,1484.0,1484.0,1,1,1484.0
2021-05-11 22:33:00-04:00,1484.0,1484.0,1484.0,1484.0,9,1,13356.0
2021-05-11 22:34:00-04:00,1483.0,1483.0,1483.0,1483.0,7,4,10381.0
2021-05-11 22:35:00-04:00,1483.0,1483.0,1483.0,1483.0,5,2,7415.0
2021-05-11 22:36:00-04:00,1484.0,1484.0,1484.0,1484.0,1,1,1484.0
2021-05-11 22:37:00-04:00,1483.5,1483.5,1483.5,1483.5,1,1,1483.5
