,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-11 20:00:00-04:00,1432.0,1432.75,1430.5,1430.75,171,79,244823.75
2021-05-11 20:01:00-04:00,1430.75,1431.0,1430.0,1430.0,25,17,35762.5
2021-05-11 20:02:00-04:00,1430.0,1431.25,1430.0,1431.25,12,12,17168.0
2021-05-11 20:03:00-04:00,1431.5,1432.75,1431.5,1432.75,30,21,42969.5
2021-05-11 20:04:00-04:00,1432.75,1434.25,1432.5,1433.5,65,34,93186.25
2021-05-11 20:05:00-04:00,1434.0,1435.0,1433.5,1434.5,82,17,117636.5
2021-05-11 20:06:00-04:00,1434.25,1434.25,1434.0,1434.25,5,5,7171.0
2021-05-11 20:07:00-04:00,1433.75,1434.25,1433.75,1434.25,5,2,7169.25
2021-05-11 20:08:00-04:00,1434.5,1434.75,1434.25,1434.75,3,3,4303.5
2021-05-11 20:09:00-04:00,1434.25,1434.5,1434.25,1434.25,14,9,20082.0
2021-05-11 20:10:00-04:00,1434.25,1435.75,1434.25,1435.75,27,14,38750.75
2021-05-11 20:11:00-04:00,1435.5,1436.0,1435.5,1435.5,29,9,41642.0
2021-05-11 20:12:00-04:00,1436.5,1436.75,1436.0,1436.75,34,17,48837.75
2021-05-11 20:13:00-04:00,1436.75,1436.75,1436.5,1436.75,26,11,37352.75
2021-05-11 20:14:00-04:00,1436.0,1436.0,1435.5,1435.75,6,3,8614.25
2021-05-11 20:15:00-04:00,1435.75,1436.0,1435.75,1436.0,3,3,4307.5
2021-05-11 20:16:00-04:00,1436.0,1436.25,1436.0,1436.25,4,2,5744.25
2021-05-11 20:17:00-04:00,1435.75,1435.75,1435.25,1435.5,13,6,18661.75
2021-05-11 20:18:00-04:00,1435.75,1436.5,1435.75,1436.5,3,3,4308.5
2021-05-11 20:19:00-04:00,1436.5,1436.5,1436.0,1436.0,3,3,4308.75
2021-05-11 20:21:00-04:00,1436.0,1436.0,1436.0,1436.0,3,3,4308.0
2021-05-11 20:22:00-04:00,1435.5,1435.5,1435.5,1435.5,3,2,4306.5
2021-05-11 20:23:00-04:00,1435.75,1436.5,1435.75,1436.25,9,5,12926.25
2021-05-11 20:24:00-04:00,1436.5,1436.75,1436.5,1436.75,4,4,5746.5
2021-05-11 20:25:00-04:00,1436.75,1437.0,1436.5,1436.5,10,7,14368.5
2021-05-11 20:26:00-04:00,1436.0,1436.0,1436.0,1436.0,1,1,1436.0
2021-05-11 20:27:00-04:00,1437.0,1437.0,1436.5,1436.75,15,11,21551.75
2021-05-11 20:28:00-04:00,1437.0,1437.0,1437.0,1437.0,1,1,1437.0
2021-05-11 20:29:00-04:00,1437.0,1437.5,1436.75,1436.75,36,15,51735.75
2021-05-11 20:30:00-04:00,1436.75,1436.75,1436.75,1436.75,5,4,7183.75
2021-05-11 20:32:00-04:00,1436.75,1436.75,1436.5,1436.5,2,2,2873.25
2021-05-11 20:33:00-04:00,1436.25,1436.25,1436.25,1436.25,3,2,4308.75
2021-05-11 20:34:00-04:00,1436.0,1436.75,1435.5,1436.75,34,17,48826.25
2021-05-11 20:35:00-04:00,1437.0,1437.25,1436.5,1436.5,11,4,15806.75
2021-05-11 20:38:00-04:00,1435.25,1435.25,1435.25,1435.25,2,2,2870.5
2021-05-11 20:39:00-04:00,1435.5,1435.75,1435.5,1435.75,15,6,21534.5
2021-05-11 20:40:00-04:00,1435.5,1435.5,1435.0,1435.0,7,4,10046.5
2021-05-11 20:41:00-04:00,1434.75,1435.25,1434.5,1435.25,7,5,10044.0
