,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-12 10:04:00-04:00,1666.25,1666.25,1666.25,1666.25,7,5,11663.75
2021-05-12 10:05:00-04:00,1668.5,1668.75,1668.5,1668.75,8,3,13348.5
2021-05-12 10:24:00-04:00,1675.0,1675.0,1675.0,1675.0,3,2,5025.0
2021-05-12 11:03:00-04:00,1675.0,1675.0,1675.0,1675.0,1,1,1675.0
2021-05-12 11:04:00-04:00,1675.0,1675.0,1675.0,1675.0,1,1,1675.0
2021-05-12 11:05:00-04:00,1677.25,1677.25,1677.25,1677.25,1,1,1677.25
2021-05-12 11:59:00-04:00,1669.75,1669.75,1669.75,1669.75,1,1,1669.75
2021-05-12 12:07:00-04:00,1676.5,1676.5,1676.5,1676.5,1,1,1676.5
2021-05-12 12:28:00-04:00,1669.75,1669.75,1669.75,1669.75,1,1,1669.75
2021-05-12 12:32:00-04:00,1667.25,1667.25,1667.25,1667.25,1,1,1667.25
