,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-11 20:00:00-04:00,1554.5,1556.5,1554.0,1554.75,36,18,55965.75
2021-05-11 20:01:00-04:00,1554.25,1554.25,1553.75,1553.75,8,7,12433.0
2021-05-11 20:02:00-04:00,1553.75,1554.5,1553.5,1554.5,18,14,27969.75
2021-05-11 20:03:00-04:00,1555.25,1556.5,1555.25,1556.5,20,15,31119.25
2021-05-11 20:04:00-04:00,1556.75,1557.5,1556.5,1557.25,8,8,12455.0
2021-05-11 20:05:00-04:00,1557.5,1558.25,1557.25,1557.75,9,7,14019.25
2021-05-11 20:06:00-04:00,1557.75,1558.0,1557.75,1558.0,23,9,35833.75
2021-05-11 20:07:00-04:00,1558.0,1558.0,1558.0,1558.0,1,1,1558.0
2021-05-11 20:09:00-04:00,1558.0,1558.0,1558.0,1558.0,3,3,4674.0
2021-05-11 20:10:00-04:00,1559.0,1559.25,1559.0,1559.25,10,2,15591.0
2021-05-11 20:11:00-04:00,1559.75,1560.0,1559.75,1560.0,5,2,7799.0
2021-05-11 20:12:00-04:00,1560.0,1560.25,1559.75,1560.25,26,14,40559.25
2021-05-11 20:13:00-04:00,1560.0,1560.0,1560.0,1560.0,2,1,3120.0
2021-05-11 20:14:00-04:00,1559.25,1559.5,1559.25,1559.5,2,2,3118.75
2021-05-11 20:15:00-04:00,1559.0,1559.0,1559.0,1559.0,2,2,3118.0
2021-05-11 20:16:00-04:00,1559.75,1559.75,1559.75,1559.75,1,1,1559.75
2021-05-11 20:17:00-04:00,1559.5,1559.5,1559.5,1559.5,1,1,1559.5
2021-05-11 20:20:00-04:00,1559.5,1559.5,1559.5,1559.5,1,1,1559.5
2021-05-11 20:23:00-04:00,1560.25,1560.25,1560.25,1560.25,1,1,1560.25
2021-05-11 20:24:00-04:00,1560.5,1560.5,1560.5,1560.5,1,1,1560.5
2021-05-11 20:25:00-04:00,1561.0,1561.25,1561.0,1561.25,12,3,18734.0
2021-05-11 20:26:00-04:00,1560.0,1560.0,1560.0,1560.0,1,1,1560.0
2021-05-11 20:32:00-04:00,1560.5,1560.5,1560.5,1560.5,1,1,1560.5
2021-05-11 20:33:00-04:00,1560.25,1560.25,1560.25,1560.25,1,1,1560.25
2021-05-11 20:34:00-04:00,1560.25,1560.75,1560.25,1560.75,2,2,3121.0
2021-05-11 20:35:00-04:00,1561.0,1561.0,1560.5,1560.5,3,3,4682.5
2021-05-11 20:36:00-04:00,1560.0,1560.0,1560.0,1560.0,1,1,1560.0
2021-05-11 20:37:00-04:00,1559.75,1559.75,1559.5,1559.5,5,5,7798.5
2021-05-11 20:39:00-04:00,1559.25,1559.25,1559.25,1559.25,1,1,1559.25
2021-05-11 20:42:00-04:00,1558.25,1558.25,1558.25,1558.25,1,1,1558.25
2021-05-11 20:44:00-04:00,1558.25,1558.25,1558.25,1558.25,2,1,3116.5
2021-05-11 21:00:00-04:00,1558.75,1558.75,1558.5,1558.75,6,3,9352.0
2021-05-11 21:01:00-04:00,1557.25,1557.25,1557.0,1557.25,6,6,9343.25
2021-05-11 21:02:00-04:00,1557.5,1557.75,1557.5,1557.75,3,2,4673.0
2021-05-11 21:03:00-04:00,1556.75,1557.25,1556.75,1557.25,6,4,9341.5
2021-05-11 21:04:00-04:00,1556.25,1556.25,1555.75,1556.25,11,7,17115.75
2021-05-11 21:05:00-04:00,1556.5,1557.0,1556.5,1557.0,4,3,6227.0
2021-05-11 21:06:00-04:00,1556.75,1557.0,1556.5,1557.0,11,6,17123.5
2021-05-11 21:07:00-04:00,1556.75,1557.25,1556.75,1557.25,2,2,3114.0
2021-05-11 21:08:00-04:00,1557.5,1558.0,1557.5,1558.0,6,5,9346.25
2021-05-11 21:10:00-04:00,1558.25,1558.25,1558.0,1558.0,2,2,3116.25
2021-05-11 21:11:00-04:00,1558.25,1558.25,1558.25,1558.25,1,1,1558.25
2021-05-11 21:13:00-04:00,1558.0,1558.0,1557.5,1557.5,4,2,6231.5
2021-05-11 21:18:00-04:00,1557.75,1558.0,1557.75,1558.0,3,3,4673.75
2021-05-11 21:19:00-04:00,1557.75,1557.75,1557.75,1557.75,1,1,1557.75
2021-05-11 21:20:00-04:00,1558.25,1558.25,1558.25,1558.25,2,1,3116.5
2021-05-11 21:25:00-04:00,1557.75,1557.75,1557.75,1557.75,1,1,1557.75
2021-05-11 21:26:00-04:00,1557.75,1557.75,1557.75,1557.75,1,1,1557.75
2021-05-11 21:27:00-04:00,1558.25,1558.75,1558.25,1558.75,13,13,20260.0
2021-05-11 21:28:00-04:00,1558.75,1559.0,1558.5,1559.0,4,3,6234.75
2021-05-11 21:29:00-04:00,1559.5,1559.5,1559.5,1559.5,2,2,3119.0
2021-05-11 21:31:00-04:00,1559.25,1559.5,1559.0,1559.0,8,5,12473.0
2021-05-11 21:32:00-04:00,1560.0,1561.25,1560.0,1561.25,5,4,7801.75
2021-05-11 21:33:00-04:00,1561.5,1563.0,1561.5,1562.5,23,23,35936.75
2021-05-11 21:34:00-04:00,1562.75,1562.75,1562.25,1562.25,8,8,12500.0
2021-05-11 21:35:00-04:00,1563.0,1563.75,1563.0,1563.75,8,7,12506.0
2021-05-11 21:36:00-04:00,1564.0,1564.0,1564.0,1564.0,2,1,3128.0
2021-05-11 21:37:00-04:00,1564.75,1565.25,1564.5,1564.75,11,8,17214.0
2021-05-11 21:38:00-04:00,1564.75,1564.75,1563.0,1563.25,8,6,12510.25
2021-05-11 21:39:00-04:00,1563.25,1564.0,1563.25,1564.0,6,4,9382.25
2021-05-11 21:40:00-04:00,1563.75,1563.75,1563.75,1563.75,1,1,1563.75
2021-05-11 21:41:00-04:00,1563.75,1563.75,1563.75,1563.75,1,1,1563.75
2021-05-11 21:42:00-04:00,1564.25,1565.0,1564.0,1565.0,4,4,6257.75
2021-05-11 21:43:00-04:00,1564.5,1564.75,1564.5,1564.75,2,2,3129.25
2021-05-11 21:44:00-04:00,1564.25,1564.25,1564.25,1564.25,1,1,1564.25
2021-05-11 21:45:00-04:00,1564.5,1564.75,1564.5,1564.75,3,2,4694.0
2021-05-11 21:46:00-04:00,1565.25,1565.5,1565.25,1565.5,2,2,3130.75
2021-05-11 21:47:00-04:00,1565.0,1565.5,1565.0,1565.5,8,5,12523.0
2021-05-11 21:48:00-04:00,1565.5,1565.5,1565.5,1565.5,4,3,6262.0
2021-05-11 21:49:00-04:00,1565.75,1566.0,1565.75,1566.0,8,7,12527.5
2021-05-11 21:50:00-04:00,1566.5,1566.5,1566.5,1566.5,1,1,1566.5
2021-05-11 21:51:00-04:00,1565.75,1567.0,1565.75,1566.75,17,7,26631.25
