,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-27 09:55:00-04:00,79.04,79.04,79.04,79.04,3,1,237.12
2021-09-27 10:14:00-04:00,79.02,79.02,79.02,79.02,2,1,158.04
2021-09-27 11:59:00-04:00,79.06,79.06,79.06,79.06,1,1,79.06
2021-09-27 13:57:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
