,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-09-13 18:00:00-04:00,4475.5,4476.0,4474.0,4474.75,359,94,1606451.5
2021-09-13 18:01:00-04:00,4474.5,4474.75,4473.75,4474.25,81,34,362412.25
2021-09-13 18:02:00-04:00,4474.5,4474.5,4474.25,4474.25,17,13,76064.0
2021-09-13 18:03:00-04:00,4474.0,4474.0,4474.0,4474.0,9,8,40266.0
2021-09-13 18:04:00-04:00,4473.75,4474.5,4473.75,4474.0,31,11,138697.0
2021-09-13 18:05:00-04:00,4474.0,4474.0,4473.75,4473.75,4,4,17895.5
2021-09-13 18:06:00-04:00,4473.75,4474.0,4473.75,4473.75,14,10,62633.75
2021-09-13 18:07:00-04:00,4473.75,4473.75,4473.5,4473.5,10,8,44735.25
2021-09-13 18:08:00-04:00,4473.5,4474.0,4473.5,4473.5,25,14,111843.25
2021-09-13 18:09:00-04:00,4473.75,4474.0,4473.5,4474.0,12,10,53686.0
2021-09-13 18:10:00-04:00,4474.0,4474.0,4474.0,4474.0,7,6,31318.0
2021-09-13 18:11:00-04:00,4474.0,4474.25,4474.0,4474.0,41,18,183435.75
2021-09-13 18:13:00-04:00,4473.75,4473.75,4473.75,4473.75,15,4,67106.25
2021-09-13 18:14:00-04:00,4473.75,4473.75,4473.5,4473.5,2,2,8947.25
2021-09-13 18:15:00-04:00,4473.75,4473.75,4473.5,4473.5,6,4,26841.25
2021-09-13 18:16:00-04:00,4473.5,4474.25,4473.5,4474.25,113,13,505574.75
2021-09-13 18:17:00-04:00,4474.0,4475.0,4474.0,4475.0,29,19,129764.0
2021-09-13 18:18:00-04:00,4475.0,4475.25,4474.75,4475.0,9,6,40275.0
2021-09-13 18:19:00-04:00,4475.0,4475.0,4475.0,4475.0,4,3,17900.0
2021-09-13 18:20:00-04:00,4475.0,4476.0,4475.0,4475.75,67,26,299863.0
2021-09-13 18:21:00-04:00,4476.0,4476.75,4476.0,4476.5,84,52,376026.25
2021-09-13 18:22:00-04:00,4476.75,4477.0,4476.75,4477.0,23,8,102967.75
2021-09-13 18:23:00-04:00,4477.0,4477.0,4476.5,4476.75,41,18,183545.75
2021-09-13 18:24:00-04:00,4477.0,4477.0,4476.75,4477.0,16,10,71631.25
2021-09-13 18:25:00-04:00,4477.0,4477.0,4476.75,4477.0,16,10,71630.5
2021-09-13 18:26:00-04:00,4477.0,4477.0,4476.75,4476.75,8,4,35814.25
2021-09-13 18:27:00-04:00,4476.75,4476.75,4476.75,4476.75,16,11,71628.0
2021-09-13 18:28:00-04:00,4476.75,4477.25,4476.75,4477.0,19,12,85063.5
2021-09-13 18:29:00-04:00,4477.0,4477.0,4476.5,4477.0,16,11,71628.0
2021-09-13 18:30:00-04:00,4477.0,4477.0,4477.0,4477.0,10,6,44770.0
2021-09-13 18:31:00-04:00,4477.0,4477.25,4477.0,4477.25,8,6,35817.75
2021-09-13 18:33:00-04:00,4477.0,4477.0,4477.0,4477.0,1,1,4477.0
2021-09-13 18:34:00-04:00,4477.0,4477.0,4477.0,4477.0,6,6,26862.0
2021-09-13 18:35:00-04:00,4476.75,4477.5,4476.75,4477.5,37,17,165655.25
2021-09-13 18:36:00-04:00,4477.5,4478.0,4477.5,4478.0,58,21,259699.5
2021-09-13 18:37:00-04:00,4477.75,4478.25,4477.75,4478.0,26,20,116426.0
2021-09-13 18:38:00-04:00,4477.75,4478.0,4477.5,4477.75,33,12,147763.75
2021-09-13 18:39:00-04:00,4477.75,4477.75,4477.5,4477.75,3,3,13433.0
2021-09-13 18:40:00-04:00,4477.75,4477.75,4477.0,4477.0,33,12,147751.25
2021-09-13 18:41:00-04:00,4477.25,4477.5,4477.0,4477.0,39,23,174609.0
2021-09-13 18:42:00-04:00,4477.0,4477.0,4477.0,4477.0,16,7,71632.0
2021-09-13 18:43:00-04:00,4477.0,4477.25,4477.0,4477.0,5,3,22385.5
2021-09-13 18:44:00-04:00,4476.75,4476.75,4476.75,4476.75,4,4,17907.0
2021-09-13 18:45:00-04:00,4477.0,4477.5,4477.0,4477.5,7,3,31341.5
2021-09-13 18:46:00-04:00,4477.5,4477.5,4477.5,4477.5,7,2,31342.5
2021-09-13 18:47:00-04:00,4477.5,4477.75,4477.5,4477.75,6,3,26866.0
2021-09-13 18:48:00-04:00,4477.5,4477.5,4477.25,4477.5,17,9,76116.25
2021-09-13 18:49:00-04:00,4477.5,4477.5,4477.5,4477.5,4,3,17910.0
2021-09-13 18:50:00-04:00,4477.5,4477.75,4477.5,4477.75,2,2,8955.25
2021-09-13 18:51:00-04:00,4477.75,4478.0,4477.75,4478.0,19,14,85078.75
2021-09-13 18:52:00-04:00,4478.25,4478.25,4478.0,4478.0,25,9,111955.75
2021-09-13 18:53:00-04:00,4478.0,4478.0,4478.0,4478.0,4,3,17912.0
2021-09-13 18:54:00-04:00,4478.0,4478.0,4477.75,4477.75,4,3,17911.25
2021-09-13 18:55:00-04:00,4477.75,4477.75,4477.75,4477.75,1,1,4477.75
2021-09-13 18:56:00-04:00,4477.5,4477.75,4477.0,4477.0,26,11,116409.0
2021-09-13 18:57:00-04:00,4477.0,4477.25,4476.5,4476.5,18,12,80584.0
2021-09-13 18:58:00-04:00,4476.5,4476.75,4476.5,4476.75,2,2,8953.25
2021-09-13 18:59:00-04:00,4476.75,4477.0,4476.75,4477.0,10,6,44768.0
2021-09-13 19:00:00-04:00,4477.0,4478.25,4477.0,4478.0,189,51,846321.0
2021-09-13 19:01:00-04:00,4477.75,4477.75,4477.5,4477.5,3,3,13432.75
2021-09-13 19:02:00-04:00,4477.75,4477.75,4477.5,4477.75,7,3,31343.0
2021-09-13 19:03:00-04:00,4477.5,4477.5,4477.25,4477.25,14,4,62683.25
2021-09-13 19:04:00-04:00,4477.0,4477.0,4476.75,4476.75,2,2,8953.75
2021-09-13 19:05:00-04:00,4476.75,4477.0,4476.5,4476.5,10,6,44767.25
2021-09-13 19:06:00-04:00,4476.5,4476.5,4475.75,4476.5,63,20,282000.25
2021-09-13 19:07:00-04:00,4476.5,4477.0,4476.5,4477.0,10,8,44767.75
2021-09-13 19:08:00-04:00,4477.0,4477.0,4476.75,4476.75,9,7,40292.5
2021-09-13 19:10:00-04:00,4476.5,4476.5,4476.25,4476.25,6,2,26858.75
2021-09-13 19:11:00-04:00,4476.25,4476.25,4475.5,4475.5,51,24,228275.5
2021-09-13 19:12:00-04:00,4475.5,4475.75,4474.75,4475.5,72,14,322217.0
2021-09-13 19:13:00-04:00,4475.5,4475.5,4475.0,4475.0,43,29,192432.75
2021-09-13 19:14:00-04:00,4475.0,4475.5,4475.0,4475.25,18,9,80554.5
2021-09-13 19:15:00-04:00,4475.25,4475.5,4475.0,4475.5,11,9,49226.5
2021-09-13 19:16:00-04:00,4475.25,4475.25,4475.0,4475.0,13,7,58176.5
2021-09-13 19:17:00-04:00,4475.0,4475.0,4475.0,4475.0,8,7,35800.0
2021-09-13 19:18:00-04:00,4475.0,4475.25,4475.0,4475.0,31,8,138730.25
2021-09-13 19:19:00-04:00,4475.0,4475.0,4474.75,4474.75,4,4,17899.75
2021-09-13 19:20:00-04:00,4475.0,4475.25,4475.0,4475.25,8,6,35800.75
2021-09-13 19:21:00-04:00,4475.0,4475.0,4475.0,4475.0,13,6,58175.0
2021-09-13 19:22:00-04:00,4474.75,4475.0,4474.75,4474.75,6,3,26849.0
2021-09-13 19:23:00-04:00,4475.0,4475.0,4475.0,4475.0,1,1,4475.0
2021-09-13 19:24:00-04:00,4474.75,4474.75,4474.75,4474.75,5,1,22373.75
2021-09-13 19:25:00-04:00,4475.0,4475.25,4475.0,4475.25,10,8,44751.75
2021-09-13 19:26:00-04:00,4475.25,4475.25,4475.25,4475.25,2,1,8950.5
2021-09-13 19:27:00-04:00,4475.5,4475.75,4475.5,4475.75,9,5,40280.5
2021-09-13 19:28:00-04:00,4475.75,4476.0,4475.5,4475.5,13,3,58186.75
2021-09-13 19:29:00-04:00,4475.75,4475.75,4475.5,4475.5,4,4,17902.5
2021-09-13 19:30:00-04:00,4475.5,4475.5,4475.25,4475.25,10,7,44753.25
2021-09-13 19:31:00-04:00,4475.25,4475.25,4475.25,4475.25,2,2,8950.5
2021-09-13 19:32:00-04:00,4475.5,4475.5,4475.5,4475.5,9,5,40279.5
2021-09-13 19:33:00-04:00,4475.5,4475.5,4475.5,4475.5,11,7,49230.5
2021-09-13 19:34:00-04:00,4475.75,4476.0,4475.75,4476.0,11,7,49234.75
2021-09-13 19:35:00-04:00,4476.0,4476.0,4475.75,4475.75,7,5,31331.5
2021-09-13 19:36:00-04:00,4475.75,4475.75,4475.75,4475.75,2,2,8951.5
2021-09-13 19:37:00-04:00,4475.75,4475.75,4475.25,4475.25,17,6,76082.5
2021-09-13 19:38:00-04:00,4475.25,4475.25,4474.5,4474.5,34,20,152148.0
2021-09-13 19:39:00-04:00,4474.75,4474.75,4474.75,4474.75,4,3,17899.0
2021-09-13 19:40:00-04:00,4475.0,4475.0,4475.0,4475.0,28,6,125300.0
2021-09-13 19:41:00-04:00,4475.0,4475.0,4475.0,4475.0,5,1,22375.0
2021-09-13 19:42:00-04:00,4475.0,4475.0,4475.0,4475.0,2,2,8950.0
2021-09-13 19:43:00-04:00,4474.75,4474.75,4474.75,4474.75,9,5,40272.75
2021-09-13 19:44:00-04:00,4474.5,4474.75,4474.5,4474.75,28,7,125287.25
2021-09-13 19:45:00-04:00,4474.75,4474.75,4474.75,4474.75,25,14,111868.75
2021-09-13 19:46:00-04:00,4474.5,4474.75,4474.25,4474.75,20,12,89492.75
2021-09-13 19:48:00-04:00,4475.0,4475.25,4475.0,4475.25,53,9,237180.25
2021-09-13 19:49:00-04:00,4475.25,4475.25,4475.25,4475.25,9,6,40277.25
2021-09-13 19:50:00-04:00,4475.25,4475.25,4475.0,4475.0,6,5,26850.75
2021-09-13 19:51:00-04:00,4475.0,4475.25,4475.0,4475.0,8,6,35800.25
2021-09-13 19:52:00-04:00,4474.75,4475.25,4474.75,4475.25,27,15,120825.5
2021-09-13 19:53:00-04:00,4475.5,4476.25,4475.5,4476.25,39,18,174563.75
2021-09-13 19:54:00-04:00,4476.5,4476.5,4476.0,4476.0,30,18,134288.0
2021-09-13 19:55:00-04:00,4476.25,4476.25,4476.25,4476.25,10,7,44762.5
2021-09-13 19:56:00-04:00,4476.25,4476.25,4476.0,4476.0,7,5,31332.25
2021-09-13 19:57:00-04:00,4476.0,4476.0,4476.0,4476.0,3,2,13428.0
2021-09-13 19:58:00-04:00,4475.75,4475.75,4475.75,4475.75,5,3,22378.75
2021-09-13 19:59:00-04:00,4475.75,4476.25,4475.75,4476.0,15,12,67137.25
2021-09-13 20:00:00-04:00,4475.75,4476.5,4475.0,4476.5,40,22,179032.5
2021-09-13 20:01:00-04:00,4476.75,4476.75,4474.5,4475.0,57,31,255105.75
2021-09-13 20:02:00-04:00,4475.0,4475.25,4474.0,4474.75,58,29,259524.5
2021-09-13 20:03:00-04:00,4474.75,4475.75,4474.75,4475.75,37,18,165584.25
2021-09-13 20:04:00-04:00,4475.75,4475.75,4474.25,4475.5,23,17,102922.5
2021-09-13 20:05:00-04:00,4475.5,4476.0,4475.25,4476.0,22,14,98464.25
2021-09-13 20:06:00-04:00,4475.75,4475.75,4475.0,4475.0,27,12,120837.25
2021-09-13 20:07:00-04:00,4474.75,4475.0,4474.75,4474.75,12,11,53698.0
2021-09-13 20:08:00-04:00,4475.0,4475.25,4474.75,4475.25,26,16,116349.75
2021-09-13 20:09:00-04:00,4475.25,4475.25,4473.5,4474.25,92,35,411631.0
2021-09-13 20:10:00-04:00,4474.25,4474.25,4473.0,4473.25,100,43,447340.75
2021-09-13 20:11:00-04:00,4473.25,4473.25,4472.75,4473.0,54,28,241545.75
2021-09-13 20:12:00-04:00,4473.0,4473.25,4472.75,4472.75,35,18,156557.75
2021-09-13 20:13:00-04:00,4473.0,4473.5,4473.0,4473.5,46,25,205773.75
2021-09-13 20:14:00-04:00,4473.25,4473.25,4473.0,4473.25,31,17,138666.0
2021-09-13 20:15:00-04:00,4473.0,4473.5,4472.5,4473.0,69,28,308627.0
