,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-13 18:00:00-04:00,4457.0,4457.0,4457.0,4457.0,10,1,44570.0
2021-09-13 18:01:00-04:00,4458.0,4458.0,4458.0,4458.0,1,1,4458.0
2021-09-13 18:25:00-04:00,4460.0,4460.0,4460.0,4460.0,1,1,4460.0
2021-09-13 18:31:00-04:00,4460.0,4460.0,4460.0,4460.0,1,1,4460.0
2021-09-13 18:50:00-04:00,4460.0,4460.0,4460.0,4460.0,1,1,4460.0
2021-09-13 19:00:00-04:00,4461.0,4461.0,4461.0,4461.0,11,1,49071.0
2021-09-13 19:14:00-04:00,4457.75,4457.75,4457.75,4457.75,2,1,8915.5
2021-09-13 22:02:00-04:00,4462.25,4462.25,4462.25,4462.25,1,1,4462.25
2021-09-13 23:09:00-04:00,4459.0,4459.0,4459.0,4459.0,1,1,4459.0
2021-09-13 23:57:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-09-14 00:32:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-09-14 00:33:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-09-14 00:36:00-04:00,4460.75,4460.75,4460.75,4460.75,1,1,4460.75
2021-09-14 01:25:00-04:00,4461.75,4462.25,4461.75,4462.25,2,2,8924.0
2021-09-14 01:31:00-04:00,4462.0,4462.0,4462.0,4462.0,1,1,4462.0
2021-09-14 01:32:00-04:00,4461.5,4461.5,4461.5,4461.5,1,1,4461.5
2021-09-14 02:01:00-04:00,4459.0,4459.0,4458.75,4458.75,2,2,8917.75
2021-09-14 03:14:00-04:00,4450.0,4450.0,4450.0,4450.0,2,1,8900.0
2021-09-14 03:40:00-04:00,4446.5,4446.5,4446.5,4446.5,1,1,4446.5
2021-09-14 04:17:00-04:00,4451.0,4451.0,4451.0,4451.0,1,1,4451.0
2021-09-14 04:22:00-04:00,4451.5,4451.5,4451.5,4451.5,1,1,4451.5
2021-09-14 04:32:00-04:00,4457.0,4457.5,4457.0,4457.5,14,5,62403.75
2021-09-14 04:37:00-04:00,4460.0,4460.25,4460.0,4460.25,2,2,8920.25
2021-09-14 05:12:00-04:00,4460.25,4460.25,4460.25,4460.25,1,1,4460.25
2021-09-14 05:24:00-04:00,4459.0,4459.25,4459.0,4459.0,15,5,66885.25
2021-09-14 05:41:00-04:00,4457.0,4457.0,4457.0,4457.0,1,1,4457.0
2021-09-14 06:30:00-04:00,4458.5,4458.5,4458.5,4458.5,1,1,4458.5
