,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-05 18:00:00-04:00,81.04,81.05,81.035,81.045,100,35,8104.49
2021-07-05 18:01:00-04:00,81.05,81.055,81.045,81.045,22,11,1783.06
2021-07-05 18:02:00-04:00,81.045,81.06,81.045,81.055,35,10,2836.96
2021-07-05 18:03:00-04:00,81.055,81.055,81.055,81.055,14,7,1134.77
2021-07-05 18:04:00-04:00,81.055,81.065,81.055,81.065,37,12,2999.18
2021-07-05 18:05:00-04:00,81.06,81.065,81.06,81.065,39,10,3161.445
2021-07-05 18:06:00-04:00,81.065,81.065,81.065,81.065,5,1,405.325
2021-07-05 18:07:00-04:00,81.065,81.075,81.065,81.07,52,11,4215.595
2021-07-05 18:08:00-04:00,81.075,81.08,81.075,81.08,37,10,2999.8
2021-07-05 18:09:00-04:00,81.08,81.08,81.075,81.075,15,7,1216.15
2021-07-05 18:11:00-04:00,81.075,81.075,81.075,81.075,10,1,810.75
2021-07-05 18:12:00-04:00,81.075,81.075,81.075,81.075,13,4,1053.975
2021-07-05 18:13:00-04:00,81.07,81.07,81.07,81.07,1,1,81.07
2021-07-05 18:14:00-04:00,81.07,81.08,81.07,81.075,7,3,567.515
2021-07-05 18:15:00-04:00,81.075,81.08,81.075,81.08,33,6,2675.545
2021-07-05 18:16:00-04:00,81.08,81.08,81.075,81.075,2,2,162.155
2021-07-05 18:18:00-04:00,81.08,81.08,81.08,81.08,2,1,162.16
2021-07-05 18:19:00-04:00,81.08,81.08,81.08,81.08,8,3,648.64
2021-07-05 18:21:00-04:00,81.08,81.085,81.08,81.085,41,17,3324.465
2021-07-05 18:22:00-04:00,81.09,81.095,81.09,81.095,40,6,3243.655
2021-07-05 18:23:00-04:00,81.095,81.095,81.09,81.095,43,7,3487.08
2021-07-05 18:24:00-04:00,81.095,81.1,81.095,81.1,8,6,648.78
2021-07-05 18:25:00-04:00,81.1,81.1,81.095,81.1,30,5,2432.87
2021-07-05 18:26:00-04:00,81.105,81.12,81.105,81.115,111,29,9003.585
2021-07-05 18:28:00-04:00,81.115,81.115,81.11,81.11,17,4,1378.895
2021-07-05 18:29:00-04:00,81.105,81.105,81.1,81.1,15,4,1216.525
2021-07-05 18:30:00-04:00,81.095,81.095,81.095,81.095,19,8,1540.805
2021-07-05 18:31:00-04:00,81.09,81.09,81.085,81.085,20,6,1621.745
2021-07-05 18:32:00-04:00,81.085,81.095,81.085,81.095,18,6,1459.56
2021-07-05 18:33:00-04:00,81.095,81.095,81.095,81.095,13,5,1054.235
2021-07-05 18:34:00-04:00,81.1,81.1,81.085,81.085,29,11,2351.745
2021-07-05 18:35:00-04:00,81.085,81.09,81.085,81.09,15,3,1216.29
2021-07-05 18:36:00-04:00,81.095,81.095,81.09,81.09,6,2,486.565
2021-07-05 18:37:00-04:00,81.095,81.095,81.09,81.095,4,3,324.375
2021-07-05 18:38:00-04:00,81.095,81.095,81.085,81.085,34,4,2757.02
