,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-15 21:59:00-05:00,1280.75,1280.75,1280.5,1280.5,10,2,12805.25
2021-11-15 22:03:00-05:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-11-15 22:49:00-05:00,1280.0,1280.0,1280.0,1280.0,1,1,1280.0
2021-11-15 23:00:00-05:00,1280.5,1280.5,1280.5,1280.5,1,1,1280.5
2021-11-16 02:50:00-05:00,1275.75,1275.75,1275.75,1275.75,10,3,12757.5
2021-11-16 07:25:00-05:00,1278.0,1278.25,1278.0,1278.25,10,2,12782.25
2021-11-16 08:42:00-05:00,1278.5,1278.5,1278.5,1278.5,1,1,1278.5
2021-11-16 09:30:00-05:00,1277.25,1277.25,1276.0,1276.0,2,2,2553.25
2021-11-16 10:16:00-05:00,1276.0,1276.0,1276.0,1276.0,3,3,3828.0
2021-11-16 10:18:00-05:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-11-16 10:37:00-05:00,1277.25,1277.5,1277.25,1277.5,3,3,3832.0
2021-11-16 10:56:00-05:00,1279.5,1279.5,1279.5,1279.5,9,7,11515.5
2021-11-16 11:20:00-05:00,1279.5,1279.5,1279.5,1279.5,2,1,2559.0
2021-11-16 11:33:00-05:00,1278.25,1278.25,1278.0,1278.0,2,2,2556.25
2021-11-16 12:27:00-05:00,1276.25,1276.25,1276.25,1276.25,6,1,7657.5
2021-11-16 13:14:00-05:00,1275.25,1275.25,1275.25,1275.25,15,3,19128.75
