,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-20 18:00:00-04:00,78.865,78.875,78.86,78.87,64,18,5047.38
2021-07-20 18:01:00-04:00,78.865,78.875,78.86,78.875,59,10,4653.16
2021-07-20 18:02:00-04:00,78.875,78.875,78.865,78.87,25,5,1971.745
2021-07-20 18:03:00-04:00,78.87,78.87,78.865,78.865,14,3,1104.115
2021-07-20 18:04:00-04:00,78.865,78.865,78.855,78.855,15,7,1182.9
2021-07-20 18:05:00-04:00,78.855,78.86,78.855,78.86,49,11,3864.03
2021-07-20 18:06:00-04:00,78.86,78.86,78.86,78.86,3,2,236.58
2021-07-20 18:07:00-04:00,78.86,78.86,78.86,78.86,3,2,236.58
2021-07-20 18:09:00-04:00,78.865,78.875,78.865,78.875,19,4,1498.475
2021-07-20 18:10:00-04:00,78.88,78.885,78.88,78.885,54,7,4259.685
2021-07-20 18:11:00-04:00,78.88,78.88,78.88,78.88,11,2,867.68
2021-07-20 18:14:00-04:00,78.87,78.87,78.87,78.87,13,3,1025.31
2021-07-20 18:16:00-04:00,78.865,78.87,78.865,78.87,8,3,630.925
2021-07-20 18:19:00-04:00,78.87,78.87,78.87,78.87,7,1,552.09
2021-07-20 18:21:00-04:00,78.865,78.865,78.865,78.865,8,2,630.92
2021-07-20 18:23:00-04:00,78.87,78.87,78.87,78.87,33,4,2602.71
2021-07-20 18:27:00-04:00,78.865,78.865,78.865,78.865,6,2,473.19
2021-07-20 18:28:00-04:00,78.865,78.865,78.865,78.865,6,2,473.19
2021-07-20 18:31:00-04:00,78.865,78.87,78.865,78.87,5,2,394.345
2021-07-20 18:33:00-04:00,78.87,78.87,78.87,78.87,17,5,1340.79
2021-07-20 18:34:00-04:00,78.875,78.875,78.875,78.875,24,3,1893.0
2021-07-20 18:35:00-04:00,78.87,78.87,78.87,78.87,21,3,1656.27
2021-07-20 18:37:00-04:00,78.87,78.87,78.86,78.86,26,8,2050.54
2021-07-20 18:38:00-04:00,78.86,78.86,78.86,78.86,8,8,630.88
2021-07-20 18:39:00-04:00,78.86,78.86,78.855,78.855,22,10,1734.9
2021-07-20 18:40:00-04:00,78.86,78.865,78.86,78.86,10,7,788.62
2021-07-20 18:41:00-04:00,78.865,78.865,78.86,78.86,16,11,1261.795
2021-07-20 18:42:00-04:00,78.86,78.865,78.86,78.865,21,9,1656.125
2021-07-20 18:43:00-04:00,78.865,78.865,78.855,78.855,26,10,2050.41
2021-07-20 18:44:00-04:00,78.855,78.855,78.855,78.855,5,2,394.275
2021-07-20 18:45:00-04:00,78.855,78.855,78.855,78.855,10,4,788.55
2021-07-20 18:46:00-04:00,78.86,78.86,78.86,78.86,7,3,552.02
2021-07-20 18:47:00-04:00,78.86,78.86,78.86,78.86,4,1,315.44
2021-07-20 18:48:00-04:00,78.865,78.865,78.865,78.865,19,4,1498.435
2021-07-20 18:49:00-04:00,78.865,78.865,78.865,78.865,3,1,236.595
2021-07-20 18:50:00-04:00,78.865,78.865,78.865,78.865,5,1,394.325
2021-07-20 18:52:00-04:00,78.865,78.865,78.865,78.865,2,1,157.73
2021-07-20 18:53:00-04:00,78.865,78.865,78.865,78.865,8,3,630.92
2021-07-20 18:54:00-04:00,78.87,78.87,78.87,78.87,1,1,78.87
2021-07-20 18:56:00-04:00,78.865,78.87,78.865,78.87,8,4,630.93
2021-07-20 18:57:00-04:00,78.865,78.865,78.865,78.865,3,2,236.595
2021-07-20 18:59:00-04:00,78.865,78.865,78.865,78.865,7,3,552.055
2021-07-20 19:00:00-04:00,78.865,78.865,78.855,78.855,10,8,788.605
2021-07-20 19:01:00-04:00,78.855,78.86,78.855,78.855,31,10,2444.57
