,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-20 19:08:00-04:00,78.86,78.86,78.86,78.86,3,2,236.58
2021-07-20 20:22:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-07-20 20:45:00-04:00,78.87,78.87,78.87,78.87,1,1,78.87
2021-07-20 21:08:00-04:00,78.775,78.775,78.775,78.775,2,2,157.55
2021-07-21 01:14:00-04:00,78.69,78.69,78.69,78.69,1,1,78.69
2021-07-21 01:15:00-04:00,78.695,78.695,78.695,78.695,1,1,78.695
2021-07-21 01:33:00-04:00,78.71,78.71,78.71,78.71,1,1,78.71
2021-07-21 01:43:00-04:00,78.685,78.685,78.685,78.685,1,1,78.685
2021-07-21 01:48:00-04:00,78.675,78.675,78.675,78.675,1,1,78.675
2021-07-21 01:53:00-04:00,78.675,78.675,78.675,78.675,1,1,78.675
2021-07-21 02:01:00-04:00,78.645,78.645,78.645,78.645,2,1,157.29
2021-07-21 02:10:00-04:00,78.575,78.575,78.575,78.575,1,1,78.575
2021-07-21 02:57:00-04:00,78.64,78.64,78.635,78.635,2,2,157.275
2021-07-21 02:59:00-04:00,78.635,78.635,78.635,78.635,1,1,78.635
2021-07-21 03:20:00-04:00,78.585,78.585,78.585,78.585,3,1,235.755
2021-07-21 04:24:00-04:00,78.805,78.81,78.79,78.79,5,3,394.02
2021-07-21 04:25:00-04:00,78.79,78.79,78.79,78.79,1,1,78.79
2021-07-21 04:44:00-04:00,78.86,78.865,78.86,78.865,3,2,236.59
2021-07-21 04:45:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-07-21 04:47:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-07-21 04:48:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-07-21 05:23:00-04:00,78.88,78.88,78.88,78.88,1,1,78.88
2021-07-21 05:37:00-04:00,78.89,78.89,78.89,78.89,1,1,78.89
2021-07-21 06:31:00-04:00,78.865,78.865,78.865,78.865,1,1,78.865
2021-07-21 08:26:00-04:00,78.86,78.865,78.86,78.865,2,2,157.725
2021-07-21 08:29:00-04:00,78.875,78.875,78.86,78.86,17,5,1340.67
2021-07-21 08:30:00-04:00,78.88,78.905,78.88,78.905,4,4,315.57
2021-07-21 08:35:00-04:00,78.895,78.895,78.895,78.895,1,1,78.895
2021-07-21 08:40:00-04:00,78.93,78.93,78.93,78.93,1,1,78.93
2021-07-21 09:01:00-04:00,78.965,78.965,78.965,78.965,1,1,78.965
2021-07-21 09:03:00-04:00,78.955,78.955,78.955,78.955,1,1,78.955
2021-07-21 09:21:00-04:00,79.025,79.025,79.025,79.025,3,2,237.075
2021-07-21 09:25:00-04:00,79.02,79.02,79.02,79.02,1,1,79.02
2021-07-21 09:28:00-04:00,79.02,79.02,79.02,79.02,14,2,1106.28
2021-07-21 09:45:00-04:00,79.12,79.12,79.12,79.12,1,1,79.12
2021-07-21 09:48:00-04:00,79.1,79.1,79.1,79.1,1,1,79.1
2021-07-21 09:49:00-04:00,79.12,79.125,79.12,79.125,2,2,158.245
2021-07-21 09:50:00-04:00,79.145,79.145,79.14,79.14,2,2,158.285
2021-07-21 09:53:00-04:00,79.155,79.155,79.155,79.155,1,1,79.155
2021-07-21 09:58:00-04:00,79.125,79.125,79.125,79.125,1,1,79.125
2021-07-21 10:20:00-04:00,79.25,79.25,79.25,79.25,1,1,79.25
2021-07-21 10:38:00-04:00,79.395,79.4,79.395,79.4,3,3,238.195
2021-07-21 10:43:00-04:00,79.415,79.415,79.415,79.415,4,1,317.66
2021-07-21 10:46:00-04:00,79.42,79.425,79.42,79.425,10,3,794.245
2021-07-21 10:52:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-07-21 10:57:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-07-21 11:11:00-04:00,79.545,79.545,79.545,79.545,1,1,79.545
2021-07-21 11:17:00-04:00,79.635,79.65,79.635,79.65,2,2,159.285
2021-07-21 11:22:00-04:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-07-21 11:24:00-04:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-07-21 11:30:00-04:00,79.655,79.655,79.655,79.655,1,1,79.655
2021-07-21 11:38:00-04:00,79.63,79.63,79.63,79.63,2,2,159.26
2021-07-21 11:49:00-04:00,79.8,79.8,79.8,79.8,2,1,159.6
2021-07-21 11:56:00-04:00,79.715,79.715,79.715,79.715,1,1,79.715
2021-07-21 12:45:00-04:00,79.605,79.62,79.605,79.62,5,3,398.05
2021-07-21 13:37:00-04:00,79.64,79.64,79.64,79.64,1,1,79.64
2021-07-21 14:41:00-04:00,79.64,79.64,79.635,79.635,5,2,398.18
2021-07-21 15:10:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
