,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-28 20:00:00-04:00,1244.0,1244.0,1241.5,1241.75,766,190,952146.75
2021-10-28 20:01:00-04:00,1241.75,1243.75,1241.5,1243.75,103,51,128010.75
2021-10-28 20:02:00-04:00,1243.75,1244.75,1243.75,1244.75,34,17,42296.25
2021-10-28 20:03:00-04:00,1244.75,1244.75,1243.5,1243.75,66,22,82122.25
2021-10-28 20:04:00-04:00,1244.0,1245.0,1244.0,1245.0,31,12,38582.75
2021-10-28 20:05:00-04:00,1245.0,1245.0,1244.25,1244.25,35,16,43563.5
2021-10-28 20:06:00-04:00,1244.5,1244.5,1244.25,1244.25,9,6,11199.5
2021-10-28 20:07:00-04:00,1244.5,1244.75,1244.5,1244.5,8,7,9957.0
2021-10-28 20:08:00-04:00,1245.0,1245.0,1244.75,1244.75,8,6,9958.75
2021-10-28 20:09:00-04:00,1245.0,1245.0,1244.5,1245.0,39,13,48541.75
2021-10-28 20:10:00-04:00,1244.75,1244.75,1244.25,1244.5,19,9,23645.25
2021-10-28 20:11:00-04:00,1244.75,1244.75,1244.75,1244.75,8,7,9958.0
2021-10-28 20:12:00-04:00,1244.5,1244.75,1244.25,1244.25,17,10,21157.0
2021-10-28 20:13:00-04:00,1244.5,1244.75,1244.25,1244.5,17,10,21157.25
2021-10-28 20:14:00-04:00,1244.75,1245.0,1244.75,1244.75,12,8,14939.0
2021-10-28 20:15:00-04:00,1245.0,1245.0,1245.0,1245.0,20,5,24900.0
2021-10-28 20:16:00-04:00,1245.0,1246.0,1245.0,1245.5,101,26,125811.0
2021-10-28 20:17:00-04:00,1245.75,1245.75,1245.75,1245.75,17,5,21177.75
2021-10-28 20:18:00-04:00,1245.5,1245.5,1245.5,1245.5,7,4,8718.5
2021-10-28 20:19:00-04:00,1245.75,1245.75,1245.5,1245.75,16,14,19931.25
2021-10-28 20:20:00-04:00,1245.75,1245.75,1245.75,1245.75,7,2,8720.25
2021-10-28 20:21:00-04:00,1245.5,1245.5,1245.25,1245.25,9,5,11209.25
