,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-28 20:00:00-04:00,1263.25,1263.25,1261.75,1261.75,6,3,7573.5
2021-10-28 20:01:00-04:00,1262.5,1262.5,1262.5,1262.5,1,1,1262.5
2021-10-28 20:16:00-04:00,1265.0,1265.0,1265.0,1265.0,6,4,7590.0
2021-10-28 20:22:00-04:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-10-28 20:33:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-10-28 20:34:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-10-28 20:35:00-04:00,1264.25,1264.25,1264.0,1264.0,2,2,2528.25
2021-10-28 20:39:00-04:00,1263.75,1263.75,1263.75,1263.75,5,1,6318.75
2021-10-28 20:45:00-04:00,1264.5,1264.5,1264.5,1264.5,3,1,3793.5
2021-10-28 20:47:00-04:00,1264.75,1264.75,1264.75,1264.75,1,1,1264.75
2021-10-28 20:50:00-04:00,1264.5,1264.5,1264.25,1264.25,8,6,10114.75
2021-10-28 20:51:00-04:00,1264.25,1264.25,1264.25,1264.25,2,1,2528.5
2021-10-28 20:59:00-04:00,1264.0,1264.0,1263.75,1263.75,10,2,12639.25
2021-10-28 21:00:00-04:00,1264.0,1265.5,1263.75,1265.5,12,7,15179.5
2021-10-28 21:01:00-04:00,1265.25,1265.5,1265.25,1265.5,2,2,2530.75
2021-10-28 21:03:00-04:00,1266.0,1266.0,1266.0,1266.0,5,3,6330.0
2021-10-28 21:04:00-04:00,1266.5,1266.5,1266.5,1266.5,1,1,1266.5
2021-10-28 21:05:00-04:00,1267.0,1267.0,1266.25,1266.25,6,2,7599.0
2021-10-28 21:06:00-04:00,1265.75,1265.75,1265.5,1265.5,2,2,2531.25
2021-10-28 21:08:00-04:00,1265.0,1265.0,1263.75,1263.75,11,6,13908.0
2021-10-28 21:09:00-04:00,1263.75,1263.75,1263.25,1263.25,3,3,3790.25
2021-10-28 21:12:00-04:00,1263.5,1263.5,1263.5,1263.5,2,1,2527.0
2021-10-28 21:15:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
