,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-28 20:00:00-04:00,1268.0,1268.25,1266.25,1267.0,14,12,17741.5
2021-10-28 20:01:00-04:00,1266.5,1268.0,1266.5,1268.0,7,7,8872.75
2021-10-28 20:02:00-04:00,1268.75,1269.5,1268.75,1269.5,3,3,3807.0
2021-10-28 20:03:00-04:00,1269.5,1269.5,1268.75,1268.75,3,3,3807.25
2021-10-28 20:04:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-28 20:22:00-04:00,1270.5,1270.5,1270.5,1270.5,3,2,3811.5
2021-10-28 20:27:00-04:00,1270.25,1270.5,1270.25,1270.5,8,7,10163.75
2021-10-28 20:32:00-04:00,1270.75,1270.75,1270.75,1270.75,1,1,1270.75
2021-10-28 20:59:00-04:00,1269.25,1269.25,1269.0,1269.0,2,2,2538.25
2021-10-28 21:00:00-04:00,1270.5,1270.5,1270.5,1270.5,3,1,3811.5
2021-10-28 21:05:00-04:00,1271.5,1271.5,1271.5,1271.5,1,1,1271.5
2021-10-28 21:09:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-10-28 21:15:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-28 21:16:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-28 21:17:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-28 21:21:00-04:00,1269.5,1269.75,1269.5,1269.75,2,2,2539.25
2021-10-28 21:48:00-04:00,1273.0,1273.0,1273.0,1273.0,5,2,6365.0
2021-10-28 21:51:00-04:00,1273.0,1273.0,1273.0,1273.0,1,1,1273.0
2021-10-28 21:54:00-04:00,1273.25,1273.25,1273.25,1273.25,1,1,1273.25
2021-10-28 21:55:00-04:00,1274.75,1274.75,1274.75,1274.75,1,1,1274.75
2021-10-28 23:00:00-04:00,1274.0,1274.25,1274.0,1274.25,10,2,12740.75
2021-10-28 23:26:00-04:00,1276.25,1276.25,1276.25,1276.25,5,1,6381.25
2021-10-28 23:28:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-28 23:58:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-10-29 01:30:00-04:00,1277.0,1277.25,1277.0,1277.25,3,2,3831.25
2021-10-29 01:34:00-04:00,1278.0,1278.0,1278.0,1278.0,2,1,2556.0
2021-10-29 01:36:00-04:00,1278.0,1278.25,1278.0,1278.25,10,2,12782.0
2021-10-29 01:39:00-04:00,1278.5,1278.5,1278.5,1278.5,1,1,1278.5
2021-10-29 01:40:00-04:00,1279.25,1279.25,1279.0,1279.0,6,5,7674.25
2021-10-29 02:00:00-04:00,1279.5,1279.75,1279.5,1279.75,2,2,2559.25
2021-10-29 02:54:00-04:00,1278.0,1278.0,1277.75,1278.0,3,3,3833.75
2021-10-29 03:02:00-04:00,1277.75,1277.75,1277.75,1277.75,2,1,2555.5
2021-10-29 03:37:00-04:00,1278.25,1278.25,1278.25,1278.25,1,1,1278.25
2021-10-29 03:49:00-04:00,1277.75,1277.75,1277.5,1277.5,3,2,3833.0
2021-10-29 03:52:00-04:00,1277.5,1277.5,1276.75,1277.25,12,6,15326.0
2021-10-29 03:56:00-04:00,1278.5,1278.5,1278.5,1278.5,3,1,3835.5
2021-10-29 04:05:00-04:00,1276.5,1276.5,1276.5,1276.5,11,7,14041.5
2021-10-29 04:33:00-04:00,1275.25,1275.25,1275.25,1275.25,1,1,1275.25
2021-10-29 04:34:00-04:00,1274.75,1274.75,1274.75,1274.75,1,1,1274.75
2021-10-29 04:45:00-04:00,1275.75,1276.25,1275.5,1276.25,5,5,6379.75
2021-10-29 04:53:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-10-29 04:59:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-10-29 05:06:00-04:00,1276.0,1276.0,1276.0,1276.0,4,1,5104.0
