,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-08 20:00:00-04:00,1289.0,1289.5,1288.5,1289.5,19,15,24488.0
2021-09-08 20:01:00-04:00,1289.75,1290.5,1289.5,1290.5,9,9,11610.5
2021-09-08 20:02:00-04:00,1291.0,1291.0,1289.0,1289.0,9,8,11608.0
2021-09-08 20:03:00-04:00,1289.0,1289.0,1288.0,1288.25,17,8,21904.5
2021-09-08 20:04:00-04:00,1287.75,1287.75,1287.5,1287.5,6,4,7725.25
2021-09-08 20:07:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-09-08 20:08:00-04:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-09-08 20:15:00-04:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-09-08 20:19:00-04:00,1287.0,1287.0,1287.0,1287.0,2,2,2574.0
2021-09-08 20:21:00-04:00,1287.25,1287.25,1287.25,1287.25,4,4,5149.0
2021-09-08 20:30:00-04:00,1286.75,1286.75,1286.75,1286.75,5,4,6433.75
2021-09-08 20:52:00-04:00,1286.75,1286.75,1286.75,1286.75,2,1,2573.5
2021-09-08 20:57:00-04:00,1286.75,1286.75,1286.75,1286.75,2,2,2573.5
2021-09-08 21:00:00-04:00,1286.0,1286.0,1284.5,1284.5,5,5,6425.5
2021-09-08 21:01:00-04:00,1284.5,1284.75,1284.0,1284.75,19,9,24407.0
2021-09-08 21:02:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-09-08 21:10:00-04:00,1285.0,1285.0,1285.0,1285.0,2,2,2570.0
2021-09-08 21:15:00-04:00,1283.75,1283.75,1283.75,1283.75,1,1,1283.75
2021-09-08 21:16:00-04:00,1283.5,1283.75,1283.25,1283.75,6,6,7701.5
2021-09-08 21:17:00-04:00,1284.0,1284.0,1284.0,1284.0,1,1,1284.0
2021-09-08 21:22:00-04:00,1283.0,1283.25,1283.0,1283.0,4,3,5132.5
2021-09-08 21:24:00-04:00,1283.0,1283.0,1282.75,1283.0,24,12,30791.5
2021-09-08 21:27:00-04:00,1282.75,1282.75,1282.75,1282.75,2,2,2565.5
2021-09-08 21:29:00-04:00,1283.0,1283.0,1283.0,1283.0,1,1,1283.0
2021-09-08 21:31:00-04:00,1283.25,1283.25,1283.25,1283.25,6,4,7699.5
2021-09-08 21:32:00-04:00,1283.5,1283.5,1283.5,1283.5,2,1,2567.0
2021-09-08 21:34:00-04:00,1283.75,1283.75,1283.75,1283.75,2,2,2567.5
2021-09-08 21:35:00-04:00,1283.75,1283.75,1283.75,1283.75,5,3,6418.75
2021-09-08 21:36:00-04:00,1283.75,1284.0,1283.75,1284.0,2,2,2567.75
2021-09-08 21:37:00-04:00,1283.75,1283.75,1283.75,1283.75,1,1,1283.75
2021-09-08 21:38:00-04:00,1283.5,1283.75,1283.5,1283.75,3,2,3851.0
2021-09-08 21:39:00-04:00,1283.75,1283.75,1283.75,1283.75,4,3,5135.0
2021-09-08 21:40:00-04:00,1284.0,1284.0,1284.0,1284.0,1,1,1284.0
2021-09-08 21:42:00-04:00,1284.0,1284.0,1284.0,1284.0,3,2,3852.0
2021-09-08 21:45:00-04:00,1284.0,1284.0,1284.0,1284.0,1,1,1284.0
2021-09-08 21:46:00-04:00,1285.0,1286.25,1285.0,1286.0,6,6,7714.5
2021-09-08 21:47:00-04:00,1286.25,1286.25,1286.25,1286.25,2,1,2572.5
2021-09-08 21:48:00-04:00,1285.75,1285.75,1285.75,1285.75,1,1,1285.75
2021-09-08 21:49:00-04:00,1285.75,1285.75,1285.75,1285.75,1,1,1285.75
2021-09-08 21:52:00-04:00,1286.25,1286.25,1286.25,1286.25,2,2,2572.5
2021-09-08 21:53:00-04:00,1286.5,1286.5,1286.5,1286.5,3,2,3859.5
2021-09-08 21:54:00-04:00,1286.25,1286.25,1286.25,1286.25,1,1,1286.25
2021-09-08 22:03:00-04:00,1285.25,1285.25,1285.25,1285.25,1,1,1285.25
2021-09-08 22:11:00-04:00,1286.25,1286.25,1286.25,1286.25,1,1,1286.25
2021-09-08 22:29:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-08 22:30:00-04:00,1285.5,1285.5,1285.5,1285.5,1,1,1285.5
2021-09-08 22:31:00-04:00,1285.25,1285.5,1285.25,1285.5,3,2,3856.0
2021-09-08 22:33:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-09-08 22:34:00-04:00,1285.25,1285.5,1285.25,1285.5,4,3,5141.75
2021-09-08 22:35:00-04:00,1286.0,1286.0,1286.0,1286.0,2,1,2572.0
2021-09-08 22:36:00-04:00,1286.5,1286.5,1286.5,1286.5,2,2,2573.0
2021-09-08 22:37:00-04:00,1286.5,1286.5,1285.5,1285.5,5,4,6430.5
2021-09-08 22:42:00-04:00,1286.0,1286.5,1286.0,1286.5,5,4,6431.75
2021-09-08 22:43:00-04:00,1286.5,1287.0,1286.5,1287.0,3,2,3860.0
2021-09-08 22:49:00-04:00,1286.5,1286.5,1286.5,1286.5,1,1,1286.5
2021-09-08 22:50:00-04:00,1286.5,1286.5,1286.25,1286.25,7,5,9004.0
2021-09-08 23:21:00-04:00,1282.75,1282.75,1282.5,1282.5,8,4,10261.5
