,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-08 20:00:00-04:00,1294.5,1295.0,1294.5,1295.0,2,2,2589.5
2021-09-08 20:01:00-04:00,1296.0,1296.75,1296.0,1296.75,6,3,7779.0
2021-09-08 20:03:00-04:00,1294.75,1294.75,1294.5,1294.5,3,2,3884.0
2021-09-08 20:57:00-04:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-09-08 21:00:00-04:00,1292.25,1292.25,1291.25,1291.25,10,5,12921.0
2021-09-08 21:01:00-04:00,1290.25,1290.5,1290.25,1290.5,2,2,2580.75
2021-09-08 21:15:00-04:00,1290.0,1290.25,1290.0,1290.25,5,3,6451.0
2021-09-08 21:16:00-04:00,1290.0,1290.0,1290.0,1290.0,2,1,2580.0
2021-09-08 21:22:00-04:00,1289.25,1289.5,1289.25,1289.25,4,3,5157.5
2021-09-08 21:25:00-04:00,1289.25,1289.25,1289.25,1289.25,2,2,2578.5
2021-09-08 21:27:00-04:00,1289.0,1289.0,1289.0,1289.0,3,1,3867.0
2021-09-08 21:28:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-08 21:29:00-04:00,1289.0,1289.0,1289.0,1289.0,5,4,6445.0
2021-09-08 21:32:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-08 21:37:00-04:00,1289.75,1289.75,1289.75,1289.75,1,1,1289.75
2021-09-08 21:38:00-04:00,1289.5,1289.75,1289.5,1289.75,4,2,5158.5
2021-09-08 21:39:00-04:00,1289.75,1289.75,1289.75,1289.75,1,1,1289.75
2021-09-08 21:45:00-04:00,1290.0,1290.25,1290.0,1290.25,3,2,3870.25
2021-09-08 21:47:00-04:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
2021-09-08 22:05:00-04:00,1291.5,1291.5,1291.5,1291.5,4,1,5166.0
2021-09-08 22:31:00-04:00,1291.25,1291.5,1291.25,1291.5,8,4,10331.5
2021-09-08 22:33:00-04:00,1291.0,1291.0,1290.75,1290.75,2,2,2581.75
2021-09-08 22:34:00-04:00,1291.0,1291.25,1291.0,1291.25,3,2,3873.25
2021-09-08 22:35:00-04:00,1291.75,1291.75,1291.75,1291.75,5,1,6458.75
2021-09-08 22:36:00-04:00,1291.75,1292.5,1291.75,1292.5,47,27,60744.5
2021-09-08 22:37:00-04:00,1292.25,1292.25,1291.25,1291.5,8,3,10332.25
2021-09-08 22:39:00-04:00,1291.5,1291.5,1291.5,1291.5,13,2,16789.5
2021-09-08 22:40:00-04:00,1291.75,1291.75,1291.75,1291.75,3,1,3875.25
2021-09-08 22:41:00-04:00,1291.5,1292.0,1291.5,1291.5,17,5,21959.0
2021-09-08 22:42:00-04:00,1291.75,1292.25,1291.75,1292.25,4,2,5168.5
2021-09-08 22:44:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-08 22:45:00-04:00,1292.25,1292.5,1292.25,1292.5,18,10,23263.5
2021-09-08 22:46:00-04:00,1292.5,1292.75,1292.5,1292.5,20,10,25851.0
2021-09-08 22:47:00-04:00,1292.5,1292.5,1292.5,1292.5,10,2,12925.0
2021-09-08 22:48:00-04:00,1292.25,1292.25,1292.25,1292.25,6,1,7753.5
2021-09-08 22:49:00-04:00,1292.25,1292.25,1292.25,1292.25,15,5,19383.75
2021-09-08 22:50:00-04:00,1292.25,1292.25,1292.25,1292.25,9,6,11630.25
2021-09-08 23:02:00-04:00,1290.25,1290.25,1290.0,1290.0,6,4,7740.5
2021-09-08 23:14:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-08 23:16:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-08 23:21:00-04:00,1288.75,1288.75,1288.25,1288.25,26,8,33502.0
2021-09-08 23:22:00-04:00,1288.0,1288.0,1288.0,1288.0,2,2,2576.0
2021-09-08 23:27:00-04:00,1287.5,1288.5,1287.5,1288.5,2,2,2576.0
2021-09-08 23:30:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-08 23:31:00-04:00,1288.75,1289.0,1288.75,1289.0,3,2,3866.5
2021-09-08 23:34:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-09-08 23:37:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-08 23:39:00-04:00,1288.75,1288.75,1288.75,1288.75,2,1,2577.5
2021-09-08 23:44:00-04:00,1289.25,1289.25,1289.25,1289.25,2,1,2578.5
2021-09-09 00:11:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-09 00:20:00-04:00,1288.25,1288.25,1288.25,1288.25,3,2,3864.75
2021-09-09 00:23:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-09 00:31:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-09 00:35:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-09-09 00:37:00-04:00,1287.75,1287.75,1287.75,1287.75,3,2,3863.25
2021-09-09 00:40:00-04:00,1288.0,1288.0,1288.0,1288.0,2,1,2576.0
2021-09-09 00:43:00-04:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-09-09 00:49:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-09-09 00:51:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-09-09 00:52:00-04:00,1287.75,1287.75,1287.75,1287.75,3,2,3863.25
2021-09-09 00:59:00-04:00,1287.75,1287.75,1287.75,1287.75,3,3,3863.25
2021-09-09 01:08:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-09-09 01:34:00-04:00,1288.0,1288.0,1288.0,1288.0,2,1,2576.0
2021-09-09 01:43:00-04:00,1288.75,1289.75,1288.75,1289.5,18,8,23203.75
2021-09-09 01:44:00-04:00,1289.0,1289.0,1289.0,1289.0,2,2,2578.0
2021-09-09 02:13:00-04:00,1289.25,1289.25,1289.25,1289.25,3,1,3867.75
2021-09-09 02:15:00-04:00,1290.0,1290.5,1290.0,1290.5,9,2,11610.5
2021-09-09 02:16:00-04:00,1290.25,1290.25,1290.25,1290.25,26,5,33546.5
2021-09-09 02:17:00-04:00,1290.5,1290.5,1290.5,1290.5,2,1,2581.0
2021-09-09 02:20:00-04:00,1288.75,1288.75,1288.75,1288.75,2,2,2577.5
2021-09-09 02:21:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-09-09 02:22:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-09-09 02:23:00-04:00,1288.25,1288.25,1288.25,1288.25,5,2,6441.25
2021-09-09 02:30:00-04:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-09-09 02:31:00-04:00,1287.5,1287.5,1287.0,1287.25,13,8,16735.5
2021-09-09 02:34:00-04:00,1287.0,1287.0,1287.0,1287.0,6,2,7722.0
2021-09-09 02:35:00-04:00,1287.0,1287.25,1287.0,1287.25,2,2,2574.25
2021-09-09 02:38:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-09-09 02:44:00-04:00,1287.25,1287.25,1287.25,1287.25,7,4,9010.75
2021-09-09 02:46:00-04:00,1287.25,1287.25,1286.75,1286.75,9,5,11582.5
2021-09-09 02:47:00-04:00,1286.75,1287.25,1286.75,1287.25,8,7,10294.5
2021-09-09 02:50:00-04:00,1288.75,1288.75,1288.75,1288.75,9,1,11598.75
2021-09-09 02:51:00-04:00,1288.75,1289.0,1288.75,1289.0,4,3,5155.5
2021-09-09 02:52:00-04:00,1290.25,1290.25,1289.5,1289.5,41,17,52889.5
2021-09-09 02:53:00-04:00,1289.5,1289.5,1289.0,1289.5,39,3,50290.0
2021-09-09 02:54:00-04:00,1289.25,1290.0,1289.25,1289.25,72,16,92848.0
2021-09-09 02:56:00-04:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-09-09 02:57:00-04:00,1289.75,1289.75,1289.75,1289.75,2,1,2579.5
2021-09-09 02:58:00-04:00,1289.5,1289.75,1289.5,1289.75,14,3,18055.5
2021-09-09 02:59:00-04:00,1289.75,1289.75,1289.5,1289.5,102,38,131536.5
2021-09-09 03:04:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-09 03:05:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-09 03:15:00-04:00,1290.0,1290.0,1290.0,1290.0,2,1,2580.0
2021-09-09 03:57:00-04:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-09-09 04:02:00-04:00,1290.25,1290.25,1290.25,1290.25,1,1,1290.25
2021-09-09 04:20:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-09 04:22:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-09 04:25:00-04:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-09-09 04:26:00-04:00,1289.5,1289.5,1289.5,1289.5,1,1,1289.5
2021-09-09 04:27:00-04:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-09-09 04:44:00-04:00,1288.75,1288.75,1288.75,1288.75,1,1,1288.75
2021-09-09 04:45:00-04:00,1289.0,1289.0,1289.0,1289.0,2,1,2578.0
2021-09-09 04:50:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-09 04:52:00-04:00,1289.5,1289.5,1289.5,1289.5,3,1,3868.5
2021-09-09 04:56:00-04:00,1290.0,1290.25,1290.0,1290.25,4,2,5160.5
2021-09-09 04:57:00-04:00,1290.5,1290.5,1290.5,1290.5,1,1,1290.5
2021-09-09 05:00:00-04:00,1290.5,1290.5,1290.5,1290.5,3,1,3871.5
2021-09-09 05:05:00-04:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-09-09 05:08:00-04:00,1289.0,1289.0,1288.5,1288.5,11,5,14176.25
2021-09-09 05:10:00-04:00,1288.5,1288.5,1288.5,1288.5,1,1,1288.5
2021-09-09 05:12:00-04:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-09-09 05:30:00-04:00,1288.75,1288.75,1288.75,1288.75,3,1,3866.25
2021-09-09 05:31:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-09 05:37:00-04:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-09-09 06:02:00-04:00,1288.0,1288.0,1287.75,1287.75,2,2,2575.75
2021-09-09 06:11:00-04:00,1287.0,1287.0,1287.0,1287.0,3,1,3861.0
2021-09-09 06:16:00-04:00,1287.25,1287.5,1287.25,1287.5,5,3,6436.75
2021-09-09 06:20:00-04:00,1287.25,1287.25,1286.5,1287.0,8,4,10296.25
2021-09-09 06:26:00-04:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-09-09 06:27:00-04:00,1287.5,1287.75,1287.5,1287.75,5,3,6438.5
2021-09-09 06:38:00-04:00,1287.5,1287.5,1287.25,1287.25,11,2,14162.25
2021-09-09 06:44:00-04:00,1286.5,1286.5,1286.5,1286.5,1,1,1286.5
2021-09-09 06:45:00-04:00,1286.5,1286.5,1286.5,1286.5,10,2,12865.0
2021-09-09 06:52:00-04:00,1287.0,1287.0,1286.5,1286.5,6,3,7721.5
2021-09-09 06:57:00-04:00,1287.0,1287.25,1287.0,1287.25,7,2,9009.5
2021-09-09 06:58:00-04:00,1287.25,1287.25,1287.25,1287.25,1,1,1287.25
2021-09-09 06:59:00-04:00,1287.5,1287.75,1287.5,1287.75,3,2,3863.0
2021-09-09 07:00:00-04:00,1287.25,1287.25,1287.25,1287.25,2,2,2574.5
2021-09-09 07:01:00-04:00,1287.75,1288.25,1287.75,1288.25,14,4,18034.25
2021-09-09 07:04:00-04:00,1288.0,1288.0,1288.0,1288.0,2,2,2576.0
2021-09-09 07:09:00-04:00,1287.25,1287.25,1287.0,1287.0,3,2,3861.25
2021-09-09 07:29:00-04:00,1287.25,1287.25,1287.0,1287.0,14,3,18021.25
2021-09-09 07:32:00-04:00,1287.0,1287.0,1287.0,1287.0,10,1,12870.0
2021-09-09 07:44:00-04:00,1286.75,1286.75,1286.5,1286.5,4,2,5146.25
2021-09-09 07:47:00-04:00,1288.25,1288.25,1288.25,1288.25,3,2,3864.75
2021-09-09 07:48:00-04:00,1288.25,1289.25,1288.25,1289.25,13,7,16755.25
2021-09-09 07:51:00-04:00,1289.25,1289.25,1289.25,1289.25,2,1,2578.5
2021-09-09 07:53:00-04:00,1289.5,1289.5,1289.25,1289.25,5,2,6447.0
2021-09-09 07:55:00-04:00,1289.5,1289.5,1289.5,1289.5,2,1,2579.0
2021-09-09 07:58:00-04:00,1289.75,1289.75,1289.75,1289.75,2,2,2579.5
2021-09-09 07:59:00-04:00,1289.75,1289.75,1289.75,1289.75,1,1,1289.75
2021-09-09 08:00:00-04:00,1290.25,1290.5,1290.25,1290.5,4,3,5161.25
