,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-29 20:00:00-04:00,1372.0,1372.25,1370.75,1371.5,29,15,39770.5
2021-07-29 20:02:00-04:00,1373.75,1373.75,1373.75,1373.75,1,1,1373.75
2021-07-29 20:03:00-04:00,1373.0,1373.0,1373.0,1373.0,2,1,2746.0
2021-07-29 20:09:00-04:00,1370.25,1370.25,1370.25,1370.25,21,4,28775.25
2021-07-29 20:21:00-04:00,1370.0,1370.0,1370.0,1370.0,2,1,2740.0
2021-07-29 20:30:00-04:00,1369.75,1370.0,1369.75,1370.0,5,2,6849.25
2021-07-29 20:37:00-04:00,1369.0,1369.0,1369.0,1369.0,2,1,2738.0
2021-07-29 20:39:00-04:00,1368.5,1368.5,1368.5,1368.5,1,1,1368.5
2021-07-29 21:01:00-04:00,1366.25,1366.25,1366.25,1366.25,3,1,4098.75
2021-07-29 21:03:00-04:00,1365.0,1365.0,1365.0,1365.0,5,2,6825.0
2021-07-29 21:14:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-29 21:17:00-04:00,1365.75,1365.75,1365.75,1365.75,1,1,1365.75
2021-07-29 21:18:00-04:00,1365.5,1365.5,1365.5,1365.5,1,1,1365.5
2021-07-29 21:22:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-29 21:24:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-29 21:36:00-04:00,1366.0,1366.0,1366.0,1366.0,2,1,2732.0
2021-07-29 22:30:00-04:00,1369.0,1369.0,1369.0,1369.0,1,1,1369.0
2021-07-29 22:48:00-04:00,1371.0,1371.0,1371.0,1371.0,1,1,1371.0
2021-07-29 23:17:00-04:00,1370.5,1370.5,1370.5,1370.5,4,1,5482.0
2021-07-29 23:27:00-04:00,1369.5,1369.5,1369.5,1369.5,2,2,2739.0
2021-07-29 23:52:00-04:00,1369.75,1369.75,1369.75,1369.75,2,1,2739.5
2021-07-30 00:34:00-04:00,1369.75,1369.75,1369.75,1369.75,2,1,2739.5
2021-07-30 00:37:00-04:00,1370.0,1370.0,1370.0,1370.0,2,1,2740.0
2021-07-30 01:00:00-04:00,1369.5,1369.5,1369.5,1369.5,3,1,4108.5
2021-07-30 01:30:00-04:00,1367.5,1367.5,1367.5,1367.5,1,1,1367.5
2021-07-30 01:38:00-04:00,1368.25,1368.25,1368.25,1368.25,1,1,1368.25
2021-07-30 02:06:00-04:00,1368.0,1368.0,1368.0,1368.0,1,1,1368.0
2021-07-30 02:21:00-04:00,1368.0,1368.25,1368.0,1368.25,2,2,2736.25
2021-07-30 02:39:00-04:00,1367.25,1367.25,1367.25,1367.25,1,1,1367.25
2021-07-30 02:47:00-04:00,1368.25,1368.25,1368.25,1368.25,1,1,1368.25
