,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-29 20:00:00-04:00,1435.0,1436.5,1434.25,1435.0,41,17,58831.5
2021-07-29 20:01:00-04:00,1436.0,1441.0,1435.25,1435.75,33,19,47486.25
2021-07-29 20:02:00-04:00,1437.25,1437.25,1437.25,1437.25,1,1,1437.25
2021-07-29 20:03:00-04:00,1437.0,1437.0,1437.0,1437.0,3,1,4311.0
2021-07-29 20:06:00-04:00,1437.0,1437.0,1436.75,1436.75,3,3,4310.5
2021-07-29 20:10:00-04:00,1435.0,1435.0,1435.0,1435.0,1,1,1435.0
2021-07-29 20:12:00-04:00,1435.25,1435.25,1435.0,1435.0,10,5,14352.0
2021-07-29 20:16:00-04:00,1434.0,1434.0,1434.0,1434.0,2,1,2868.0
2021-07-29 20:20:00-04:00,1433.75,1433.75,1433.75,1433.75,3,1,4301.25
2021-07-29 20:36:00-04:00,1433.75,1434.25,1433.75,1434.25,5,3,7169.5
2021-07-29 20:37:00-04:00,1433.25,1433.25,1433.25,1433.25,3,2,4299.75
2021-07-29 20:38:00-04:00,1432.75,1432.75,1432.25,1432.25,5,3,7162.75
2021-07-29 20:39:00-04:00,1432.25,1432.25,1432.25,1432.25,1,1,1432.25
2021-07-29 20:44:00-04:00,1431.25,1431.25,1431.0,1431.0,5,2,7155.75
2021-07-29 20:52:00-04:00,1430.0,1430.0,1430.0,1430.0,3,1,4290.0
2021-07-29 21:04:00-04:00,1431.0,1431.0,1431.0,1431.0,1,1,1431.0
2021-07-29 21:05:00-04:00,1431.25,1431.25,1431.0,1431.0,4,2,5724.5
2021-07-29 21:24:00-04:00,1430.5,1430.75,1430.5,1430.75,6,5,8583.5
2021-07-29 21:34:00-04:00,1433.0,1433.0,1433.0,1433.0,1,1,1433.0
2021-07-29 22:26:00-04:00,1432.75,1432.75,1432.75,1432.75,2,1,2865.5
2021-07-30 01:55:00-04:00,1433.25,1433.25,1433.25,1433.25,1,1,1433.25
2021-07-30 01:56:00-04:00,1434.5,1434.5,1434.5,1434.5,1,1,1434.5
2021-07-30 02:53:00-04:00,1435.0,1435.0,1435.0,1435.0,1,1,1435.0
2021-07-30 04:40:00-04:00,1436.75,1436.75,1436.75,1436.75,1,1,1436.75
2021-07-30 04:43:00-04:00,1436.5,1436.5,1436.5,1436.5,2,1,2873.0
2021-07-30 05:42:00-04:00,1433.0,1433.0,1433.0,1433.0,1,1,1433.0
2021-07-30 05:45:00-04:00,1432.5,1432.5,1432.5,1432.5,1,1,1432.5
2021-07-30 05:49:00-04:00,1432.75,1432.75,1432.75,1432.75,2,1,2865.5
2021-07-30 05:50:00-04:00,1433.0,1433.5,1433.0,1433.5,3,2,4300.0
2021-07-30 07:04:00-04:00,1430.0,1430.0,1430.0,1430.0,1,1,1430.0
2021-07-30 07:34:00-04:00,1428.5,1428.5,1428.5,1428.5,1,1,1428.5
2021-07-30 07:35:00-04:00,1428.0,1428.0,1428.0,1428.0,1,1,1428.0
2021-07-30 07:40:00-04:00,1428.0,1428.0,1428.0,1428.0,1,1,1428.0
2021-07-30 07:43:00-04:00,1428.5,1428.5,1428.5,1428.5,1,1,1428.5
2021-07-30 07:44:00-04:00,1428.5,1428.5,1428.5,1428.5,1,1,1428.5
2021-07-30 07:49:00-04:00,1427.75,1427.75,1427.75,1427.75,1,1,1427.75
2021-07-30 08:06:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-30 08:10:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-07-30 08:12:00-04:00,1423.5,1423.5,1423.5,1423.5,3,2,4270.5
2021-07-30 08:13:00-04:00,1422.5,1422.5,1422.5,1422.5,1,1,1422.5
2021-07-30 08:28:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-07-30 08:40:00-04:00,1423.5,1423.5,1423.5,1423.5,9,4,12811.5
2021-07-30 08:41:00-04:00,1423.25,1423.25,1423.25,1423.25,2,1,2846.5
2021-07-30 09:29:00-04:00,1423.25,1423.25,1423.25,1423.25,84,28,119553.0
2021-07-30 09:31:00-04:00,1425.5,1425.5,1425.5,1425.5,2,1,2851.0
2021-07-30 09:35:00-04:00,1423.5,1423.5,1420.0,1420.0,12,11,17043.5
2021-07-30 09:37:00-04:00,1416.5,1416.5,1415.5,1415.5,2,2,2832.0
2021-07-30 09:40:00-04:00,1418.5,1419.5,1418.5,1419.5,2,2,2838.0
2021-07-30 09:41:00-04:00,1420.25,1420.75,1420.25,1420.25,11,9,15625.0
2021-07-30 09:42:00-04:00,1420.25,1420.75,1420.25,1420.5,12,9,17048.25
2021-07-30 09:43:00-04:00,1420.75,1421.0,1419.25,1419.25,14,11,19889.25
2021-07-30 09:44:00-04:00,1418.75,1418.75,1418.75,1418.75,1,1,1418.75
2021-07-30 09:45:00-04:00,1416.5,1418.25,1416.5,1418.25,7,5,9923.25
2021-07-30 09:46:00-04:00,1418.25,1418.5,1418.25,1418.25,4,4,5673.5
2021-07-30 09:47:00-04:00,1418.0,1418.25,1418.0,1418.25,30,2,42541.75
2021-07-30 09:48:00-04:00,1419.0,1419.0,1419.0,1419.0,1,1,1419.0
2021-07-30 09:51:00-04:00,1417.25,1417.25,1417.25,1417.25,2,1,2834.5
2021-07-30 09:53:00-04:00,1412.25,1412.25,1412.0,1412.25,3,3,4236.5
2021-07-30 09:56:00-04:00,1414.5,1414.5,1414.5,1414.5,4,2,5658.0
2021-07-30 09:57:00-04:00,1413.75,1414.5,1413.75,1414.5,49,4,69291.5
2021-07-30 10:02:00-04:00,1413.75,1413.75,1410.75,1412.25,23,17,32481.5
2021-07-30 10:07:00-04:00,1411.75,1411.75,1411.5,1411.5,5,4,7058.5
2021-07-30 10:08:00-04:00,1412.25,1413.0,1412.25,1413.0,3,3,4238.25
2021-07-30 10:09:00-04:00,1413.0,1413.5,1413.0,1413.25,12,9,16958.5
2021-07-30 10:11:00-04:00,1411.5,1413.0,1411.5,1413.0,4,2,5647.5
2021-07-30 10:12:00-04:00,1413.75,1414.0,1413.75,1414.0,6,4,8483.0
2021-07-30 10:14:00-04:00,1414.0,1414.25,1413.5,1413.5,9,6,12723.5
2021-07-30 10:15:00-04:00,1413.25,1413.25,1413.25,1413.25,1,1,1413.25
2021-07-30 10:16:00-04:00,1413.0,1413.75,1412.75,1413.75,6,4,8478.75
2021-07-30 10:18:00-04:00,1414.0,1414.0,1413.5,1413.5,4,3,5655.0
2021-07-30 10:20:00-04:00,1411.5,1412.0,1411.25,1412.0,6,5,8469.0
2021-07-30 10:23:00-04:00,1411.5,1411.5,1411.5,1411.5,1,1,1411.5
2021-07-30 10:24:00-04:00,1411.0,1411.0,1411.0,1411.0,11,11,15521.0
2021-07-30 10:25:00-04:00,1411.0,1411.0,1408.25,1408.25,41,28,57845.5
2021-07-30 10:31:00-04:00,1407.5,1407.5,1407.5,1407.5,1,1,1407.5
