,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-22 20:05:00-05:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-11-22 20:08:00-05:00,1272.25,1272.75,1272.25,1272.75,10,5,12724.5
2021-11-22 21:00:00-05:00,1273.25,1273.5,1273.0,1273.0,10,3,12732.0
2021-11-22 21:01:00-05:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-11-22 21:12:00-05:00,1272.5,1272.5,1272.5,1272.5,1,1,1272.5
2021-11-23 00:33:00-05:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-11-23 00:35:00-05:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-11-23 00:43:00-05:00,1270.5,1270.75,1270.5,1270.75,2,2,2541.25
2021-11-23 00:50:00-05:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-11-23 01:19:00-05:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-23 01:35:00-05:00,1268.25,1268.25,1268.25,1268.25,1,1,1268.25
2021-11-23 01:36:00-05:00,1268.0,1268.0,1268.0,1268.0,1,1,1268.0
2021-11-23 01:51:00-05:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-11-23 02:15:00-05:00,1268.25,1268.25,1268.25,1268.25,1,1,1268.25
2021-11-23 02:46:00-05:00,1268.0,1268.0,1267.75,1267.75,3,2,3803.75
2021-11-23 02:47:00-05:00,1267.25,1267.25,1266.75,1266.75,2,2,2534.0
2021-11-23 03:06:00-05:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-11-23 03:24:00-05:00,1266.25,1266.25,1266.25,1266.25,1,1,1266.25
2021-11-23 03:32:00-05:00,1265.25,1265.25,1265.25,1265.25,4,3,5061.0
2021-11-23 03:47:00-05:00,1264.5,1264.5,1264.5,1264.5,4,1,5058.0
2021-11-23 03:50:00-05:00,1264.5,1264.5,1264.5,1264.5,1,1,1264.5
2021-11-23 04:05:00-05:00,1264.75,1264.75,1264.75,1264.75,1,1,1264.75
2021-11-23 04:07:00-05:00,1264.75,1265.0,1264.75,1265.0,2,2,2529.75
2021-11-23 06:26:00-05:00,1262.25,1262.25,1262.25,1262.25,2,1,2524.5
2021-11-23 06:27:00-05:00,1262.0,1262.0,1261.5,1261.5,18,5,22712.5
