,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-22 20:00:00-05:00,1274.25,1276.25,1273.0,1275.5,608,195,774992.25
2021-11-22 20:01:00-05:00,1275.25,1276.75,1275.0,1276.5,124,37,158237.0
2021-11-22 20:02:00-05:00,1276.5,1277.5,1276.5,1277.5,185,49,236239.25
2021-11-22 20:03:00-05:00,1277.5,1277.75,1277.25,1277.5,97,21,123931.25
2021-11-22 20:04:00-05:00,1277.75,1278.0,1277.0,1277.5,86,38,109844.5
2021-11-22 20:05:00-05:00,1277.5,1278.25,1277.5,1277.75,88,23,112469.0
2021-11-22 20:06:00-05:00,1277.75,1277.75,1276.5,1277.25,91,46,116215.25
2021-11-22 20:07:00-05:00,1277.5,1278.5,1277.5,1278.5,109,46,139286.0
2021-11-22 20:08:00-05:00,1278.25,1279.0,1278.25,1278.75,104,44,132986.5
2021-11-22 20:09:00-05:00,1279.0,1279.0,1278.5,1278.5,39,18,49871.25
2021-11-22 20:10:00-05:00,1278.5,1278.5,1278.0,1278.5,35,21,44743.0
2021-11-22 20:11:00-05:00,1278.75,1279.0,1278.5,1279.0,14,8,17903.5
2021-11-22 20:12:00-05:00,1278.75,1279.25,1278.75,1279.25,83,29,106164.25
2021-11-22 20:13:00-05:00,1279.25,1279.25,1278.25,1278.25,38,17,48587.5
2021-11-22 20:14:00-05:00,1278.25,1278.25,1277.5,1277.75,32,24,40892.5
2021-11-22 20:15:00-05:00,1277.75,1277.75,1276.75,1276.75,52,35,66408.0
2021-11-22 20:16:00-05:00,1276.75,1276.75,1276.5,1276.75,35,15,44684.75
2021-11-22 20:17:00-05:00,1276.75,1277.25,1276.5,1277.0,106,43,135350.0
2021-11-22 20:18:00-05:00,1277.0,1277.0,1277.0,1277.0,7,5,8939.0
2021-11-22 20:19:00-05:00,1277.25,1277.75,1277.25,1277.5,38,10,48548.0
2021-11-22 20:20:00-05:00,1277.25,1277.5,1277.0,1277.0,20,10,25542.5
2021-11-22 20:21:00-05:00,1277.0,1277.0,1276.25,1276.25,17,8,21701.75
2021-11-22 20:22:00-05:00,1276.25,1276.25,1275.5,1275.75,42,12,53581.5
2021-11-22 20:23:00-05:00,1275.75,1276.75,1275.75,1276.0,77,24,98288.5
2021-11-22 20:24:00-05:00,1276.25,1276.25,1276.0,1276.0,2,2,2552.25
2021-11-22 20:25:00-05:00,1276.5,1276.5,1276.0,1276.0,5,4,6381.0
2021-11-22 20:26:00-05:00,1276.25,1276.75,1276.25,1276.75,10,8,12764.25
2021-11-22 20:27:00-05:00,1276.75,1276.75,1276.5,1276.75,5,5,6383.0
2021-11-22 20:28:00-05:00,1276.75,1276.75,1276.5,1276.5,3,2,3829.75
2021-11-22 20:29:00-05:00,1276.25,1276.5,1276.25,1276.5,8,2,10210.25
2021-11-22 20:30:00-05:00,1276.75,1276.75,1276.25,1276.75,17,10,21700.75
2021-11-22 20:31:00-05:00,1276.75,1276.75,1276.25,1276.5,18,7,22977.75
2021-11-22 20:32:00-05:00,1276.5,1277.25,1276.5,1277.25,27,8,34476.25
