,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-22 23:21:00-05:00,1296.25,1296.25,1296.25,1296.25,1,1,1296.25
2021-11-23 00:49:00-05:00,1293.25,1293.25,1293.25,1293.25,1,1,1293.25
2021-11-23 02:46:00-05:00,1291.25,1291.25,1291.25,1291.25,2,1,2582.5
2021-11-23 05:28:00-05:00,1287.0,1287.0,1287.0,1287.0,1,1,1287.0
2021-11-23 05:31:00-05:00,1286.5,1286.5,1286.5,1286.5,1,1,1286.5
2021-11-23 05:36:00-05:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-11-23 06:25:00-05:00,1286.5,1286.5,1286.5,1286.5,1,1,1286.5
2021-11-23 06:26:00-05:00,1285.5,1285.5,1285.5,1285.5,1,1,1285.5
2021-11-23 07:05:00-05:00,1285.75,1285.75,1285.5,1285.5,3,2,3857.0
2021-11-23 07:06:00-05:00,1285.25,1285.25,1285.25,1285.25,2,1,2570.5
2021-11-23 07:22:00-05:00,1287.25,1287.5,1287.25,1287.5,10,2,12872.75
2021-11-23 07:26:00-05:00,1286.0,1286.0,1286.0,1286.0,1,1,1286.0
2021-11-23 08:13:00-05:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-11-23 08:24:00-05:00,1286.5,1286.5,1286.5,1286.5,2,2,2573.0
2021-11-23 09:29:00-05:00,1287.0,1287.75,1287.0,1287.75,6,2,7722.75
2021-11-23 09:32:00-05:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-11-23 09:49:00-05:00,1284.0,1284.0,1284.0,1284.0,2,2,2568.0
2021-11-23 09:53:00-05:00,1282.75,1282.75,1282.75,1282.75,9,3,11544.75
2021-11-23 09:54:00-05:00,1283.5,1283.5,1283.25,1283.25,10,3,12834.5
2021-11-23 09:55:00-05:00,1283.5,1283.75,1283.25,1283.75,10,3,12835.25
2021-11-23 09:56:00-05:00,1283.75,1283.75,1283.5,1283.5,10,3,12835.25
2021-11-23 10:06:00-05:00,1286.0,1286.0,1286.0,1286.0,1,1,1286.0
2021-11-23 10:09:00-05:00,1286.75,1286.75,1286.75,1286.75,1,1,1286.75
2021-11-23 10:10:00-05:00,1286.75,1286.75,1286.0,1286.0,14,12,18013.75
2021-11-23 10:11:00-05:00,1285.25,1285.25,1284.75,1285.0,27,16,34695.75
2021-11-23 10:12:00-05:00,1285.25,1285.25,1284.75,1284.75,10,3,12850.5
2021-11-23 10:20:00-05:00,1288.0,1288.0,1288.0,1288.0,1,1,1288.0
2021-11-23 10:22:00-05:00,1288.25,1288.25,1288.25,1288.25,1,1,1288.25
2021-11-23 10:33:00-05:00,1288.25,1288.25,1288.25,1288.25,7,4,9017.75
2021-11-23 10:55:00-05:00,1288.75,1288.75,1288.75,1288.75,9,5,11598.75
2021-11-23 11:08:00-05:00,1287.5,1287.5,1287.5,1287.5,1,1,1287.5
2021-11-23 11:09:00-05:00,1287.75,1287.75,1287.75,1287.75,1,1,1287.75
2021-11-23 11:26:00-05:00,1289.0,1289.0,1289.0,1289.0,1,1,1289.0
2021-11-23 11:32:00-05:00,1290.0,1290.0,1290.0,1290.0,1,1,1290.0
2021-11-23 11:40:00-05:00,1291.0,1291.0,1291.0,1291.0,4,4,5164.0
2021-11-23 11:41:00-05:00,1291.0,1291.0,1291.0,1291.0,6,6,7746.0
2021-11-23 12:16:00-05:00,1288.0,1288.0,1288.0,1288.0,5,2,6440.0
2021-11-23 12:30:00-05:00,1289.0,1289.0,1289.0,1289.0,2,2,2578.0
2021-11-23 12:37:00-05:00,1289.5,1289.5,1289.5,1289.5,4,1,5158.0
2021-11-23 12:39:00-05:00,1289.25,1289.25,1289.25,1289.25,1,1,1289.25
2021-11-23 12:47:00-05:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
