,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-24 20:00:00-04:00,1369.5,1378.75,1369.0,1375.5,478,166,656200.5
2021-06-24 20:01:00-04:00,1375.5,1377.0,1375.5,1376.0,11,11,15139.75
2021-06-24 20:02:00-04:00,1376.75,1377.25,1376.75,1377.0,6,3,8262.0
2021-06-24 20:03:00-04:00,1376.0,1376.75,1375.75,1376.75,10,6,13761.5
2021-06-24 20:04:00-04:00,1376.25,1376.5,1376.25,1376.5,2,2,2752.75
2021-06-24 20:05:00-04:00,1376.0,1378.25,1376.0,1378.25,10,7,13775.0
2021-06-24 20:06:00-04:00,1377.25,1377.75,1377.25,1377.75,4,4,5509.75
2021-06-24 20:07:00-04:00,1377.75,1378.25,1377.25,1377.25,7,7,9644.5
2021-06-24 20:08:00-04:00,1377.5,1378.5,1377.5,1378.5,12,8,16533.5
2021-06-24 20:09:00-04:00,1378.5,1379.5,1378.5,1379.25,19,11,26202.25
2021-06-24 20:10:00-04:00,1379.75,1379.75,1379.0,1379.25,15,8,20688.0
2021-06-24 20:11:00-04:00,1379.0,1379.75,1379.0,1379.75,22,11,30350.0
2021-06-24 20:12:00-04:00,1379.75,1381.5,1379.75,1381.25,36,15,49702.0
2021-06-24 20:13:00-04:00,1381.25,1381.75,1381.25,1381.75,6,5,8289.0
2021-06-24 20:14:00-04:00,1381.5,1384.25,1381.5,1383.0,53,22,73319.5
2021-06-24 20:15:00-04:00,1384.0,1384.25,1383.25,1384.25,21,19,29062.75
2021-06-24 20:16:00-04:00,1384.25,1384.75,1383.5,1384.25,38,29,52604.25
2021-06-24 20:17:00-04:00,1384.0,1384.0,1383.0,1383.75,10,7,13837.75
2021-06-24 20:18:00-04:00,1383.5,1383.5,1383.25,1383.5,6,5,8300.0
2021-06-24 20:19:00-04:00,1382.75,1383.5,1382.5,1383.0,7,7,9680.0
2021-06-24 20:20:00-04:00,1382.75,1382.75,1381.25,1381.25,12,8,16582.25
2021-06-24 20:21:00-04:00,1381.5,1382.0,1381.5,1382.0,5,4,6908.5
2021-06-24 20:22:00-04:00,1382.0,1382.5,1382.0,1382.0,11,7,15203.25
2021-06-24 20:23:00-04:00,1381.5,1382.0,1381.25,1381.25,6,6,8289.5
2021-06-24 20:24:00-04:00,1381.25,1381.25,1381.25,1381.25,5,1,6906.25
2021-06-24 20:25:00-04:00,1381.0,1381.25,1380.5,1381.25,12,6,16570.0
2021-06-24 20:26:00-04:00,1380.75,1380.75,1380.5,1380.5,2,2,2761.25
2021-06-24 20:27:00-04:00,1381.0,1381.25,1380.75,1380.75,13,5,17954.5
2021-06-24 20:28:00-04:00,1380.5,1380.5,1380.5,1380.5,5,1,6902.5
2021-06-24 20:29:00-04:00,1380.25,1380.25,1380.0,1380.0,3,3,4140.5
2021-06-24 20:30:00-04:00,1380.0,1380.0,1380.0,1380.0,4,2,5520.0
2021-06-24 20:31:00-04:00,1380.0,1380.25,1379.75,1379.75,15,10,20698.25
2021-06-24 20:32:00-04:00,1380.5,1380.75,1379.75,1379.75,14,10,19323.75
2021-06-24 20:33:00-04:00,1379.75,1380.0,1379.75,1380.0,3,3,4139.75
2021-06-24 20:34:00-04:00,1380.5,1380.5,1380.25,1380.25,4,2,5521.25
2021-06-24 20:35:00-04:00,1380.75,1380.75,1380.75,1380.75,2,2,2761.5
2021-06-24 20:36:00-04:00,1381.0,1381.0,1380.25,1380.25,7,3,9662.75
2021-06-24 20:37:00-04:00,1380.75,1380.75,1379.0,1379.0,9,9,12418.75
2021-06-24 20:38:00-04:00,1379.0,1379.0,1379.0,1379.0,6,2,8274.0
2021-06-24 20:40:00-04:00,1379.5,1380.0,1379.5,1379.5,10,5,13796.25
2021-06-24 20:42:00-04:00,1379.75,1379.75,1379.25,1379.75,7,4,9655.75
2021-06-24 20:43:00-04:00,1379.0,1379.75,1379.0,1379.75,6,5,8277.75
2021-06-24 20:44:00-04:00,1379.25,1379.25,1379.25,1379.25,3,1,4137.75
2021-06-24 20:45:00-04:00,1379.75,1380.75,1379.75,1380.75,8,8,11041.75
2021-06-24 20:46:00-04:00,1380.75,1380.75,1380.75,1380.75,3,3,4142.25
2021-06-24 20:47:00-04:00,1380.75,1380.75,1380.75,1380.75,2,2,2761.5
2021-06-24 20:48:00-04:00,1380.5,1380.5,1380.5,1380.5,3,1,4141.5
2021-06-24 20:49:00-04:00,1381.0,1381.25,1381.0,1381.25,4,4,5524.25
2021-06-24 20:50:00-04:00,1380.5,1381.0,1380.5,1381.0,3,3,4142.5
2021-06-24 20:52:00-04:00,1380.25,1380.25,1380.25,1380.25,3,1,4140.75
2021-06-24 20:53:00-04:00,1380.25,1381.0,1380.0,1381.0,18,13,24845.25
2021-06-24 20:54:00-04:00,1380.5,1380.5,1380.25,1380.25,3,2,4141.0
2021-06-24 20:55:00-04:00,1380.5,1380.5,1380.5,1380.5,1,1,1380.5
2021-06-24 20:56:00-04:00,1380.25,1380.25,1379.5,1379.5,9,4,12417.0
2021-06-24 20:57:00-04:00,1379.75,1380.25,1379.75,1380.25,2,2,2760.0
2021-06-24 20:58:00-04:00,1379.75,1380.25,1379.75,1380.25,7,2,9659.25
2021-06-24 20:59:00-04:00,1380.0,1380.25,1380.0,1380.25,2,2,2760.25
2021-06-24 21:00:00-04:00,1379.75,1379.75,1376.0,1376.25,68,48,93657.5
2021-06-24 21:01:00-04:00,1377.25,1378.0,1377.25,1377.25,6,6,8265.75
2021-06-24 21:02:00-04:00,1377.75,1378.5,1377.75,1378.5,5,3,6891.25
2021-06-24 21:03:00-04:00,1379.0,1379.5,1378.75,1379.5,10,7,13791.75
2021-06-24 21:04:00-04:00,1379.75,1380.0,1378.75,1378.75,19,13,26208.25
2021-06-24 21:05:00-04:00,1378.5,1378.5,1377.25,1377.25,15,11,20663.75
2021-06-24 21:06:00-04:00,1378.0,1378.75,1378.0,1378.75,10,7,13782.75
2021-06-24 21:07:00-04:00,1379.25,1379.25,1379.0,1379.0,3,3,4137.25
2021-06-24 21:08:00-04:00,1379.0,1379.5,1377.75,1377.75,17,7,23437.0
2021-06-24 21:10:00-04:00,1378.25,1378.25,1378.0,1378.0,7,2,9646.5
2021-06-24 21:11:00-04:00,1377.25,1377.25,1377.0,1377.0,2,2,2754.25
2021-06-24 21:12:00-04:00,1376.5,1376.5,1376.25,1376.25,4,2,5505.5
2021-06-24 21:13:00-04:00,1376.75,1376.75,1376.75,1376.75,2,1,2753.5
2021-06-24 21:14:00-04:00,1376.0,1376.0,1375.75,1375.75,3,2,4127.75
2021-06-24 21:15:00-04:00,1375.5,1375.5,1375.25,1375.25,4,3,5501.25
2021-06-24 21:16:00-04:00,1375.25,1375.25,1375.0,1375.0,4,3,5500.5
2021-06-24 21:17:00-04:00,1375.5,1375.5,1375.25,1375.25,3,2,4126.25
2021-06-24 21:18:00-04:00,1374.75,1374.75,1374.5,1374.5,6,3,8247.5
2021-06-24 21:20:00-04:00,1374.5,1374.5,1373.75,1374.0,12,6,16488.75
2021-06-24 21:21:00-04:00,1373.5,1373.5,1373.25,1373.25,6,4,8240.5
2021-06-24 21:22:00-04:00,1373.25,1373.25,1373.0,1373.25,6,3,8239.0
2021-06-24 21:23:00-04:00,1372.75,1373.25,1372.75,1373.25,2,2,2746.0
2021-06-24 21:24:00-04:00,1373.0,1373.75,1373.0,1373.75,6,3,8241.0
2021-06-24 21:25:00-04:00,1373.75,1373.75,1373.75,1373.75,2,2,2747.5
2021-06-24 21:26:00-04:00,1374.0,1375.0,1374.0,1375.0,8,5,10997.25
2021-06-24 21:28:00-04:00,1375.75,1376.5,1375.75,1376.5,9,5,12385.25
2021-06-24 21:29:00-04:00,1376.25,1376.25,1375.75,1375.75,6,5,8255.0
