,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-03 20:00:00-04:00,1262.5,1264.25,1262.5,1264.25,7,6,8847.75
2021-11-03 20:01:00-04:00,1264.5,1265.0,1264.5,1265.0,3,2,3794.5
2021-11-03 20:02:00-04:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-11-03 20:04:00-04:00,1265.5,1265.5,1265.5,1265.5,1,1,1265.5
2021-11-03 20:05:00-04:00,1265.0,1265.0,1264.75,1264.75,6,2,7589.5
2021-11-03 20:06:00-04:00,1265.0,1265.0,1265.0,1265.0,4,1,5060.0
2021-11-03 20:09:00-04:00,1265.25,1265.5,1265.25,1265.5,2,2,2530.75
2021-11-03 20:16:00-04:00,1265.5,1265.5,1265.5,1265.5,8,2,10124.0
2021-11-03 20:19:00-04:00,1265.75,1265.75,1265.75,1265.75,2,2,2531.5
2021-11-03 20:31:00-04:00,1265.5,1265.5,1265.5,1265.5,1,1,1265.5
2021-11-03 20:36:00-04:00,1265.5,1265.5,1265.5,1265.5,2,1,2531.0
2021-11-03 20:50:00-04:00,1265.25,1265.25,1265.25,1265.25,2,1,2530.5
2021-11-03 21:00:00-04:00,1266.0,1266.25,1266.0,1266.25,2,2,2532.25
2021-11-03 21:04:00-04:00,1266.75,1266.75,1266.75,1266.75,1,1,1266.75
2021-11-03 21:06:00-04:00,1266.5,1266.5,1266.5,1266.5,2,1,2533.0
2021-11-03 21:09:00-04:00,1265.75,1265.75,1265.75,1265.75,1,1,1265.75
2021-11-03 21:25:00-04:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-11-03 21:39:00-04:00,1265.25,1265.25,1265.25,1265.25,3,1,3795.75
2021-11-03 21:44:00-04:00,1264.25,1264.25,1264.25,1264.25,3,1,3792.75
2021-11-03 21:45:00-04:00,1264.0,1264.0,1263.75,1263.75,4,2,5055.5
2021-11-03 21:48:00-04:00,1263.5,1263.5,1263.5,1263.5,1,1,1263.5
2021-11-03 22:35:00-04:00,1263.5,1263.5,1263.5,1263.5,1,1,1263.5
2021-11-03 22:43:00-04:00,1263.5,1263.5,1263.5,1263.5,1,1,1263.5
2021-11-03 22:44:00-04:00,1263.0,1263.0,1263.0,1263.0,4,1,5052.0
2021-11-03 22:48:00-04:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-11-04 00:32:00-04:00,1262.75,1262.75,1262.75,1262.75,1,1,1262.75
2021-11-04 01:32:00-04:00,1263.5,1263.5,1263.5,1263.5,1,1,1263.5
2021-11-04 01:36:00-04:00,1263.5,1263.5,1263.5,1263.5,5,3,6317.5
2021-11-04 01:54:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-11-04 02:07:00-04:00,1262.25,1262.25,1262.25,1262.25,2,1,2524.5
2021-11-04 02:08:00-04:00,1262.25,1262.25,1262.25,1262.25,4,2,5049.0
2021-11-04 02:12:00-04:00,1262.25,1262.25,1262.25,1262.25,2,2,2524.5
2021-11-04 02:15:00-04:00,1262.25,1262.25,1262.25,1262.25,2,1,2524.5
2021-11-04 02:32:00-04:00,1262.0,1262.0,1262.0,1262.0,2,1,2524.0
2021-11-04 02:35:00-04:00,1262.25,1262.25,1262.25,1262.25,1,1,1262.25
2021-11-04 02:36:00-04:00,1262.0,1262.0,1262.0,1262.0,1,1,1262.0
2021-11-04 02:45:00-04:00,1261.25,1261.25,1261.25,1261.25,6,2,7567.5
2021-11-04 02:50:00-04:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
2021-11-04 03:14:00-04:00,1261.0,1261.0,1261.0,1261.0,5,2,6305.0
2021-11-04 03:27:00-04:00,1261.5,1261.5,1261.5,1261.5,2,1,2523.0
2021-11-04 03:28:00-04:00,1261.0,1261.0,1261.0,1261.0,4,1,5044.0
2021-11-04 03:32:00-04:00,1260.75,1260.75,1260.75,1260.75,5,2,6303.75
2021-11-04 03:34:00-04:00,1260.5,1260.5,1260.25,1260.25,4,2,5041.5
2021-11-04 03:52:00-04:00,1261.5,1261.5,1261.5,1261.5,2,1,2523.0
2021-11-04 04:01:00-04:00,1261.5,1261.5,1261.5,1261.5,2,2,2523.0
2021-11-04 04:04:00-04:00,1262.75,1263.25,1262.75,1263.25,10,3,12631.0
2021-11-04 04:11:00-04:00,1263.0,1263.0,1263.0,1263.0,1,1,1263.0
2021-11-04 04:19:00-04:00,1263.75,1264.0,1263.75,1264.0,12,3,15165.5
2021-11-04 04:20:00-04:00,1263.75,1263.75,1263.75,1263.75,8,3,10110.0
2021-11-04 04:25:00-04:00,1263.0,1263.0,1263.0,1263.0,1,1,1263.0
2021-11-04 04:47:00-04:00,1262.75,1262.75,1262.75,1262.75,2,1,2525.5
2021-11-04 04:49:00-04:00,1262.75,1262.75,1262.75,1262.75,3,3,3788.25
2021-11-04 04:50:00-04:00,1262.75,1262.75,1262.75,1262.75,3,1,3788.25
2021-11-04 04:52:00-04:00,1262.75,1262.75,1262.75,1262.75,3,2,3788.25
2021-11-04 05:00:00-04:00,1263.5,1264.0,1263.5,1264.0,3,2,3791.0
2021-11-04 05:02:00-04:00,1263.75,1263.75,1263.75,1263.75,1,1,1263.75
2021-11-04 05:21:00-04:00,1263.0,1263.25,1263.0,1263.25,12,4,15156.5
2021-11-04 05:23:00-04:00,1263.5,1263.75,1263.5,1263.75,10,2,12636.0
2021-11-04 05:35:00-04:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-11-04 05:50:00-04:00,1262.5,1262.75,1262.5,1262.75,4,3,5050.5
2021-11-04 05:53:00-04:00,1262.25,1262.25,1262.0,1262.0,2,2,2524.25
2021-11-04 05:55:00-04:00,1262.25,1262.25,1262.25,1262.25,5,2,6311.25
2021-11-04 06:01:00-04:00,1262.5,1262.5,1262.5,1262.5,6,4,7575.0
2021-11-04 06:07:00-04:00,1262.5,1262.5,1262.5,1262.5,1,1,1262.5
2021-11-04 06:17:00-04:00,1262.25,1262.25,1262.25,1262.25,1,1,1262.25
2021-11-04 06:26:00-04:00,1262.25,1262.25,1262.25,1262.25,1,1,1262.25
2021-11-04 06:30:00-04:00,1262.0,1262.0,1262.0,1262.0,2,2,2524.0
2021-11-04 06:36:00-04:00,1262.0,1262.0,1262.0,1262.0,1,1,1262.0
2021-11-04 06:38:00-04:00,1262.5,1262.5,1262.5,1262.5,1,1,1262.5
2021-11-04 06:45:00-04:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-11-04 06:52:00-04:00,1263.5,1263.5,1263.5,1263.5,5,3,6317.5
2021-11-04 07:17:00-04:00,1261.75,1261.75,1261.75,1261.75,1,1,1261.75
2021-11-04 07:30:00-04:00,1260.5,1260.5,1260.5,1260.5,1,1,1260.5
2021-11-04 07:32:00-04:00,1260.75,1260.75,1260.75,1260.75,1,1,1260.75
2021-11-04 07:34:00-04:00,1261.0,1261.0,1261.0,1261.0,10,7,12610.0
2021-11-04 07:36:00-04:00,1261.0,1261.0,1261.0,1261.0,2,1,2522.0
2021-11-04 07:37:00-04:00,1261.0,1261.0,1261.0,1261.0,1,1,1261.0
2021-11-04 07:39:00-04:00,1260.75,1260.75,1260.75,1260.75,1,1,1260.75
2021-11-04 07:40:00-04:00,1260.75,1260.75,1260.75,1260.75,1,1,1260.75
2021-11-04 07:44:00-04:00,1261.5,1261.5,1261.5,1261.5,1,1,1261.5
2021-11-04 07:50:00-04:00,1261.5,1261.5,1261.5,1261.5,4,2,5046.0
2021-11-04 07:52:00-04:00,1261.5,1261.5,1261.5,1261.5,6,5,7569.0
2021-11-04 07:57:00-04:00,1261.75,1261.75,1261.75,1261.75,2,1,2523.5
2021-11-04 08:01:00-04:00,1261.75,1262.0,1261.75,1262.0,13,8,16405.0
2021-11-04 08:02:00-04:00,1261.75,1261.75,1261.75,1261.75,1,1,1261.75
2021-11-04 08:04:00-04:00,1261.25,1261.25,1261.25,1261.25,1,1,1261.25
2021-11-04 08:06:00-04:00,1261.25,1261.25,1261.0,1261.25,12,10,15134.75
2021-11-04 08:09:00-04:00,1262.0,1262.25,1262.0,1262.25,4,2,5048.25
2021-11-04 08:11:00-04:00,1261.75,1261.75,1261.75,1261.75,6,4,7570.5
2021-11-04 08:13:00-04:00,1262.0,1262.0,1262.0,1262.0,1,1,1262.0
2021-11-04 08:24:00-04:00,1262.75,1262.75,1262.75,1262.75,1,1,1262.75
2021-11-04 08:31:00-04:00,1263.0,1263.5,1263.0,1263.5,8,4,10107.25
2021-11-04 08:32:00-04:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-11-04 08:35:00-04:00,1263.5,1263.75,1263.5,1263.75,7,2,8844.75
2021-11-04 08:36:00-04:00,1263.5,1263.5,1263.5,1263.5,3,1,3790.5
2021-11-04 08:38:00-04:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-11-04 08:42:00-04:00,1263.5,1263.5,1263.25,1263.25,3,2,3790.25
2021-11-04 09:29:00-04:00,1263.5,1264.0,1263.5,1264.0,7,6,8845.75
2021-11-04 09:30:00-04:00,1264.25,1265.5,1263.75,1263.75,25,23,31618.5
2021-11-04 09:31:00-04:00,1263.25,1265.0,1263.25,1264.5,34,13,42998.25
2021-11-04 09:32:00-04:00,1265.0,1266.0,1264.75,1265.75,23,15,29109.0
2021-11-04 09:33:00-04:00,1265.75,1265.75,1265.0,1265.0,23,9,29105.0
2021-11-04 09:34:00-04:00,1265.25,1266.0,1265.25,1265.75,62,22,78490.0
2021-11-04 09:35:00-04:00,1265.75,1267.0,1265.5,1267.0,9,5,11398.0
2021-11-04 09:36:00-04:00,1267.0,1268.25,1266.25,1268.0,88,40,111542.0
2021-11-04 09:37:00-04:00,1268.0,1268.0,1267.25,1267.25,27,18,34224.75
2021-11-04 09:38:00-04:00,1267.5,1267.5,1267.25,1267.5,15,7,19011.25
2021-11-04 09:39:00-04:00,1268.0,1268.0,1267.75,1268.0,14,9,17751.0
2021-11-04 09:40:00-04:00,1268.25,1268.25,1268.25,1268.25,2,2,2536.5
2021-11-04 09:41:00-04:00,1268.5,1268.5,1268.0,1268.0,13,4,16487.0
2021-11-04 09:42:00-04:00,1268.5,1268.5,1268.5,1268.5,13,7,16490.5
2021-11-04 09:43:00-04:00,1268.25,1268.25,1268.25,1268.25,15,1,19023.75
