,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-03 20:00:00-04:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-11-03 21:31:00-04:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-11-03 21:44:00-04:00,1270.5,1270.5,1270.5,1270.5,2,1,2541.0
2021-11-03 21:48:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-03 22:10:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-11-04 01:32:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-04 02:07:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-11-04 02:16:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-11-04 02:25:00-04:00,1268.0,1268.0,1268.0,1268.0,1,1,1268.0
2021-11-04 02:36:00-04:00,1268.25,1268.25,1268.25,1268.25,1,1,1268.25
2021-11-04 03:32:00-04:00,1267.25,1267.25,1267.25,1267.25,2,1,2534.5
2021-11-04 03:34:00-04:00,1266.75,1266.75,1266.75,1266.75,2,1,2533.5
2021-11-04 04:19:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-11-04 04:20:00-04:00,1270.0,1270.0,1270.0,1270.0,3,2,3810.0
2021-11-04 04:52:00-04:00,1269.25,1269.25,1269.25,1269.25,2,2,2538.5
2021-11-04 04:57:00-04:00,1269.5,1269.5,1269.5,1269.5,1,1,1269.5
2021-11-04 04:59:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-11-04 05:05:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-04 05:07:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-04 05:21:00-04:00,1269.5,1269.5,1269.5,1269.5,2,2,2539.0
2021-11-04 05:23:00-04:00,1269.75,1270.0,1269.75,1270.0,2,2,2539.75
2021-11-04 05:29:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-04 06:51:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-11-04 06:55:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-11-04 07:05:00-04:00,1269.0,1269.25,1269.0,1269.25,2,2,2538.25
2021-11-04 07:17:00-04:00,1268.0,1268.0,1268.0,1268.0,2,1,2536.0
2021-11-04 07:30:00-04:00,1266.75,1266.75,1266.75,1266.75,25,12,31668.75
2021-11-04 07:34:00-04:00,1267.25,1267.25,1267.25,1267.25,7,5,8870.75
2021-11-04 07:35:00-04:00,1267.0,1267.0,1267.0,1267.0,1,1,1267.0
2021-11-04 07:36:00-04:00,1267.25,1267.25,1267.25,1267.25,43,27,54491.75
2021-11-04 07:44:00-04:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-11-04 07:48:00-04:00,1267.5,1267.5,1267.5,1267.5,4,2,5070.0
2021-11-04 07:49:00-04:00,1267.5,1267.5,1267.5,1267.5,5,3,6337.5
2021-11-04 07:50:00-04:00,1267.5,1267.5,1267.5,1267.5,3,1,3802.5
2021-11-04 07:52:00-04:00,1267.25,1267.75,1267.25,1267.75,5,4,6337.25
2021-11-04 07:55:00-04:00,1267.5,1267.5,1267.5,1267.5,2,2,2535.0
2021-11-04 07:57:00-04:00,1267.75,1267.75,1267.75,1267.75,1,1,1267.75
2021-11-04 07:58:00-04:00,1268.0,1268.0,1268.0,1268.0,1,1,1268.0
2021-11-04 07:59:00-04:00,1268.0,1268.0,1268.0,1268.0,1,1,1268.0
2021-11-04 08:02:00-04:00,1267.5,1267.75,1267.5,1267.75,2,2,2535.25
2021-11-04 08:06:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-11-04 08:14:00-04:00,1268.0,1268.5,1268.0,1268.5,3,3,3804.75
2021-11-04 08:16:00-04:00,1268.25,1268.25,1268.25,1268.25,3,2,3804.75
2021-11-04 08:17:00-04:00,1268.25,1268.25,1268.25,1268.25,1,1,1268.25
2021-11-04 08:18:00-04:00,1268.0,1268.0,1268.0,1268.0,1,1,1268.0
2021-11-04 08:24:00-04:00,1268.75,1268.75,1268.75,1268.75,24,15,30450.0
2021-11-04 08:25:00-04:00,1268.75,1268.75,1268.75,1268.75,1,1,1268.75
2021-11-04 08:30:00-04:00,1269.25,1269.25,1269.25,1269.25,25,12,31731.25
2021-11-04 08:32:00-04:00,1269.75,1269.75,1269.75,1269.75,8,8,10158.0
2021-11-04 08:34:00-04:00,1269.75,1269.75,1269.75,1269.75,17,16,21585.75
2021-11-04 08:35:00-04:00,1269.75,1269.75,1269.75,1269.75,3,1,3809.25
2021-11-04 08:40:00-04:00,1270.0,1270.0,1270.0,1270.0,2,2,2540.0
