,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-27 20:00:00-04:00,1238.5,1240.5,1237.5,1240.0,219,77,271296.75
2021-10-27 20:01:00-04:00,1239.75,1241.5,1239.5,1240.5,38,18,47143.25
2021-10-27 20:02:00-04:00,1240.25,1240.25,1239.0,1239.0,10,6,12397.0
2021-10-27 20:03:00-04:00,1239.25,1239.75,1239.25,1239.75,16,9,19828.75
2021-10-27 20:04:00-04:00,1240.5,1240.75,1239.5,1239.5,8,5,9921.75
2021-10-27 20:06:00-04:00,1240.0,1240.0,1240.0,1240.0,1,1,1240.0
2021-10-27 20:07:00-04:00,1239.5,1239.5,1239.5,1239.5,1,1,1239.5
2021-10-27 20:09:00-04:00,1239.75,1239.75,1239.5,1239.5,7,2,8677.75
2021-10-27 20:14:00-04:00,1238.75,1238.75,1238.5,1238.5,4,4,4954.25
2021-10-27 20:15:00-04:00,1239.0,1239.25,1238.75,1238.75,10,4,12390.5
2021-10-27 20:21:00-04:00,1239.5,1239.5,1239.5,1239.5,1,1,1239.5
2021-10-27 20:22:00-04:00,1239.75,1239.75,1239.75,1239.75,2,1,2479.5
2021-10-27 20:24:00-04:00,1239.75,1239.75,1239.75,1239.75,3,1,3719.25
2021-10-27 20:26:00-04:00,1240.0,1240.0,1239.5,1239.5,4,3,4959.5
2021-10-27 20:27:00-04:00,1239.5,1239.5,1239.25,1239.25,14,2,17350.0
2021-10-27 20:28:00-04:00,1239.5,1239.5,1239.5,1239.5,1,1,1239.5
2021-10-27 20:39:00-04:00,1240.0,1240.0,1240.0,1240.0,2,2,2480.0
2021-10-27 20:40:00-04:00,1239.5,1239.5,1239.5,1239.5,1,1,1239.5
2021-10-27 20:42:00-04:00,1240.0,1240.0,1240.0,1240.0,1,1,1240.0
2021-10-27 20:46:00-04:00,1239.5,1239.5,1239.5,1239.5,1,1,1239.5
2021-10-27 20:58:00-04:00,1239.25,1239.25,1239.25,1239.25,2,1,2478.5
2021-10-27 21:00:00-04:00,1238.25,1238.5,1238.0,1238.5,3,3,3714.75
2021-10-27 21:02:00-04:00,1239.25,1239.25,1239.25,1239.25,3,1,3717.75
2021-10-27 21:04:00-04:00,1238.0,1238.0,1238.0,1238.0,1,1,1238.0
2021-10-27 21:05:00-04:00,1238.75,1238.75,1237.75,1238.0,5,5,6190.75
2021-10-27 21:11:00-04:00,1237.25,1238.0,1237.25,1238.0,22,3,27226.25
2021-10-27 21:13:00-04:00,1237.0,1237.0,1237.0,1237.0,2,1,2474.0
2021-10-27 21:15:00-04:00,1237.75,1239.0,1237.75,1239.0,44,10,54491.75
2021-10-27 21:16:00-04:00,1239.0,1239.5,1239.0,1239.5,22,3,27262.5
2021-10-27 21:18:00-04:00,1238.75,1239.0,1238.75,1239.0,2,2,2477.75
2021-10-27 21:19:00-04:00,1238.75,1238.75,1238.25,1238.25,10,2,12387.0
2021-10-27 21:21:00-04:00,1238.75,1239.5,1238.75,1239.5,23,4,28501.0
2021-10-27 21:24:00-04:00,1239.25,1239.25,1239.25,1239.25,1,1,1239.25
2021-10-27 21:26:00-04:00,1239.5,1239.5,1239.5,1239.5,9,6,11155.5
2021-10-27 21:30:00-04:00,1240.5,1240.75,1240.5,1240.75,15,4,18608.75
2021-10-27 21:43:00-04:00,1239.0,1239.0,1239.0,1239.0,1,1,1239.0
2021-10-27 21:49:00-04:00,1239.5,1239.5,1239.5,1239.5,5,5,6197.5
2021-10-27 21:51:00-04:00,1239.5,1239.5,1239.25,1239.25,3,3,3718.25
2021-10-27 21:53:00-04:00,1239.25,1239.25,1239.25,1239.25,3,1,3717.75
2021-10-27 21:56:00-04:00,1239.0,1239.0,1239.0,1239.0,2,2,2478.0
2021-10-27 21:58:00-04:00,1238.5,1238.75,1238.5,1238.75,6,6,7431.25
2021-10-27 22:02:00-04:00,1237.75,1237.75,1237.75,1237.75,2,1,2475.5
2021-10-27 22:05:00-04:00,1237.5,1237.5,1236.0,1236.5,21,11,25965.5
2021-10-27 22:06:00-04:00,1236.75,1237.0,1236.25,1236.25,6,5,7420.0
2021-10-27 22:07:00-04:00,1236.5,1236.75,1236.5,1236.75,2,2,2473.25
2021-10-27 22:09:00-04:00,1236.5,1236.75,1236.5,1236.75,7,2,8656.25
2021-10-27 22:11:00-04:00,1236.5,1236.5,1236.25,1236.25,7,7,8655.25
2021-10-27 22:12:00-04:00,1236.5,1236.5,1236.25,1236.25,5,5,6182.25
2021-10-27 22:15:00-04:00,1236.75,1236.75,1236.75,1236.75,2,1,2473.5
2021-10-27 22:16:00-04:00,1237.0,1237.25,1237.0,1237.25,2,2,2474.25
2021-10-27 22:23:00-04:00,1236.0,1236.0,1236.0,1236.0,2,2,2472.0
2021-10-27 22:24:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-27 22:25:00-04:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-10-27 22:26:00-04:00,1235.5,1235.5,1235.5,1235.5,2,2,2471.0
2021-10-27 22:28:00-04:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-10-27 22:30:00-04:00,1235.5,1235.75,1235.5,1235.75,2,2,2471.25
2021-10-27 22:31:00-04:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-10-27 22:32:00-04:00,1235.25,1235.25,1235.0,1235.0,24,12,29640.5
2021-10-27 22:33:00-04:00,1234.25,1234.5,1234.25,1234.5,3,3,3703.0
2021-10-27 22:34:00-04:00,1234.5,1234.75,1234.5,1234.75,12,4,14814.75
2021-10-27 22:37:00-04:00,1234.75,1234.75,1234.75,1234.75,1,1,1234.75
2021-10-27 22:40:00-04:00,1236.0,1236.0,1236.0,1236.0,1,1,1236.0
2021-10-27 22:41:00-04:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-10-27 22:43:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-27 22:45:00-04:00,1236.0,1236.0,1236.0,1236.0,4,1,4944.0
2021-10-27 22:47:00-04:00,1237.25,1237.25,1237.25,1237.25,1,1,1237.25
2021-10-27 22:48:00-04:00,1237.5,1237.75,1237.5,1237.75,4,4,4950.25
2021-10-27 22:51:00-04:00,1237.75,1237.75,1237.75,1237.75,1,1,1237.75
2021-10-27 22:56:00-04:00,1238.75,1238.75,1238.75,1238.75,3,2,3716.25
2021-10-27 23:12:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-27 23:18:00-04:00,1236.5,1236.5,1236.5,1236.5,1,1,1236.5
2021-10-27 23:25:00-04:00,1236.5,1236.5,1236.0,1236.0,2,2,2472.5
2021-10-27 23:26:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-27 23:28:00-04:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-10-27 23:31:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-27 23:34:00-04:00,1235.5,1235.5,1235.5,1235.5,1,1,1235.5
2021-10-27 23:35:00-04:00,1235.75,1235.75,1235.75,1235.75,1,1,1235.75
2021-10-27 23:40:00-04:00,1235.5,1235.5,1235.5,1235.5,5,3,6177.5
2021-10-27 23:43:00-04:00,1235.25,1235.25,1235.25,1235.25,1,1,1235.25
2021-10-27 23:44:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-27 23:46:00-04:00,1235.0,1235.0,1234.75,1234.75,9,9,11113.0
2021-10-27 23:47:00-04:00,1234.75,1234.75,1234.75,1234.75,15,15,18521.25
2021-10-27 23:48:00-04:00,1234.75,1234.75,1234.75,1234.75,15,5,18521.25
2021-10-27 23:49:00-04:00,1234.75,1234.75,1234.75,1234.75,3,2,3704.25
2021-10-27 23:50:00-04:00,1234.75,1234.75,1234.75,1234.75,4,1,4939.0
2021-10-27 23:52:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-28 00:02:00-04:00,1234.75,1234.75,1234.75,1234.75,5,1,6173.75
2021-10-28 00:03:00-04:00,1234.75,1234.75,1234.5,1234.5,3,2,3704.0
2021-10-28 00:05:00-04:00,1234.5,1234.5,1234.5,1234.5,1,1,1234.5
2021-10-28 00:10:00-04:00,1234.5,1234.5,1234.5,1234.5,1,1,1234.5
2021-10-28 00:11:00-04:00,1234.5,1234.5,1234.5,1234.5,1,1,1234.5
2021-10-28 00:12:00-04:00,1235.0,1235.0,1235.0,1235.0,1,1,1235.0
2021-10-28 00:13:00-04:00,1234.75,1234.75,1234.75,1234.75,1,1,1234.75
2021-10-28 00:15:00-04:00,1234.75,1234.75,1234.75,1234.75,3,1,3704.25
2021-10-28 00:17:00-04:00,1234.75,1234.75,1234.75,1234.75,1,1,1234.75
2021-10-28 00:24:00-04:00,1234.75,1234.75,1234.75,1234.75,1,1,1234.75
2021-10-28 00:31:00-04:00,1235.25,1235.25,1235.25,1235.25,2,1,2470.5
2021-10-28 00:34:00-04:00,1234.75,1234.75,1234.75,1234.75,2,1,2469.5
