,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-16 19:20:00-04:00,81.47,81.47,81.47,81.47,4,1,325.88
2021-06-16 21:38:00-04:00,81.455,81.47,81.455,81.47,6,4,488.79
2021-06-16 22:41:00-04:00,81.475,81.475,81.475,81.475,1,1,81.475
2021-06-17 00:49:00-04:00,81.475,81.475,81.475,81.475,1,1,81.475
2021-06-17 04:22:00-04:00,81.25,81.25,81.25,81.25,1,1,81.25
2021-06-17 05:23:00-04:00,81.215,81.215,81.215,81.215,1,1,81.215
2021-06-17 05:50:00-04:00,81.18,81.18,81.18,81.18,1,1,81.18
2021-06-17 06:22:00-04:00,81.05,81.05,81.05,81.05,1,1,81.05
2021-06-17 06:50:00-04:00,81.01,81.01,81.01,81.01,1,1,81.01
2021-06-17 06:52:00-04:00,81.0,81.0,81.0,81.0,2,1,162.0
2021-06-17 06:56:00-04:00,81.025,81.025,81.025,81.025,1,1,81.025
2021-06-17 07:26:00-04:00,81.105,81.105,81.105,81.105,1,1,81.105
2021-06-17 07:41:00-04:00,81.075,81.075,81.075,81.075,1,1,81.075
2021-06-17 08:34:00-04:00,81.11,81.11,81.11,81.11,1,1,81.11
2021-06-17 08:35:00-04:00,81.115,81.115,81.115,81.115,1,1,81.115
2021-06-17 08:46:00-04:00,81.1,81.1,81.1,81.1,2,1,162.2
2021-06-17 08:52:00-04:00,81.05,81.05,81.05,81.05,4,2,324.2
2021-06-17 09:00:00-04:00,81.04,81.04,81.04,81.04,2,1,162.08
2021-06-17 09:09:00-04:00,81.025,81.025,81.025,81.025,1,1,81.025
2021-06-17 09:21:00-04:00,81.19,81.19,81.19,81.19,1,1,81.19
2021-06-17 09:27:00-04:00,81.17,81.17,81.17,81.17,2,1,162.34
2021-06-17 10:00:00-04:00,81.12,81.12,81.12,81.12,4,2,324.48
2021-06-17 10:01:00-04:00,81.155,81.155,81.155,81.155,1,1,81.155
2021-06-17 10:16:00-04:00,81.1,81.1,81.1,81.1,1,1,81.1
2021-06-17 10:20:00-04:00,81.1,81.1,81.1,81.1,1,1,81.1
2021-06-17 10:47:00-04:00,81.2,81.2,81.2,81.2,1,1,81.2
2021-06-17 11:00:00-04:00,81.15,81.15,81.15,81.15,1,1,81.15
2021-06-17 11:10:00-04:00,81.04,81.04,81.04,81.04,1,1,81.04
2021-06-17 11:11:00-04:00,81.0,81.0,81.0,81.0,7,2,567.0
2021-06-17 11:12:00-04:00,81.0,81.0,81.0,81.0,8,4,648.0
2021-06-17 11:16:00-04:00,80.975,80.975,80.975,80.975,2,1,161.95
2021-06-17 11:23:00-04:00,80.96,80.96,80.96,80.96,8,1,647.68
2021-06-17 11:31:00-04:00,81.0,81.0,81.0,81.0,1,1,81.0
2021-06-17 11:41:00-04:00,80.99,80.99,80.99,80.99,8,1,647.92
2021-06-17 12:13:00-04:00,80.975,80.975,80.975,80.975,1,1,80.975
2021-06-17 12:17:00-04:00,80.95,80.95,80.95,80.95,2,1,161.9
2021-06-17 12:28:00-04:00,80.87,80.87,80.865,80.865,2,2,161.735
2021-06-17 12:30:00-04:00,80.82,80.82,80.82,80.82,1,1,80.82
2021-06-17 12:35:00-04:00,80.825,80.825,80.825,80.825,1,1,80.825
2021-06-17 12:59:00-04:00,80.92,80.92,80.92,80.92,2,1,161.84
2021-06-17 13:10:00-04:00,81.03,81.03,81.03,81.03,2,1,162.06
2021-06-17 13:13:00-04:00,80.985,80.985,80.985,80.985,2,1,161.97
2021-06-17 13:19:00-04:00,80.97,80.97,80.97,80.97,1,1,80.97
2021-06-17 13:52:00-04:00,80.945,80.945,80.94,80.94,44,3,3561.37
2021-06-17 14:25:00-04:00,80.95,80.95,80.95,80.95,1,1,80.95
2021-06-17 15:02:00-04:00,80.96,80.96,80.96,80.96,1,1,80.96
2021-06-17 15:05:00-04:00,80.975,80.975,80.975,80.975,2,1,161.95
2021-06-17 15:53:00-04:00,80.89,80.89,80.89,80.89,23,8,1860.47
2021-06-17 15:54:00-04:00,80.89,80.89,80.89,80.89,1,1,80.89
