,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-02 07:18:00-04:00,80.645,80.645,80.645,80.645,1,1,80.645
2021-07-02 09:34:00-04:00,80.8,80.8,80.8,80.8,2,1,161.6
2021-07-02 14:55:00-04:00,81.165,81.165,81.165,81.165,1,1,81.165
