,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-27 09:31:00-04:00,78.725,78.725,78.725,78.725,3,2,236.175
2021-08-27 10:58:00-04:00,79.16,79.16,79.16,79.16,1,1,79.16
2021-08-27 11:00:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-08-27 11:37:00-04:00,79.2,79.2,79.2,79.2,2,1,158.4
2021-08-27 12:42:00-04:00,79.3,79.3,79.3,79.3,1,1,79.3
