,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-27 10:25:00-04:00,79.1,79.1,79.1,79.1,8,1,632.8
2021-08-27 13:29:00-04:00,79.27,79.27,79.27,79.27,1,1,79.27
2021-08-27 14:18:00-04:00,79.24,79.24,79.24,79.24,1,1,79.24
