,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-26 18:35:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-08-26 18:39:00-04:00,78.84,78.84,78.84,78.84,2,1,157.68
2021-08-26 18:50:00-04:00,78.84,78.84,78.84,78.84,2,1,157.68
2021-08-26 19:22:00-04:00,78.83,78.83,78.83,78.83,1,1,78.83
2021-08-26 19:23:00-04:00,78.83,78.83,78.83,78.83,1,1,78.83
2021-08-26 19:32:00-04:00,78.83,78.83,78.8,78.8,202,8,15919.359
2021-08-26 20:36:00-04:00,78.715,78.715,78.7,78.7,40,5,3148.065
2021-08-26 20:37:00-04:00,78.705,78.705,78.705,78.705,1,1,78.705
2021-08-26 20:39:00-04:00,78.705,78.705,78.705,78.705,1,1,78.705
2021-08-26 20:42:00-04:00,78.675,78.68,78.675,78.68,6,6,472.06
2021-08-26 20:54:00-04:00,78.68,78.68,78.68,78.68,2,1,157.36
2021-08-26 21:36:00-04:00,78.735,78.735,78.735,78.735,1,1,78.735
2021-08-26 21:37:00-04:00,78.74,78.74,78.74,78.74,1,1,78.74
2021-08-26 21:55:00-04:00,78.74,78.74,78.735,78.735,16,6,1259.795
2021-08-26 21:56:00-04:00,78.735,78.735,78.735,78.735,6,4,472.41
2021-08-26 21:57:00-04:00,78.74,78.74,78.74,78.74,8,4,629.92
2021-08-26 22:06:00-04:00,78.8,78.8,78.8,78.8,1,1,78.8
2021-08-26 22:08:00-04:00,78.805,78.805,78.8,78.8,4,4,315.205
2021-08-26 22:09:00-04:00,78.805,78.805,78.805,78.805,28,3,2206.54
2021-08-26 22:10:00-04:00,78.805,78.805,78.805,78.805,2,1,157.61
2021-08-26 22:17:00-04:00,78.8,78.8,78.8,78.8,2,2,157.6
2021-08-26 22:18:00-04:00,78.8,78.8,78.8,78.8,2,2,157.6
2021-08-26 22:19:00-04:00,78.805,78.805,78.805,78.805,1,1,78.805
2021-08-26 22:58:00-04:00,78.805,78.805,78.805,78.805,2,1,157.61
2021-08-26 23:53:00-04:00,78.84,78.84,78.84,78.84,1,1,78.84
2021-08-27 00:31:00-04:00,78.82,78.82,78.82,78.82,2,2,157.64
2021-08-27 00:32:00-04:00,78.82,78.82,78.82,78.82,2,1,157.64
2021-08-27 00:33:00-04:00,78.815,78.815,78.815,78.815,2,1,157.63
2021-08-27 00:34:00-04:00,78.815,78.815,78.815,78.815,5,1,394.075
2021-08-27 01:27:00-04:00,78.835,78.835,78.835,78.835,1,1,78.835
2021-08-27 01:28:00-04:00,78.84,78.84,78.835,78.835,6,3,473.025
2021-08-27 01:33:00-04:00,78.845,78.845,78.845,78.845,2,1,157.69
2021-08-27 01:39:00-04:00,78.84,78.84,78.84,78.84,2,1,157.68
2021-08-27 01:41:00-04:00,78.85,78.85,78.85,78.85,2,1,157.7
2021-08-27 01:44:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-08-27 01:46:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
