,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-11-08 18:52:00-05:00,80.35,80.35,80.35,80.35,2,1,160.7
2021-11-08 20:44:00-05:00,80.32,80.32,80.32,80.32,2,1,160.64
2021-11-08 21:38:00-05:00,80.34,80.34,80.34,80.34,1,1,80.34
2021-11-08 21:45:00-05:00,80.33,80.33,80.33,80.33,1,1,80.33
2021-11-08 23:18:00-05:00,80.32,80.32,80.32,80.32,1,1,80.32
2021-11-09 00:28:00-05:00,80.36,80.36,80.36,80.36,1,1,80.36
2021-11-09 00:30:00-05:00,80.36,80.36,80.36,80.36,1,1,80.36
2021-11-09 01:18:00-05:00,80.44,80.45,80.44,80.45,2,2,160.89
2021-11-09 01:20:00-05:00,80.445,80.445,80.445,80.445,1,1,80.445
2021-11-09 01:22:00-05:00,80.425,80.425,80.425,80.425,1,1,80.425
2021-11-09 01:24:00-05:00,80.405,80.405,80.405,80.405,1,1,80.405
2021-11-09 01:26:00-05:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-11-09 01:30:00-05:00,80.38,80.38,80.38,80.38,1,1,80.38
2021-11-09 01:44:00-05:00,80.365,80.365,80.365,80.365,1,1,80.365
2021-11-09 02:00:00-05:00,80.365,80.365,80.365,80.365,2,1,160.73
2021-11-09 02:03:00-05:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-11-09 02:22:00-05:00,80.37,80.37,80.37,80.37,1,1,80.37
2021-11-09 04:05:00-05:00,80.375,80.375,80.375,80.375,1,1,80.375
2021-11-09 06:19:00-05:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-11-09 06:20:00-05:00,80.405,80.405,80.405,80.405,1,1,80.405
2021-11-09 06:24:00-05:00,80.415,80.415,80.415,80.415,1,1,80.415
2021-11-09 06:27:00-05:00,80.4,80.4,80.4,80.4,1,1,80.4
2021-11-09 06:30:00-05:00,80.38,80.38,80.38,80.38,1,1,80.38
2021-11-09 06:43:00-05:00,80.435,80.435,80.435,80.435,1,1,80.435
2021-11-09 07:11:00-05:00,80.33,80.33,80.33,80.33,2,1,160.66
2021-11-09 07:18:00-05:00,80.335,80.335,80.335,80.335,2,1,160.67
2021-11-09 07:21:00-05:00,80.34,80.34,80.34,80.34,1,1,80.34
2021-11-09 07:27:00-05:00,80.365,80.365,80.365,80.365,1,1,80.365
2021-11-09 07:44:00-05:00,80.365,80.365,80.365,80.365,1,1,80.365
2021-11-09 07:49:00-05:00,80.38,80.38,80.38,80.38,1,1,80.38
2021-11-09 08:01:00-05:00,80.37,80.37,80.37,80.37,1,1,80.37
2021-11-09 08:10:00-05:00,80.4,80.4,80.4,80.4,1,1,80.4
2021-11-09 08:16:00-05:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-11-09 08:17:00-05:00,80.385,80.39,80.375,80.375,13,3,1044.91
2021-11-09 08:18:00-05:00,80.37,80.37,80.37,80.37,2,1,160.74
2021-11-09 08:32:00-05:00,80.355,80.355,80.355,80.355,1,1,80.355
2021-11-09 08:41:00-05:00,80.32,80.32,80.315,80.315,4,2,321.27
2021-11-09 08:54:00-05:00,80.37,80.37,80.37,80.37,1,1,80.37
2021-11-09 09:13:00-05:00,80.33,80.33,80.33,80.33,5,1,401.65
2021-11-09 09:25:00-05:00,80.3,80.3,80.3,80.3,3,3,240.9
2021-11-09 09:27:00-05:00,80.32,80.32,80.32,80.32,3,2,240.96
2021-11-09 09:40:00-05:00,80.33,80.33,80.33,80.33,1,1,80.33
2021-11-09 09:57:00-05:00,80.295,80.295,80.295,80.295,1,1,80.295
2021-11-09 09:59:00-05:00,80.25,80.25,80.25,80.25,12,4,963.0
2021-11-09 10:00:00-05:00,80.25,80.25,80.25,80.25,1,1,80.25
2021-11-09 10:03:00-05:00,80.165,80.165,80.165,80.165,2,1,160.33
2021-11-09 10:05:00-05:00,80.145,80.17,80.145,80.17,2,2,160.315
2021-11-09 10:07:00-05:00,80.155,80.155,80.155,80.155,7,1,561.085
2021-11-09 10:09:00-05:00,80.085,80.085,80.085,80.085,7,3,560.595
2021-11-09 10:11:00-05:00,80.115,80.12,80.115,80.12,3,2,240.355
2021-11-09 10:32:00-05:00,80.23,80.23,80.23,80.23,1,1,80.23
2021-11-09 10:45:00-05:00,80.195,80.195,80.195,80.195,2,1,160.39
2021-11-09 10:51:00-05:00,80.245,80.245,80.245,80.245,1,1,80.245
2021-11-09 11:20:00-05:00,80.215,80.22,80.215,80.22,68,7,5454.66
2021-11-09 11:25:00-05:00,80.2,80.2,80.2,80.2,1,1,80.2
2021-11-09 11:33:00-05:00,80.22,80.225,80.22,80.225,15,2,1203.35
2021-11-09 11:58:00-05:00,80.265,80.265,80.265,80.265,2,1,160.53
2021-11-09 12:07:00-05:00,80.29,80.29,80.29,80.29,2,2,160.58
2021-11-09 12:18:00-05:00,80.32,80.32,80.32,80.32,1,1,80.32
2021-11-09 12:20:00-05:00,80.335,80.335,80.335,80.335,2,1,160.67
2021-11-09 12:34:00-05:00,80.365,80.365,80.365,80.365,2,1,160.73
2021-11-09 12:49:00-05:00,80.4,80.4,80.4,80.4,7,1,562.8
2021-11-09 12:59:00-05:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-11-09 13:14:00-05:00,80.35,80.35,80.35,80.35,1,1,80.35
2021-11-09 14:33:00-05:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-11-09 14:40:00-05:00,80.39,80.4,80.39,80.4,12,3,964.765
2021-11-09 14:54:00-05:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-11-09 14:56:00-05:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-11-09 15:19:00-05:00,80.38,80.38,80.38,80.38,1,1,80.38
2021-11-09 15:36:00-05:00,80.355,80.355,80.355,80.355,1,1,80.355
