,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-13 20:00:00-04:00,1395.0,1396.0,1393.0,1395.75,147,75,205018.75
2021-05-13 20:01:00-04:00,1395.75,1397.5,1395.5,1397.0,109,46,152205.5
2021-05-13 20:02:00-04:00,1397.25,1397.25,1396.25,1397.0,35,28,48889.5
2021-05-13 20:03:00-04:00,1397.25,1398.5,1397.25,1398.0,53,23,74080.5
2021-05-13 20:04:00-04:00,1398.25,1398.25,1397.25,1397.75,28,20,39134.0
2021-05-13 20:05:00-04:00,1398.0,1398.0,1396.25,1396.25,36,21,50285.0
2021-05-13 20:06:00-04:00,1396.0,1396.0,1394.0,1394.75,105,33,146449.75
2021-05-13 20:07:00-04:00,1394.25,1394.75,1393.25,1394.75,91,58,126850.75
2021-05-13 20:08:00-04:00,1394.25,1395.5,1393.75,1394.5,49,28,68336.5
2021-05-13 20:09:00-04:00,1394.75,1394.75,1392.75,1393.25,45,32,62715.25
2021-05-13 20:10:00-04:00,1393.25,1394.5,1392.5,1394.0,26,16,36221.0
2021-05-13 20:11:00-04:00,1394.5,1394.5,1393.5,1394.0,12,8,16726.25
2021-05-13 20:12:00-04:00,1394.5,1395.0,1394.0,1394.0,18,8,25099.75
2021-05-13 20:13:00-04:00,1394.25,1394.25,1392.75,1393.25,18,12,25080.25
2021-05-13 20:14:00-04:00,1393.25,1393.25,1393.0,1393.25,6,5,8359.25
2021-05-13 20:15:00-04:00,1393.75,1396.0,1393.5,1395.75,45,23,62769.75
2021-05-13 20:16:00-04:00,1395.5,1396.75,1395.5,1396.0,80,32,111702.75
2021-05-13 20:17:00-04:00,1396.25,1397.0,1395.75,1395.75,10,6,13965.25
2021-05-13 20:18:00-04:00,1395.75,1395.75,1395.75,1395.75,1,1,1395.75
2021-05-13 20:19:00-04:00,1395.75,1396.0,1395.75,1396.0,6,6,8375.0
2021-05-13 20:21:00-04:00,1396.25,1396.25,1396.0,1396.0,3,2,4188.5
2021-05-13 20:22:00-04:00,1396.0,1396.0,1395.25,1395.5,4,4,5582.25
2021-05-13 20:23:00-04:00,1395.0,1395.0,1393.5,1394.0,54,16,75273.75
2021-05-13 20:24:00-04:00,1394.0,1394.0,1390.75,1391.25,161,79,224149.25
2021-05-13 20:25:00-04:00,1391.75,1392.0,1391.5,1392.0,12,6,16702.0
2021-05-13 20:26:00-04:00,1392.0,1392.5,1391.25,1391.5,40,29,55678.0
2021-05-13 20:27:00-04:00,1391.5,1391.5,1388.25,1389.75,200,113,278053.5
