,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-13 20:00:00-04:00,1438.25,1438.25,1438.25,1438.25,17,11,24450.25
2021-05-13 20:03:00-04:00,1442.0,1442.0,1442.0,1442.0,2,1,2884.0
2021-05-13 20:06:00-04:00,1439.75,1439.75,1438.25,1438.25,4,3,5754.75
2021-05-13 20:07:00-04:00,1436.75,1436.75,1436.75,1436.75,1,1,1436.75
2021-05-13 20:08:00-04:00,1437.5,1437.5,1437.5,1437.5,1,1,1437.5
2021-05-13 20:10:00-04:00,1436.75,1438.0,1436.75,1438.0,2,2,2874.75
2021-05-13 20:13:00-04:00,1436.5,1436.5,1436.5,1436.5,3,1,4309.5
2021-05-13 20:15:00-04:00,1438.75,1438.75,1438.75,1438.75,1,1,1438.75
2021-05-13 20:16:00-04:00,1440.0,1440.0,1440.0,1440.0,5,1,7200.0
2021-05-13 20:23:00-04:00,1437.5,1437.75,1437.5,1437.75,5,2,7187.75
2021-05-13 20:24:00-04:00,1437.25,1437.25,1436.75,1436.75,6,2,8621.0
2021-05-13 20:26:00-04:00,1436.25,1436.25,1436.25,1436.25,1,1,1436.25
2021-05-13 20:27:00-04:00,1435.5,1435.75,1434.0,1434.0,4,4,5740.75
2021-05-13 20:33:00-04:00,1437.25,1437.25,1437.25,1437.25,1,1,1437.25
2021-05-13 20:35:00-04:00,1438.75,1439.5,1438.75,1439.5,9,3,12952.5
2021-05-13 20:37:00-04:00,1440.0,1440.0,1439.75,1439.75,2,2,2879.75
2021-05-13 20:38:00-04:00,1440.75,1440.75,1440.75,1440.75,5,1,7203.75
2021-05-13 20:41:00-04:00,1440.5,1440.5,1440.5,1440.5,4,3,5762.0
2021-05-13 20:42:00-04:00,1441.0,1441.0,1441.0,1441.0,2,2,2882.0
2021-05-13 20:52:00-04:00,1442.75,1442.75,1442.75,1442.75,2,1,2885.5
2021-05-13 20:54:00-04:00,1442.0,1442.0,1441.75,1441.75,2,2,2883.75
2021-05-13 20:56:00-04:00,1441.25,1441.25,1441.25,1441.25,4,1,5765.0
2021-05-13 21:00:00-04:00,1441.25,1441.25,1441.25,1441.25,1,1,1441.25
2021-05-13 21:03:00-04:00,1444.5,1444.5,1443.75,1443.75,2,2,2888.25
2021-05-13 21:05:00-04:00,1443.75,1443.75,1443.75,1443.75,1,1,1443.75
2021-05-13 21:12:00-04:00,1446.0,1446.0,1444.75,1444.75,3,2,4336.75
2021-05-13 21:16:00-04:00,1446.75,1446.75,1446.75,1446.75,1,1,1446.75
2021-05-13 21:17:00-04:00,1448.25,1449.5,1448.25,1448.75,5,5,7243.75
2021-05-13 21:18:00-04:00,1449.0,1449.25,1449.0,1449.25,4,2,5796.25
2021-05-13 21:21:00-04:00,1450.25,1450.25,1450.25,1450.25,1,1,1450.25
2021-05-13 21:22:00-04:00,1450.5,1450.75,1450.5,1450.75,6,3,8704.25
2021-05-13 21:23:00-04:00,1451.25,1451.25,1451.25,1451.25,4,2,5805.0
2021-05-13 21:25:00-04:00,1452.75,1452.75,1452.25,1452.25,7,2,10168.75
2021-05-13 21:27:00-04:00,1452.0,1452.0,1452.0,1452.0,1,1,1452.0
2021-05-13 21:29:00-04:00,1452.25,1452.75,1452.25,1452.25,11,5,15978.5
2021-05-13 21:33:00-04:00,1450.75,1450.75,1450.75,1450.75,2,2,2901.5
2021-05-13 21:35:00-04:00,1451.0,1451.75,1451.0,1451.75,6,3,8706.75
2021-05-13 21:46:00-04:00,1449.0,1450.0,1449.0,1450.0,2,2,2899.0
2021-05-13 21:47:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-13 21:49:00-04:00,1450.0,1450.0,1450.0,1450.0,3,1,4350.0
2021-05-13 21:52:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-13 21:53:00-04:00,1450.0,1450.5,1450.0,1450.5,5,2,7252.0
2021-05-13 21:55:00-04:00,1450.0,1450.0,1449.5,1449.5,2,2,2899.5
2021-05-13 21:56:00-04:00,1450.5,1450.5,1450.5,1450.5,11,5,15955.5
2021-05-13 21:57:00-04:00,1451.75,1451.75,1451.75,1451.75,2,1,2903.5
2021-05-13 22:00:00-04:00,1452.25,1452.25,1452.25,1452.25,1,1,1452.25
2021-05-13 22:01:00-04:00,1452.0,1452.0,1452.0,1452.0,1,1,1452.0
2021-05-13 22:06:00-04:00,1451.0,1451.0,1451.0,1451.0,1,1,1451.0
2021-05-13 22:20:00-04:00,1451.0,1451.25,1451.0,1451.25,5,3,7255.5
2021-05-13 22:22:00-04:00,1450.75,1451.25,1450.5,1451.25,3,3,4352.5
2021-05-13 22:40:00-04:00,1449.0,1449.0,1449.0,1449.0,1,1,1449.0
2021-05-13 22:50:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-13 22:55:00-04:00,1450.75,1450.75,1450.75,1450.75,10,3,14507.5
2021-05-13 22:57:00-04:00,1450.75,1450.75,1450.75,1450.75,1,1,1450.75
2021-05-13 22:59:00-04:00,1452.0,1452.0,1452.0,1452.0,1,1,1452.0
2021-05-13 23:00:00-04:00,1452.5,1452.5,1452.5,1452.5,1,1,1452.5
2021-05-13 23:13:00-04:00,1452.0,1452.0,1452.0,1452.0,2,1,2904.0
2021-05-13 23:29:00-04:00,1448.75,1448.75,1448.75,1448.75,2,1,2897.5
2021-05-13 23:33:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-05-13 23:37:00-04:00,1448.75,1448.75,1448.75,1448.75,2,1,2897.5
2021-05-14 00:08:00-04:00,1448.5,1448.5,1448.5,1448.5,1,1,1448.5
2021-05-14 00:33:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-05-14 00:36:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-05-14 00:40:00-04:00,1447.25,1447.25,1447.25,1447.25,2,2,2894.5
2021-05-14 00:53:00-04:00,1448.0,1448.0,1448.0,1448.0,1,1,1448.0
2021-05-14 01:30:00-04:00,1447.25,1447.25,1447.25,1447.25,2,2,2894.5
2021-05-14 01:34:00-04:00,1445.25,1445.25,1444.25,1444.25,5,5,7223.75
2021-05-14 01:42:00-04:00,1449.25,1449.25,1449.25,1449.25,3,3,4347.75
2021-05-14 01:45:00-04:00,1448.0,1448.0,1448.0,1448.0,1,1,1448.0
2021-05-14 01:47:00-04:00,1447.5,1447.5,1447.5,1447.5,2,1,2895.0
2021-05-14 01:53:00-04:00,1446.0,1446.0,1446.0,1446.0,2,1,2892.0
2021-05-14 02:02:00-04:00,1445.25,1445.25,1445.25,1445.25,1,1,1445.25
2021-05-14 02:11:00-04:00,1445.75,1445.75,1445.75,1445.75,3,2,4337.25
2021-05-14 02:23:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-05-14 02:24:00-04:00,1449.0,1449.25,1449.0,1449.25,2,2,2898.25
2021-05-14 02:31:00-04:00,1446.0,1446.0,1445.75,1445.75,3,3,4337.5
2021-05-14 02:38:00-04:00,1449.25,1449.25,1449.25,1449.25,1,1,1449.25
2021-05-14 02:40:00-04:00,1450.0,1450.0,1449.75,1449.75,3,3,4349.75
2021-05-14 02:41:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-14 02:43:00-04:00,1449.75,1449.75,1449.75,1449.75,2,2,2899.5
2021-05-14 02:45:00-04:00,1449.25,1449.5,1449.25,1449.25,3,3,4348.0
2021-05-14 03:03:00-04:00,1449.0,1449.0,1449.0,1449.0,1,1,1449.0
2021-05-14 03:09:00-04:00,1451.0,1451.0,1451.0,1451.0,1,1,1451.0
2021-05-14 03:12:00-04:00,1450.75,1450.75,1450.75,1450.75,1,1,1450.75
2021-05-14 03:14:00-04:00,1450.25,1450.25,1450.25,1450.25,1,1,1450.25
2021-05-14 03:26:00-04:00,1449.75,1449.75,1449.75,1449.75,3,1,4349.25
2021-05-14 03:28:00-04:00,1450.25,1450.25,1450.25,1450.25,1,1,1450.25
2021-05-14 03:31:00-04:00,1450.5,1450.5,1450.5,1450.5,1,1,1450.5
2021-05-14 03:35:00-04:00,1450.75,1450.75,1450.75,1450.75,1,1,1450.75
2021-05-14 03:36:00-04:00,1450.75,1451.5,1450.75,1451.25,6,5,8707.0
2021-05-14 03:45:00-04:00,1453.25,1453.25,1453.25,1453.25,1,1,1453.25
2021-05-14 03:49:00-04:00,1455.25,1455.25,1455.25,1455.25,1,1,1455.25
2021-05-14 03:52:00-04:00,1454.5,1454.5,1454.5,1454.5,1,1,1454.5
2021-05-14 04:01:00-04:00,1455.0,1455.0,1455.0,1455.0,1,1,1455.0
2021-05-14 04:08:00-04:00,1453.5,1454.25,1453.5,1454.0,7,5,10178.5
2021-05-14 04:09:00-04:00,1454.25,1454.25,1454.25,1454.25,1,1,1454.25
2021-05-14 04:35:00-04:00,1455.75,1455.75,1455.75,1455.75,2,2,2911.5
2021-05-14 04:36:00-04:00,1455.5,1455.5,1455.5,1455.5,2,2,2911.0
