,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-24 21:02:00-04:00,83.04,83.055,83.04,83.055,5,4,415.245
2021-05-24 21:36:00-04:00,83.035,83.035,83.035,83.035,1,1,83.035
2021-05-24 22:48:00-04:00,83.02,83.02,83.02,83.02,1,1,83.02
2021-05-25 03:41:00-04:00,83.045,83.045,83.045,83.045,1,1,83.045
2021-05-25 10:09:00-04:00,82.97,82.97,82.97,82.97,1,1,82.97
