,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-12 18:00:00-04:00,80.225,80.23,80.225,80.225,21,8,1684.77
2021-10-12 18:01:00-04:00,80.225,80.225,80.225,80.225,1,1,80.225
2021-10-12 18:04:00-04:00,80.225,80.225,80.225,80.225,1,1,80.225
2021-10-12 18:05:00-04:00,80.23,80.23,80.23,80.23,3,2,240.69
2021-10-12 18:07:00-04:00,80.225,80.225,80.225,80.225,19,2,1524.275
2021-10-12 18:08:00-04:00,80.22,80.22,80.215,80.215,15,8,1203.285
2021-10-12 18:09:00-04:00,80.22,80.22,80.22,80.22,3,1,240.66
2021-10-12 18:10:00-04:00,80.22,80.22,80.22,80.22,1,1,80.22
2021-10-12 18:12:00-04:00,80.215,80.215,80.215,80.215,4,3,320.86
2021-10-12 18:14:00-04:00,80.215,80.215,80.215,80.215,3,2,240.645
2021-10-12 18:16:00-04:00,80.215,80.215,80.215,80.215,4,3,320.86
2021-10-12 18:17:00-04:00,80.215,80.215,80.215,80.215,1,1,80.215
2021-10-12 18:19:00-04:00,80.215,80.215,80.215,80.215,1,1,80.215
2021-10-12 18:20:00-04:00,80.215,80.215,80.21,80.215,4,3,320.855
2021-10-12 18:21:00-04:00,80.215,80.215,80.215,80.215,2,2,160.43
2021-10-12 18:22:00-04:00,80.215,80.215,80.215,80.215,1,1,80.215
2021-10-12 18:26:00-04:00,80.21,80.215,80.21,80.215,5,4,401.06
2021-10-12 18:27:00-04:00,80.215,80.22,80.215,80.22,11,10,882.395
2021-10-12 18:28:00-04:00,80.22,80.22,80.22,80.22,6,6,481.32
2021-10-12 18:29:00-04:00,80.22,80.22,80.22,80.22,5,5,401.1
2021-10-12 18:30:00-04:00,80.215,80.225,80.215,80.225,6,6,481.325
2021-10-12 18:31:00-04:00,80.225,80.225,80.225,80.225,5,5,401.125
2021-10-12 18:32:00-04:00,80.23,80.23,80.225,80.225,3,3,240.685
2021-10-12 18:33:00-04:00,80.22,80.22,80.22,80.22,2,2,160.44
2021-10-12 18:36:00-04:00,80.215,80.215,80.19,80.2,142,38,11387.759
2021-10-12 18:38:00-04:00,80.205,80.205,80.205,80.205,1,1,80.205
2021-10-12 18:39:00-04:00,80.205,80.205,80.205,80.205,1,1,80.205
2021-10-12 18:42:00-04:00,80.21,80.21,80.21,80.21,1,1,80.21
2021-10-12 18:44:00-04:00,80.215,80.215,80.215,80.215,13,2,1042.795
2021-10-12 18:45:00-04:00,80.21,80.215,80.21,80.215,6,2,481.285
2021-10-12 18:46:00-04:00,80.21,80.21,80.2,80.2,9,5,721.84
2021-10-12 18:47:00-04:00,80.195,80.195,80.195,80.195,1,1,80.195
2021-10-12 18:51:00-04:00,80.2,80.2,80.195,80.195,9,3,721.795
2021-10-12 18:52:00-04:00,80.195,80.195,80.195,80.195,2,1,160.39
2021-10-12 18:53:00-04:00,80.19,80.195,80.19,80.19,40,9,3207.61
2021-10-12 18:54:00-04:00,80.19,80.19,80.19,80.19,1,1,80.19
2021-10-12 18:56:00-04:00,80.19,80.19,80.19,80.19,9,2,721.71
2021-10-12 18:57:00-04:00,80.19,80.19,80.185,80.185,31,8,2485.785
2021-10-12 18:58:00-04:00,80.185,80.185,80.175,80.175,87,14,6975.375
2021-10-12 18:59:00-04:00,80.17,80.17,80.16,80.17,282,28,22606.688
2021-10-12 19:00:00-04:00,80.17,80.17,80.155,80.16,139,36,11142.211
2021-10-12 19:01:00-04:00,80.16,80.16,80.155,80.155,29,7,2324.615
2021-10-12 19:02:00-04:00,80.155,80.16,80.155,80.16,29,5,2324.535
2021-10-12 19:03:00-04:00,80.16,80.16,80.16,80.16,7,1,561.12
2021-10-12 19:04:00-04:00,80.16,80.16,80.16,80.16,4,2,320.64
2021-10-12 19:05:00-04:00,80.16,80.165,80.155,80.165,18,5,1442.91
2021-10-12 19:06:00-04:00,80.16,80.16,80.155,80.16,12,3,961.915
2021-10-12 19:07:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-10-12 19:08:00-04:00,80.165,80.165,80.16,80.16,14,4,1122.28
2021-10-12 19:09:00-04:00,80.165,80.195,80.165,80.185,113,26,9061.174
2021-10-12 19:10:00-04:00,80.18,80.18,80.18,80.18,17,6,1363.06
2021-10-12 19:11:00-04:00,80.175,80.18,80.175,80.18,10,3,801.785
2021-10-12 19:13:00-04:00,80.175,80.18,80.175,80.18,9,4,721.615
2021-10-12 19:14:00-04:00,80.18,80.18,80.18,80.18,1,1,80.18
2021-10-12 19:15:00-04:00,80.185,80.185,80.185,80.185,7,1,561.295
2021-10-12 19:16:00-04:00,80.185,80.185,80.185,80.185,1,1,80.185
2021-10-12 19:17:00-04:00,80.185,80.185,80.185,80.185,4,3,320.74
2021-10-12 19:18:00-04:00,80.18,80.18,80.18,80.18,1,1,80.18
2021-10-12 19:19:00-04:00,80.185,80.185,80.185,80.185,4,1,320.74
2021-10-12 19:20:00-04:00,80.185,80.185,80.185,80.185,2,1,160.37
