,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-12 18:36:00-04:00,80.205,80.205,80.205,80.205,1,1,80.205
2021-10-13 09:23:00-04:00,80.305,80.305,80.305,80.305,1,1,80.305
