,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-16 20:00:00-04:00,1379.5,1383.0,1379.5,1382.5,241,35,332661.25
2021-08-16 20:01:00-04:00,1383.0,1383.75,1382.0,1382.5,97,24,134096.5
2021-08-16 20:02:00-04:00,1382.25,1382.25,1382.0,1382.0,5,3,6910.75
2021-08-16 20:03:00-04:00,1383.0,1383.0,1383.0,1383.0,1,1,1383.0
2021-08-16 20:04:00-04:00,1382.5,1382.75,1382.25,1382.75,6,4,8295.0
2021-08-16 20:05:00-04:00,1383.0,1383.25,1383.0,1383.25,3,3,4149.5
2021-08-16 20:06:00-04:00,1383.5,1383.5,1383.0,1383.0,8,2,11065.5
2021-08-16 20:07:00-04:00,1383.0,1383.0,1383.0,1383.0,7,2,9681.0
2021-08-16 20:08:00-04:00,1382.5,1382.5,1381.75,1381.75,26,3,35928.0
2021-08-16 20:10:00-04:00,1381.75,1381.75,1381.25,1381.25,3,3,4144.5
2021-08-16 20:12:00-04:00,1381.5,1381.5,1381.5,1381.5,1,1,1381.5
2021-08-16 20:16:00-04:00,1381.5,1382.0,1381.25,1382.0,7,6,9670.75
2021-08-16 20:17:00-04:00,1381.75,1382.25,1381.75,1382.0,6,6,8292.0
2021-08-16 20:18:00-04:00,1382.0,1382.0,1382.0,1382.0,3,3,4146.0
2021-08-16 20:19:00-04:00,1382.25,1382.25,1382.25,1382.25,3,3,4146.75
2021-08-16 20:20:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-08-16 20:21:00-04:00,1381.75,1382.0,1381.75,1382.0,7,4,9673.25
2021-08-16 20:22:00-04:00,1382.0,1382.25,1382.0,1382.25,2,2,2764.25
2021-08-16 20:23:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-08-16 20:24:00-04:00,1382.0,1382.0,1382.0,1382.0,1,1,1382.0
2021-08-16 20:27:00-04:00,1382.0,1382.0,1382.0,1382.0,4,3,5528.0
2021-08-16 20:29:00-04:00,1381.75,1381.75,1381.75,1381.75,4,1,5527.0
2021-08-16 20:32:00-04:00,1382.25,1382.25,1381.75,1381.75,28,2,38690.5
2021-08-16 20:37:00-04:00,1381.5,1381.5,1381.5,1381.5,2,1,2763.0
2021-08-16 20:38:00-04:00,1381.25,1381.25,1381.25,1381.25,1,1,1381.25
2021-08-16 20:40:00-04:00,1381.25,1381.25,1381.25,1381.25,1,1,1381.25
2021-08-16 20:41:00-04:00,1381.25,1381.25,1381.25,1381.25,1,1,1381.25
2021-08-16 20:42:00-04:00,1381.0,1381.5,1381.0,1381.5,8,3,11049.0
2021-08-16 20:43:00-04:00,1381.75,1381.75,1381.75,1381.75,1,1,1381.75
2021-08-16 20:44:00-04:00,1381.25,1381.25,1381.25,1381.25,1,1,1381.25
2021-08-16 20:48:00-04:00,1381.5,1381.5,1381.5,1381.5,3,1,4144.5
2021-08-16 20:50:00-04:00,1381.5,1381.5,1381.5,1381.5,1,1,1381.5
2021-08-16 20:51:00-04:00,1381.5,1381.75,1381.5,1381.75,7,3,9672.0
2021-08-16 20:56:00-04:00,1381.75,1382.0,1381.75,1382.0,2,2,2763.75
2021-08-16 20:58:00-04:00,1381.75,1381.75,1381.75,1381.75,1,1,1381.75
2021-08-16 20:59:00-04:00,1381.5,1381.75,1381.5,1381.75,3,3,4145.0
2021-08-16 21:00:00-04:00,1381.75,1382.5,1381.75,1382.5,12,8,16588.75
2021-08-16 21:01:00-04:00,1382.5,1382.75,1382.5,1382.75,4,4,5530.75
2021-08-16 21:02:00-04:00,1382.75,1382.75,1382.75,1382.75,5,3,6913.75
2021-08-16 21:04:00-04:00,1382.75,1382.75,1382.25,1382.5,30,6,41472.25
2021-08-16 21:09:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-08-16 21:10:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-08-16 21:11:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-08-16 21:14:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-08-16 21:22:00-04:00,1382.5,1382.5,1382.25,1382.25,26,3,35938.75
2021-08-16 21:23:00-04:00,1382.5,1382.5,1382.25,1382.25,6,4,8294.25
2021-08-16 21:25:00-04:00,1382.0,1382.0,1382.0,1382.0,2,2,2764.0
2021-08-16 21:26:00-04:00,1382.0,1382.0,1382.0,1382.0,2,2,2764.0
2021-08-16 21:28:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-08-16 21:30:00-04:00,1382.0,1382.0,1382.0,1382.0,1,1,1382.0
2021-08-16 21:31:00-04:00,1382.5,1382.75,1382.5,1382.75,2,2,2765.25
2021-08-16 21:33:00-04:00,1382.0,1382.0,1382.0,1382.0,1,1,1382.0
2021-08-16 21:34:00-04:00,1382.0,1382.0,1382.0,1382.0,1,1,1382.0
2021-08-16 21:39:00-04:00,1383.0,1383.0,1383.0,1383.0,1,1,1383.0
2021-08-16 21:40:00-04:00,1383.0,1383.0,1383.0,1383.0,10,3,13830.0
2021-08-16 21:43:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-08-16 21:44:00-04:00,1382.75,1382.75,1382.75,1382.75,1,1,1382.75
2021-08-16 21:48:00-04:00,1383.25,1383.25,1383.25,1383.25,2,1,2766.5
2021-08-16 21:49:00-04:00,1383.5,1383.5,1383.5,1383.5,2,1,2767.0
2021-08-16 21:51:00-04:00,1383.75,1384.0,1383.75,1384.0,3,3,4151.5
2021-08-16 21:52:00-04:00,1384.0,1384.0,1384.0,1384.0,1,1,1384.0
2021-08-16 21:53:00-04:00,1383.75,1384.5,1383.75,1384.5,13,5,17990.75
2021-08-16 21:55:00-04:00,1385.0,1385.0,1385.0,1385.0,21,2,29085.0
2021-08-16 21:58:00-04:00,1385.0,1385.0,1385.0,1385.0,15,5,20775.0
2021-08-16 21:59:00-04:00,1385.5,1386.0,1385.5,1386.0,16,7,22171.0
2021-08-16 22:00:00-04:00,1386.0,1386.0,1385.5,1385.75,11,7,15244.75
2021-08-16 22:01:00-04:00,1386.0,1386.0,1386.0,1386.0,6,2,8316.0
2021-08-16 22:02:00-04:00,1386.0,1386.0,1386.0,1386.0,3,1,4158.0
2021-08-16 22:03:00-04:00,1386.0,1386.0,1386.0,1386.0,19,6,26334.0
2021-08-16 22:04:00-04:00,1386.0,1386.25,1386.0,1386.25,7,4,9702.5
2021-08-16 22:06:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-08-16 22:10:00-04:00,1386.0,1386.25,1386.0,1386.0,6,5,8316.5
2021-08-16 22:12:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-08-16 22:14:00-04:00,1386.0,1386.0,1386.0,1386.0,4,1,5544.0
2021-08-16 22:18:00-04:00,1386.25,1386.25,1386.25,1386.25,5,1,6931.25
2021-08-16 22:22:00-04:00,1386.5,1386.5,1386.5,1386.5,4,3,5546.0
2021-08-16 22:28:00-04:00,1386.5,1386.5,1386.5,1386.5,1,1,1386.5
2021-08-16 22:34:00-04:00,1386.0,1386.25,1386.0,1386.0,8,4,11088.25
2021-08-16 22:35:00-04:00,1386.0,1386.0,1386.0,1386.0,2,2,2772.0
2021-08-16 22:37:00-04:00,1386.5,1386.5,1386.25,1386.25,6,5,8318.5
2021-08-16 22:39:00-04:00,1386.25,1386.25,1385.5,1385.75,10,5,13857.75
2021-08-16 22:44:00-04:00,1385.25,1385.25,1385.25,1385.25,2,2,2770.5
2021-08-16 22:51:00-04:00,1385.0,1385.0,1385.0,1385.0,5,3,6925.0
2021-08-16 22:52:00-04:00,1385.0,1385.0,1384.75,1385.0,4,4,5539.75
2021-08-16 22:53:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-08-16 22:59:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-08-16 23:00:00-04:00,1386.0,1386.0,1386.0,1386.0,1,1,1386.0
2021-08-16 23:01:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-08-16 23:08:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-08-16 23:09:00-04:00,1385.5,1385.5,1385.5,1385.5,3,1,4156.5
2021-08-16 23:27:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-16 23:37:00-04:00,1383.5,1383.5,1383.5,1383.5,1,1,1383.5
2021-08-16 23:38:00-04:00,1383.75,1384.0,1383.75,1384.0,2,2,2767.75
2021-08-17 00:16:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-08-17 00:30:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-08-17 00:31:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-08-17 00:32:00-04:00,1384.25,1384.25,1384.25,1384.25,9,1,12458.25
2021-08-17 00:34:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-17 00:48:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-17 00:50:00-04:00,1384.5,1384.5,1384.5,1384.5,2,2,2769.0
2021-08-17 00:55:00-04:00,1383.75,1383.75,1383.75,1383.75,9,1,12453.75
2021-08-17 01:17:00-04:00,1383.5,1383.5,1383.5,1383.5,1,1,1383.5
2021-08-17 01:29:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-08-17 01:31:00-04:00,1383.5,1383.5,1383.5,1383.5,5,1,6917.5
2021-08-17 01:33:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-08-17 01:35:00-04:00,1385.0,1385.0,1385.0,1385.0,5,3,6925.0
2021-08-17 01:41:00-04:00,1385.25,1385.5,1385.25,1385.5,6,4,8312.25
2021-08-17 01:44:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-08-17 01:45:00-04:00,1385.25,1385.5,1385.0,1385.5,12,4,16621.25
2021-08-17 01:51:00-04:00,1385.0,1385.0,1385.0,1385.0,1,1,1385.0
2021-08-17 01:53:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-08-17 01:55:00-04:00,1385.0,1385.0,1385.0,1385.0,4,2,5540.0
2021-08-17 01:56:00-04:00,1385.0,1385.0,1385.0,1385.0,3,3,4155.0
2021-08-17 01:59:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-08-17 02:00:00-04:00,1385.25,1385.25,1384.75,1384.75,11,3,15232.75
2021-08-17 02:02:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-08-17 02:03:00-04:00,1385.0,1385.25,1385.0,1385.25,2,2,2770.25
2021-08-17 02:05:00-04:00,1385.25,1385.75,1385.25,1385.5,4,3,5542.25
2021-08-17 02:06:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-08-17 02:07:00-04:00,1385.25,1385.25,1385.25,1385.25,2,1,2770.5
2021-08-17 02:09:00-04:00,1384.75,1384.75,1384.75,1384.75,1,1,1384.75
2021-08-17 02:10:00-04:00,1385.0,1385.0,1385.0,1385.0,1,1,1385.0
2021-08-17 02:11:00-04:00,1385.0,1385.0,1385.0,1385.0,2,2,2770.0
2021-08-17 02:17:00-04:00,1384.25,1384.25,1384.25,1384.25,3,2,4152.75
2021-08-17 02:19:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-17 02:20:00-04:00,1384.25,1384.25,1383.75,1383.75,22,4,30444.25
2021-08-17 02:21:00-04:00,1384.0,1384.0,1383.75,1383.75,10,2,13837.75
2021-08-17 02:22:00-04:00,1384.0,1384.25,1384.0,1384.25,3,2,4152.25
2021-08-17 02:23:00-04:00,1384.25,1384.5,1384.25,1384.5,3,3,4153.25
2021-08-17 02:24:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-08-17 02:25:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-08-17 02:27:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-17 02:28:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-17 02:30:00-04:00,1384.75,1384.75,1384.75,1384.75,1,1,1384.75
2021-08-17 02:36:00-04:00,1385.25,1385.25,1385.0,1385.0,2,2,2770.25
2021-08-17 02:37:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-08-17 02:38:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-08-17 02:43:00-04:00,1384.75,1384.75,1384.75,1384.75,1,1,1384.75
2021-08-17 02:47:00-04:00,1386.0,1386.0,1386.0,1386.0,4,3,5544.0
2021-08-17 02:48:00-04:00,1386.25,1386.25,1386.0,1386.0,5,3,6930.75
2021-08-17 02:49:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-08-17 02:51:00-04:00,1384.75,1384.75,1384.75,1384.75,1,1,1384.75
2021-08-17 02:52:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-08-17 03:00:00-04:00,1384.0,1384.0,1384.0,1384.0,1,1,1384.0
2021-08-17 03:01:00-04:00,1383.5,1383.5,1383.5,1383.5,1,1,1383.5
2021-08-17 03:05:00-04:00,1383.25,1383.25,1383.25,1383.25,2,1,2766.5
2021-08-17 03:09:00-04:00,1383.0,1383.0,1383.0,1383.0,1,1,1383.0
2021-08-17 03:12:00-04:00,1382.0,1382.0,1381.75,1382.0,3,3,4145.75
2021-08-17 03:13:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-08-17 03:16:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-08-17 03:18:00-04:00,1382.75,1383.25,1382.75,1383.0,4,4,5532.0
2021-08-17 03:19:00-04:00,1382.75,1382.75,1382.75,1382.75,6,2,8296.5
2021-08-17 03:20:00-04:00,1382.75,1382.75,1382.75,1382.75,4,3,5531.0
2021-08-17 03:24:00-04:00,1383.0,1383.0,1383.0,1383.0,1,1,1383.0
2021-08-17 03:29:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-08-17 03:31:00-04:00,1383.0,1383.0,1383.0,1383.0,1,1,1383.0
2021-08-17 03:35:00-04:00,1382.75,1382.75,1382.75,1382.75,1,1,1382.75
2021-08-17 03:54:00-04:00,1382.0,1382.0,1382.0,1382.0,1,1,1382.0
2021-08-17 04:09:00-04:00,1382.75,1382.75,1382.75,1382.75,1,1,1382.75
2021-08-17 04:13:00-04:00,1383.25,1383.25,1383.25,1383.25,2,1,2766.5
2021-08-17 04:14:00-04:00,1383.5,1383.5,1383.5,1383.5,1,1,1383.5
