,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-19 18:00:00-04:00,80.885,80.895,80.87,80.87,92,28,7441.235
2021-10-19 18:01:00-04:00,80.865,80.865,80.85,80.855,24,9,1940.565
2021-10-19 18:02:00-04:00,80.86,80.865,80.855,80.865,16,3,1293.76
2021-10-19 18:05:00-04:00,80.86,80.86,80.86,80.86,1,1,80.86
2021-10-19 18:07:00-04:00,80.86,80.86,80.86,80.86,2,1,161.72
2021-10-19 18:10:00-04:00,80.86,80.86,80.86,80.86,3,1,242.58
2021-10-19 18:11:00-04:00,80.855,80.855,80.855,80.855,1,1,80.855
2021-10-19 18:12:00-04:00,80.855,80.86,80.855,80.86,13,3,1051.125
2021-10-19 18:14:00-04:00,80.86,80.86,80.86,80.86,2,1,161.72
2021-10-19 18:16:00-04:00,80.845,80.85,80.84,80.85,21,4,1697.715
2021-10-19 18:17:00-04:00,80.845,80.845,80.845,80.845,1,1,80.845
2021-10-19 18:20:00-04:00,80.85,80.85,80.85,80.85,1,1,80.85
2021-10-19 18:24:00-04:00,80.855,80.855,80.855,80.855,5,2,404.275
2021-10-19 18:25:00-04:00,80.86,80.865,80.86,80.86,6,4,485.17
2021-10-19 18:26:00-04:00,80.86,80.86,80.86,80.86,3,3,242.58
2021-10-19 18:27:00-04:00,80.85,80.85,80.85,80.85,2,2,161.7
2021-10-19 18:28:00-04:00,80.86,80.865,80.86,80.86,10,4,808.61
2021-10-19 18:29:00-04:00,80.865,80.865,80.86,80.86,3,3,242.585
2021-10-19 18:30:00-04:00,80.865,80.865,80.865,80.865,3,3,242.595
2021-10-19 18:31:00-04:00,80.86,80.865,80.86,80.865,12,4,970.335
2021-10-19 18:32:00-04:00,80.87,80.875,80.87,80.875,23,5,1860.03
2021-10-19 18:33:00-04:00,80.875,80.875,80.865,80.865,6,3,485.2
2021-10-19 18:35:00-04:00,80.87,80.87,80.865,80.865,23,5,1859.99
2021-10-19 18:37:00-04:00,80.865,80.865,80.865,80.865,1,1,80.865
2021-10-19 18:39:00-04:00,80.865,80.865,80.865,80.865,1,1,80.865
2021-10-19 18:41:00-04:00,80.865,80.865,80.865,80.865,4,2,323.46
2021-10-19 18:43:00-04:00,80.87,80.87,80.865,80.87,19,4,1536.51
2021-10-19 18:44:00-04:00,80.87,80.87,80.87,80.87,3,1,242.61
2021-10-19 18:45:00-04:00,80.875,80.875,80.875,80.875,1,1,80.875
2021-10-19 18:46:00-04:00,80.865,80.865,80.865,80.865,1,1,80.865
2021-10-19 18:47:00-04:00,80.87,80.87,80.87,80.87,2,1,161.74
2021-10-19 18:49:00-04:00,80.875,80.88,80.875,80.875,21,9,1698.39
2021-10-19 18:50:00-04:00,80.88,80.885,80.88,80.885,34,11,2749.955
2021-10-19 18:53:00-04:00,80.885,80.885,80.885,80.885,9,3,727.965
2021-10-19 18:54:00-04:00,80.885,80.89,80.88,80.885,11,6,889.745
2021-10-19 18:57:00-04:00,80.885,80.89,80.88,80.88,44,8,3558.875
2021-10-19 18:58:00-04:00,80.875,80.875,80.875,80.875,2,1,161.75
2021-10-19 18:59:00-04:00,80.885,80.885,80.875,80.875,2,2,161.76
2021-10-19 19:00:00-04:00,80.875,80.88,80.875,80.88,8,6,647.02
2021-10-19 19:01:00-04:00,80.885,80.885,80.885,80.885,3,1,242.655
2021-10-19 19:02:00-04:00,80.885,80.89,80.885,80.885,7,3,566.21
2021-10-19 19:03:00-04:00,80.88,80.885,80.88,80.885,5,3,404.405
2021-10-19 19:04:00-04:00,80.89,80.89,80.89,80.89,4,1,323.56
2021-10-19 19:05:00-04:00,80.885,80.885,80.885,80.885,14,3,1132.39
2021-10-19 19:07:00-04:00,80.885,80.885,80.885,80.885,3,1,242.655
2021-10-19 19:08:00-04:00,80.88,80.88,80.88,80.88,21,4,1698.48
2021-10-19 19:09:00-04:00,80.885,80.885,80.86,80.865,182,29,14717.825
2021-10-19 19:10:00-04:00,80.865,80.865,80.865,80.865,1,1,80.865
2021-10-19 19:11:00-04:00,80.865,80.87,80.865,80.865,10,3,808.665
2021-10-19 19:12:00-04:00,80.87,80.87,80.87,80.87,16,5,1293.92
2021-10-19 19:13:00-04:00,80.87,80.87,80.87,80.87,1,1,80.87
2021-10-19 19:14:00-04:00,80.875,80.88,80.875,80.88,12,5,970.505
2021-10-19 19:15:00-04:00,80.875,80.88,80.875,80.88,43,10,3477.66
2021-10-19 19:16:00-04:00,80.885,80.885,80.88,80.88,12,3,970.58
2021-10-19 19:17:00-04:00,80.88,80.885,80.88,80.88,18,4,1455.855
2021-10-19 19:19:00-04:00,80.88,80.885,80.88,80.88,20,5,1617.615
2021-10-19 19:21:00-04:00,80.885,80.885,80.885,80.885,3,2,242.655
2021-10-19 19:23:00-04:00,80.885,80.89,80.885,80.89,13,4,1051.51
2021-10-19 19:24:00-04:00,80.885,80.885,80.885,80.885,3,1,242.655
2021-10-19 19:25:00-04:00,80.88,80.88,80.88,80.88,2,1,161.76
2021-10-19 19:26:00-04:00,80.88,80.88,80.88,80.88,8,3,647.04
2021-10-19 19:27:00-04:00,80.88,80.88,80.88,80.88,1,1,80.88
2021-10-19 19:30:00-04:00,80.88,80.885,80.88,80.885,18,8,1455.925
2021-10-19 19:31:00-04:00,80.885,80.885,80.885,80.885,12,5,970.62
2021-10-19 19:32:00-04:00,80.89,80.895,80.89,80.895,20,5,1617.855
2021-10-19 19:33:00-04:00,80.895,80.895,80.895,80.895,4,1,323.58
2021-10-19 19:34:00-04:00,80.895,80.9,80.895,80.9,39,7,3154.965
2021-10-19 19:35:00-04:00,80.9,80.905,80.9,80.905,61,10,4935.145
2021-10-19 19:36:00-04:00,80.905,80.91,80.905,80.91,26,6,2103.585
2021-10-19 19:37:00-04:00,80.905,80.91,80.905,80.91,12,5,970.875
2021-10-19 19:38:00-04:00,80.91,80.91,80.91,80.91,4,1,323.64
2021-10-19 19:39:00-04:00,80.915,80.92,80.915,80.92,30,4,2427.48
2021-10-19 19:40:00-04:00,80.915,80.915,80.915,80.915,36,4,2912.94
2021-10-19 19:41:00-04:00,80.91,80.91,80.91,80.91,1,1,80.91
2021-10-19 19:43:00-04:00,80.91,80.91,80.91,80.91,3,2,242.73
2021-10-19 19:44:00-04:00,80.905,80.905,80.9,80.9,4,2,323.615
2021-10-19 19:45:00-04:00,80.905,80.905,80.905,80.905,1,1,80.905
2021-10-19 19:46:00-04:00,80.9,80.9,80.9,80.9,1,1,80.9
2021-10-19 19:48:00-04:00,80.905,80.91,80.905,80.91,12,5,970.895
2021-10-19 19:49:00-04:00,80.91,80.915,80.91,80.915,22,3,1780.04
2021-10-19 19:50:00-04:00,80.915,80.92,80.915,80.92,6,3,485.495
2021-10-19 19:52:00-04:00,80.915,80.92,80.915,80.92,8,2,647.335
2021-10-19 19:53:00-04:00,80.92,80.93,80.92,80.925,68,8,5502.81
2021-10-19 19:54:00-04:00,80.92,80.92,80.92,80.92,4,3,323.68
2021-10-19 19:55:00-04:00,80.92,80.925,80.915,80.925,21,8,1699.345
2021-10-19 19:56:00-04:00,80.93,80.93,80.93,80.93,13,4,1052.09
2021-10-19 19:58:00-04:00,80.93,80.93,80.925,80.925,8,2,647.405
2021-10-19 19:59:00-04:00,80.925,80.935,80.925,80.93,281,23,22742.433
2021-10-19 20:00:00-04:00,80.93,80.945,80.93,80.945,63,28,5099.079
2021-10-19 20:01:00-04:00,80.945,80.945,80.93,80.93,38,17,3075.46
2021-10-19 20:02:00-04:00,80.93,80.93,80.93,80.93,6,6,485.58
2021-10-19 20:03:00-04:00,80.925,80.93,80.925,80.925,23,15,1861.295
2021-10-19 20:04:00-04:00,80.925,80.93,80.925,80.925,30,12,2427.795
2021-10-19 20:05:00-04:00,80.92,80.925,80.92,80.925,2,2,161.845
2021-10-19 20:06:00-04:00,80.925,80.925,80.92,80.92,9,4,728.295
2021-10-19 20:07:00-04:00,80.92,80.92,80.92,80.92,3,2,242.76
2021-10-19 20:08:00-04:00,80.92,80.92,80.905,80.905,10,7,809.115
2021-10-19 20:09:00-04:00,80.91,80.91,80.905,80.905,15,9,1213.605
2021-10-19 20:10:00-04:00,80.905,80.91,80.905,80.91,5,5,404.545
2021-10-19 20:11:00-04:00,80.91,80.91,80.905,80.905,9,7,728.18
2021-10-19 20:12:00-04:00,80.91,80.91,80.9,80.91,26,13,2103.595
2021-10-19 20:13:00-04:00,80.905,80.92,80.905,80.915,34,13,2751.055
2021-10-19 20:14:00-04:00,80.915,80.915,80.915,80.915,2,2,161.83
2021-10-19 20:15:00-04:00,80.915,80.93,80.915,80.925,23,11,1861.23
2021-10-19 20:16:00-04:00,80.925,80.93,80.92,80.93,14,6,1132.94
2021-10-19 20:17:00-04:00,80.915,80.915,80.915,80.915,1,1,80.915
2021-10-19 20:18:00-04:00,80.905,80.905,80.9,80.9,14,2,1132.665
2021-10-19 20:19:00-04:00,80.895,80.895,80.895,80.895,1,1,80.895
2021-10-19 20:20:00-04:00,80.905,80.905,80.9,80.9,6,6,485.415
2021-10-19 20:21:00-04:00,80.895,80.895,80.895,80.895,6,2,485.37
2021-10-19 20:22:00-04:00,80.895,80.9,80.895,80.895,13,5,1051.655
2021-10-19 20:23:00-04:00,80.89,80.89,80.885,80.885,4,3,323.545
2021-10-19 20:24:00-04:00,80.885,80.885,80.88,80.88,14,6,1132.34
2021-10-19 20:25:00-04:00,80.88,80.88,80.87,80.87,33,18,2668.865
2021-10-19 20:26:00-04:00,80.865,80.87,80.865,80.865,15,8,1212.985
2021-10-19 20:27:00-04:00,80.875,80.88,80.875,80.88,32,13,2588.07
2021-10-19 20:28:00-04:00,80.875,80.88,80.87,80.875,270,27,21835.657
2021-10-19 20:29:00-04:00,80.875,80.875,80.875,80.875,16,3,1294.0
2021-10-19 20:30:00-04:00,80.875,80.875,80.86,80.86,23,6,1859.935
2021-10-19 20:31:00-04:00,80.865,80.87,80.865,80.87,30,6,2426.075
2021-10-19 20:32:00-04:00,80.87,80.87,80.865,80.865,56,18,4528.605
2021-10-19 20:33:00-04:00,80.865,80.865,80.86,80.865,16,7,1293.815
2021-10-19 20:34:00-04:00,80.865,80.865,80.865,80.865,1,1,80.865
2021-10-19 20:35:00-04:00,80.86,80.865,80.855,80.86,231,26,18677.898
2021-10-19 20:36:00-04:00,80.86,80.865,80.855,80.865,21,5,1698.065
2021-10-19 20:37:00-04:00,80.87,80.875,80.87,80.875,32,5,2587.925
2021-10-19 20:38:00-04:00,80.875,80.875,80.875,80.875,1,1,80.875
2021-10-19 20:39:00-04:00,80.865,80.865,80.86,80.86,21,10,1698.125
2021-10-19 20:40:00-04:00,80.86,80.875,80.86,80.875,31,7,2506.88
2021-10-19 20:41:00-04:00,80.875,80.89,80.875,80.89,35,10,2830.815
2021-10-19 20:42:00-04:00,80.88,80.88,80.875,80.875,4,3,323.515
2021-10-19 20:43:00-04:00,80.88,80.88,80.88,80.88,3,2,242.64
2021-10-19 20:44:00-04:00,80.89,80.89,80.89,80.89,12,3,970.68
2021-10-19 20:45:00-04:00,80.895,80.9,80.895,80.9,5,3,404.495
2021-10-19 20:46:00-04:00,80.9,80.9,80.895,80.895,18,2,1456.135
2021-10-19 20:47:00-04:00,80.895,80.9,80.895,80.9,12,6,970.76
2021-10-19 20:48:00-04:00,80.885,80.885,80.885,80.885,1,1,80.885
2021-10-19 20:49:00-04:00,80.885,80.885,80.885,80.885,2,1,161.77
2021-10-19 20:50:00-04:00,80.885,80.885,80.885,80.885,7,2,566.195
2021-10-19 20:51:00-04:00,80.885,80.89,80.885,80.89,5,2,404.44
2021-10-19 20:52:00-04:00,80.885,80.885,80.88,80.88,16,8,1294.09
2021-10-19 20:53:00-04:00,80.88,80.895,80.88,80.89,100,26,8089.056
2021-10-19 20:54:00-04:00,80.895,80.91,80.895,80.91,67,14,5420.93
2021-10-19 20:55:00-04:00,80.905,80.935,80.905,80.93,87,18,7040.511
2021-10-19 20:56:00-04:00,80.935,80.945,80.935,80.94,90,24,7284.52
2021-10-19 20:57:00-04:00,80.935,80.94,80.935,80.94,7,4,566.565
2021-10-19 20:58:00-04:00,80.94,80.95,80.94,80.94,31,10,2509.285
2021-10-19 20:59:00-04:00,80.945,80.945,80.94,80.945,45,13,3642.43
2021-10-19 21:00:00-04:00,80.94,80.945,80.935,80.935,34,14,2751.955
2021-10-19 21:01:00-04:00,80.935,80.935,80.92,80.92,26,4,2104.16
2021-10-19 21:02:00-04:00,80.92,80.925,80.92,80.925,12,5,971.045
2021-10-19 21:03:00-04:00,80.92,80.92,80.92,80.92,18,4,1456.56
2021-10-19 21:04:00-04:00,80.925,80.935,80.925,80.935,10,4,809.3
2021-10-19 21:05:00-04:00,80.94,80.96,80.94,80.95,72,20,5828.635
2021-10-19 21:06:00-04:00,80.945,80.945,80.945,80.945,2,1,161.89
2021-10-19 21:07:00-04:00,80.94,80.945,80.94,80.945,3,3,242.83
2021-10-19 21:08:00-04:00,80.94,80.94,80.925,80.935,20,16,1618.615
2021-10-19 21:09:00-04:00,80.94,80.94,80.94,80.94,22,8,1780.68
2021-10-19 21:10:00-04:00,80.935,80.945,80.935,80.94,12,8,971.3
2021-10-19 21:11:00-04:00,80.94,80.94,80.94,80.94,1,1,80.94
2021-10-19 21:12:00-04:00,80.955,80.965,80.955,80.96,15,7,1214.39
2021-10-19 21:13:00-04:00,80.965,80.965,80.965,80.965,3,2,242.895
2021-10-19 21:14:00-04:00,80.965,80.965,80.95,80.95,14,8,1133.445
2021-10-19 21:15:00-04:00,80.95,80.955,80.95,80.95,13,11,1052.365
2021-10-19 21:16:00-04:00,80.955,80.96,80.955,80.96,8,3,647.675
2021-10-19 21:17:00-04:00,80.96,80.965,80.96,80.965,31,15,2509.875
2021-10-19 21:18:00-04:00,80.965,80.965,80.96,80.96,27,12,2186.015
2021-10-19 21:19:00-04:00,80.955,80.965,80.955,80.965,6,5,485.765
2021-10-19 21:20:00-04:00,80.965,80.98,80.965,80.98,45,17,3643.935
2021-10-19 21:21:00-04:00,80.98,81.0,80.98,81.0,486,53,39362.872
2021-10-19 21:22:00-04:00,81.0,81.01,81.0,81.01,30,12,2430.21
2021-10-19 21:23:00-04:00,81.005,81.015,81.005,81.015,23,8,1863.14
