,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-20 05:17:00-04:00,80.95,80.95,80.95,80.95,3,1,242.85
2021-10-20 09:44:00-04:00,80.96,80.96,80.94,80.94,6,3,485.685
2021-10-20 10:07:00-04:00,80.995,80.995,80.995,80.995,3,1,242.985
2021-10-20 10:40:00-04:00,81.125,81.125,81.125,81.125,2,1,162.25
2021-10-20 13:37:00-04:00,81.225,81.225,81.225,81.225,2,1,162.45
