,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-19 20:17:00-04:00,80.91,80.91,80.91,80.91,1,1,80.91
2021-10-19 20:19:00-04:00,80.905,80.905,80.905,80.905,1,1,80.905
2021-10-19 20:55:00-04:00,80.93,80.93,80.93,80.93,1,1,80.93
2021-10-19 21:21:00-04:00,80.985,80.985,80.985,80.985,4,1,323.94
2021-10-19 23:27:00-04:00,80.96,80.96,80.96,80.96,1,1,80.96
2021-10-19 23:57:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-20 00:30:00-04:00,81.01,81.01,81.01,81.01,1,1,81.01
2021-10-20 00:31:00-04:00,81.015,81.015,81.015,81.015,1,1,81.015
2021-10-20 01:32:00-04:00,80.99,80.99,80.99,80.99,1,1,80.99
2021-10-20 02:12:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-10-20 02:19:00-04:00,80.99,80.99,80.99,80.99,1,1,80.99
2021-10-20 02:22:00-04:00,80.99,80.99,80.99,80.99,1,1,80.99
2021-10-20 02:25:00-04:00,80.955,80.955,80.955,80.955,1,1,80.955
2021-10-20 02:30:00-04:00,80.945,80.945,80.945,80.945,1,1,80.945
2021-10-20 02:59:00-04:00,80.92,80.92,80.92,80.92,1,1,80.92
2021-10-20 03:00:00-04:00,80.935,80.935,80.935,80.935,1,1,80.935
2021-10-20 03:01:00-04:00,80.935,80.935,80.935,80.935,1,1,80.935
2021-10-20 05:17:00-04:00,80.945,80.945,80.945,80.945,9,1,728.505
2021-10-20 05:23:00-04:00,80.945,80.945,80.945,80.945,1,1,80.945
2021-10-20 05:35:00-04:00,80.925,80.925,80.925,80.925,1,1,80.925
2021-10-20 05:36:00-04:00,80.92,80.92,80.92,80.92,1,1,80.92
2021-10-20 05:38:00-04:00,80.925,80.925,80.925,80.925,1,1,80.925
2021-10-20 05:41:00-04:00,80.905,80.905,80.9,80.9,4,2,323.615
2021-10-20 05:47:00-04:00,80.92,80.92,80.92,80.92,2,2,161.84
2021-10-20 05:48:00-04:00,80.92,80.92,80.92,80.92,5,1,404.6
2021-10-20 05:49:00-04:00,80.915,80.915,80.915,80.915,1,1,80.915
2021-10-20 05:50:00-04:00,80.915,80.915,80.915,80.915,5,1,404.575
2021-10-20 06:09:00-04:00,80.93,80.93,80.93,80.93,1,1,80.93
2021-10-20 08:30:00-04:00,81.05,81.05,81.05,81.05,1,1,81.05
2021-10-20 08:32:00-04:00,81.035,81.035,81.035,81.035,1,1,81.035
2021-10-20 08:39:00-04:00,80.955,80.955,80.955,80.955,1,1,80.955
2021-10-20 08:41:00-04:00,80.935,80.935,80.935,80.935,1,1,80.935
2021-10-20 08:51:00-04:00,80.96,80.96,80.96,80.96,1,1,80.96
2021-10-20 09:23:00-04:00,80.965,80.965,80.965,80.965,1,1,80.965
2021-10-20 10:49:00-04:00,81.15,81.165,81.15,81.165,7,2,568.095
2021-10-20 11:18:00-04:00,81.135,81.135,81.135,81.135,1,1,81.135
2021-10-20 11:22:00-04:00,81.14,81.14,81.14,81.14,1,1,81.14
2021-10-20 11:29:00-04:00,81.15,81.15,81.15,81.15,1,1,81.15
2021-10-20 11:37:00-04:00,81.12,81.12,81.12,81.12,2,1,162.24
2021-10-20 12:01:00-04:00,81.12,81.12,81.12,81.12,5,1,405.6
2021-10-20 12:31:00-04:00,81.165,81.165,81.165,81.165,1,1,81.165
2021-10-20 12:41:00-04:00,81.18,81.18,81.18,81.18,1,1,81.18
2021-10-20 12:50:00-04:00,81.175,81.175,81.175,81.175,1,1,81.175
2021-10-20 12:59:00-04:00,81.165,81.165,81.165,81.165,5,1,405.825
2021-10-20 13:38:00-04:00,81.21,81.23,81.21,81.22,11,5,893.45
2021-10-20 13:47:00-04:00,81.225,81.225,81.225,81.225,2,1,162.45
2021-10-20 13:59:00-04:00,81.19,81.19,81.19,81.19,1,1,81.19
2021-10-20 14:12:00-04:00,81.205,81.205,81.205,81.205,9,2,730.845
2021-10-20 15:02:00-04:00,81.18,81.18,81.18,81.18,1,1,81.18
