,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-17 18:00:00-04:00,80.935,80.935,80.92,80.925,65,10,5260.385
2021-06-17 18:01:00-04:00,80.93,80.94,80.93,80.94,17,7,1375.845
2021-06-17 18:02:00-04:00,80.94,80.94,80.935,80.935,12,3,971.275
2021-06-17 18:03:00-04:00,80.94,80.94,80.94,80.94,47,9,3804.18
2021-06-17 18:04:00-04:00,80.945,80.96,80.945,80.96,61,16,4938.0
2021-06-17 18:05:00-04:00,80.96,80.97,80.955,80.97,41,15,3319.515
2021-06-17 18:06:00-04:00,80.975,80.975,80.96,80.96,10,5,809.665
2021-06-17 18:07:00-04:00,80.96,80.96,80.96,80.96,2,2,161.92
2021-06-17 18:08:00-04:00,80.96,80.965,80.96,80.965,9,2,728.655
2021-06-17 18:09:00-04:00,80.97,80.97,80.97,80.97,9,4,728.73
2021-06-17 18:10:00-04:00,80.965,80.965,80.965,80.965,7,5,566.755
2021-06-17 18:11:00-04:00,80.97,80.97,80.965,80.965,35,7,2833.94
2021-06-17 18:12:00-04:00,80.97,80.97,80.965,80.965,4,2,323.875
2021-06-17 18:13:00-04:00,80.97,80.97,80.97,80.97,1,1,80.97
2021-06-17 18:14:00-04:00,80.965,80.965,80.965,80.965,1,1,80.965
2021-06-17 18:15:00-04:00,80.965,80.965,80.96,80.96,6,3,485.78
2021-06-17 18:16:00-04:00,80.965,80.965,80.96,80.96,7,2,566.75
2021-06-17 18:17:00-04:00,80.965,80.965,80.965,80.965,1,1,80.965
2021-06-17 18:18:00-04:00,80.96,80.965,80.96,80.965,11,4,890.61
2021-06-17 18:19:00-04:00,80.97,80.98,80.97,80.98,60,6,4858.555
2021-06-17 18:20:00-04:00,80.975,80.975,80.975,80.975,5,5,404.875
2021-06-17 18:21:00-04:00,80.975,80.975,80.97,80.97,6,4,485.825
2021-06-17 18:22:00-04:00,80.975,80.99,80.975,80.985,39,7,3158.42
2021-06-17 18:23:00-04:00,80.985,80.985,80.985,80.985,1,1,80.985
2021-06-17 18:26:00-04:00,80.985,80.985,80.98,80.98,16,4,1295.75
2021-06-17 18:27:00-04:00,80.98,80.985,80.98,80.985,14,5,1133.765
2021-06-17 18:29:00-04:00,80.985,80.985,80.985,80.985,6,2,485.91
2021-06-17 18:30:00-04:00,80.98,80.985,80.98,80.985,59,16,4777.955
2021-06-17 18:31:00-04:00,80.99,80.99,80.99,80.99,20,4,1619.8
2021-06-17 18:34:00-04:00,80.99,80.99,80.99,80.99,3,3,242.97
2021-06-17 18:35:00-04:00,80.99,80.99,80.99,80.99,1,1,80.99
2021-06-17 18:36:00-04:00,80.985,80.985,80.985,80.985,1,1,80.985
2021-06-17 18:37:00-04:00,80.99,80.99,80.99,80.99,25,2,2024.75
2021-06-17 18:39:00-04:00,80.985,80.985,80.985,80.985,3,2,242.955
2021-06-17 18:40:00-04:00,80.985,80.985,80.985,80.985,1,1,80.985
2021-06-17 18:41:00-04:00,80.985,80.985,80.985,80.985,27,8,2186.595
2021-06-17 18:42:00-04:00,80.985,80.995,80.985,80.995,133,13,10771.725
2021-06-17 18:43:00-04:00,80.995,80.995,80.995,80.995,10,2,809.95
2021-06-17 18:44:00-04:00,80.995,80.995,80.995,80.995,102,14,8261.491
2021-06-17 18:45:00-04:00,80.995,81.0,80.995,81.0,6,3,485.975
2021-06-17 18:48:00-04:00,80.995,80.995,80.995,80.995,23,6,1862.885
2021-06-17 18:50:00-04:00,80.995,81.005,80.995,81.005,141,20,11420.596
2021-06-17 18:53:00-04:00,81.005,81.005,81.005,81.005,4,2,324.02
2021-06-17 18:54:00-04:00,81.005,81.005,80.995,81.0,5,4,404.995
2021-06-17 18:56:00-04:00,81.0,81.0,81.0,81.0,9,3,729.0
2021-06-17 18:58:00-04:00,81.0,81.0,81.0,81.0,1,1,81.0
2021-06-17 18:59:00-04:00,81.005,81.005,81.005,81.005,19,5,1539.095
2021-06-17 19:00:00-04:00,81.01,81.015,81.01,81.01,60,20,4860.62
2021-06-17 19:01:00-04:00,81.005,81.005,81.0,81.005,55,9,4455.045
2021-06-17 19:02:00-04:00,80.995,81.0,80.995,81.0,11,4,890.985
2021-06-17 19:03:00-04:00,81.005,81.005,81.005,81.005,26,8,2106.13
2021-06-17 19:04:00-04:00,81.01,81.01,81.01,81.01,5,1,405.05
2021-06-17 19:05:00-04:00,81.005,81.005,81.005,81.005,1,1,81.005
2021-06-17 19:07:00-04:00,81.005,81.005,81.005,81.005,5,4,405.025
2021-06-17 19:08:00-04:00,81.005,81.01,81.005,81.01,28,5,2268.185
2021-06-17 19:09:00-04:00,81.01,81.01,81.01,81.01,2,1,162.02
2021-06-17 19:11:00-04:00,81.01,81.01,81.01,81.01,22,6,1782.22
2021-06-17 19:14:00-04:00,81.01,81.01,81.01,81.01,5,3,405.05
2021-06-17 19:15:00-04:00,81.015,81.015,81.01,81.01,9,3,729.115
2021-06-17 19:16:00-04:00,81.01,81.01,81.01,81.01,12,7,972.12
2021-06-17 19:17:00-04:00,81.01,81.01,81.01,81.01,12,4,972.12
2021-06-17 19:22:00-04:00,81.01,81.01,81.01,81.01,39,9,3159.39
2021-06-17 19:23:00-04:00,81.015,81.015,81.01,81.01,14,3,1134.205
2021-06-17 19:24:00-04:00,81.01,81.01,81.005,81.005,11,4,891.105
2021-06-17 19:25:00-04:00,81.01,81.01,81.0,81.0,13,3,1053.035
2021-06-17 19:26:00-04:00,80.995,81.0,80.995,81.0,2,2,161.995
