,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-17 20:52:00-04:00,80.995,80.995,80.995,80.995,1,1,80.995
2021-06-17 21:34:00-04:00,80.98,80.98,80.98,80.98,1,1,80.98
2021-06-17 22:22:00-04:00,80.935,80.935,80.935,80.935,1,1,80.935
2021-06-18 02:00:00-04:00,80.79,80.79,80.79,80.79,1,1,80.79
2021-06-18 03:06:00-04:00,80.795,80.8,80.795,80.8,2,2,161.595
2021-06-18 03:51:00-04:00,80.84,80.84,80.84,80.84,2,1,161.68
2021-06-18 08:20:00-04:00,80.8,80.8,80.8,80.8,1,1,80.8
2021-06-18 08:23:00-04:00,80.755,80.755,80.755,80.755,5,1,403.775
2021-06-18 08:26:00-04:00,80.67,80.67,80.67,80.67,2,1,161.34
2021-06-18 08:32:00-04:00,80.75,80.76,80.75,80.76,6,3,484.53
2021-06-18 10:04:00-04:00,80.6,80.6,80.6,80.6,1,1,80.6
2021-06-18 10:06:00-04:00,80.665,80.665,80.665,80.665,2,1,161.33
2021-06-18 10:09:00-04:00,80.665,80.665,80.665,80.665,4,1,322.66
2021-06-18 10:11:00-04:00,80.645,80.645,80.645,80.645,1,1,80.645
2021-06-18 10:27:00-04:00,80.5,80.5,80.5,80.5,3,1,241.5
2021-06-18 10:51:00-04:00,80.515,80.515,80.515,80.515,1,1,80.515
2021-06-18 10:54:00-04:00,80.4,80.4,80.38,80.38,14,5,1125.42
2021-06-18 10:57:00-04:00,80.36,80.36,80.36,80.36,1,1,80.36
2021-06-18 11:12:00-04:00,80.24,80.24,80.24,80.24,1,1,80.24
2021-06-18 11:31:00-04:00,80.17,80.17,80.17,80.17,1,1,80.17
2021-06-18 11:34:00-04:00,80.25,80.28,80.25,80.28,2,2,160.53
2021-06-18 11:36:00-04:00,80.31,80.31,80.31,80.31,1,1,80.31
2021-06-18 11:38:00-04:00,80.36,80.375,80.36,80.375,10,3,803.71
2021-06-18 12:05:00-04:00,80.42,80.42,80.42,80.42,1,1,80.42
2021-06-18 12:10:00-04:00,80.48,80.48,80.48,80.48,1,1,80.48
2021-06-18 12:26:00-04:00,80.44,80.44,80.44,80.44,1,1,80.44
2021-06-18 13:05:00-04:00,80.4,80.4,80.4,80.4,1,1,80.4
2021-06-18 13:06:00-04:00,80.4,80.4,80.4,80.4,3,3,241.2
2021-06-18 13:26:00-04:00,80.39,80.39,80.39,80.39,1,1,80.39
2021-06-18 13:29:00-04:00,80.385,80.385,80.385,80.385,5,1,401.925
2021-06-18 14:33:00-04:00,80.47,80.47,80.47,80.47,1,1,80.47
2021-06-18 14:35:00-04:00,80.49,80.49,80.49,80.49,5,1,402.45
2021-06-18 14:37:00-04:00,80.505,80.505,80.505,80.505,2,1,161.01
2021-06-18 14:46:00-04:00,80.52,80.52,80.52,80.52,4,1,322.08
2021-06-18 14:51:00-04:00,80.505,80.505,80.505,80.505,2,1,161.01
2021-06-18 14:58:00-04:00,80.5,80.5,80.5,80.5,1,1,80.5
