,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-18 10:10:00-04:00,80.7,80.7,80.7,80.7,2,1,161.4
2021-06-18 10:57:00-04:00,80.42,80.42,80.42,80.42,1,1,80.42
2021-06-18 11:10:00-04:00,80.22,80.22,80.22,80.22,1,1,80.22
