,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-05 20:00:00-04:00,1260.0,1260.5,1259.0,1260.25,101,34,127247.5
2021-10-05 20:01:00-04:00,1260.0,1260.25,1259.5,1259.75,10,8,12598.75
2021-10-05 20:02:00-04:00,1260.0,1260.0,1259.25,1259.25,4,4,5038.5
2021-10-05 20:03:00-04:00,1259.5,1260.0,1259.25,1259.25,14,6,17633.0
2021-10-05 20:04:00-04:00,1258.75,1259.25,1258.5,1258.75,8,5,10071.75
2021-10-05 20:05:00-04:00,1259.25,1259.25,1259.25,1259.25,7,3,8814.75
2021-10-05 20:06:00-04:00,1259.25,1259.5,1259.25,1259.25,13,7,16370.5
2021-10-05 20:07:00-04:00,1258.75,1258.75,1258.75,1258.75,8,1,10070.0
2021-10-05 20:08:00-04:00,1259.0,1259.0,1259.0,1259.0,8,3,10072.0
2021-10-05 20:09:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-05 20:10:00-04:00,1260.0,1260.0,1260.0,1260.0,2,1,2520.0
2021-10-05 20:12:00-04:00,1260.5,1260.75,1260.5,1260.75,2,2,2521.25
2021-10-05 20:13:00-04:00,1260.75,1260.75,1260.75,1260.75,12,4,15129.0
2021-10-05 20:14:00-04:00,1260.25,1260.25,1260.25,1260.25,1,1,1260.25
2021-10-05 20:15:00-04:00,1260.5,1260.5,1260.5,1260.5,3,1,3781.5
2021-10-05 20:16:00-04:00,1260.25,1260.25,1260.0,1260.0,6,5,7561.0
2021-10-05 20:17:00-04:00,1259.5,1259.5,1259.5,1259.5,2,1,2519.0
2021-10-05 20:18:00-04:00,1259.75,1259.75,1259.5,1259.75,9,9,11337.5
2021-10-05 20:19:00-04:00,1259.75,1259.75,1259.75,1259.75,7,1,8818.25
2021-10-05 20:20:00-04:00,1260.0,1260.0,1260.0,1260.0,2,1,2520.0
2021-10-05 20:21:00-04:00,1259.75,1260.0,1259.75,1260.0,2,2,2519.75
2021-10-05 20:22:00-04:00,1260.25,1260.25,1260.25,1260.25,3,2,3780.75
2021-10-05 20:23:00-04:00,1260.5,1260.5,1260.5,1260.5,4,1,5042.0
2021-10-05 20:24:00-04:00,1260.5,1260.5,1260.5,1260.5,2,2,2521.0
2021-10-05 20:25:00-04:00,1260.5,1260.5,1260.5,1260.5,2,2,2521.0
2021-10-05 20:36:00-04:00,1261.0,1261.0,1261.0,1261.0,12,3,15132.0
2021-10-05 20:37:00-04:00,1261.0,1261.0,1261.0,1261.0,36,3,45396.0
2021-10-05 20:38:00-04:00,1261.0,1261.0,1260.25,1260.25,7,4,8823.75
2021-10-05 20:40:00-04:00,1261.25,1261.75,1261.25,1261.5,18,7,22708.75
2021-10-05 20:41:00-04:00,1261.5,1261.5,1261.25,1261.25,3,2,3784.0
2021-10-05 20:51:00-04:00,1261.0,1261.0,1261.0,1261.0,2,1,2522.0
2021-10-05 20:52:00-04:00,1260.75,1260.75,1260.75,1260.75,3,1,3782.25
2021-10-05 20:53:00-04:00,1261.0,1261.0,1260.75,1260.75,2,2,2521.75
2021-10-05 20:57:00-04:00,1260.75,1260.75,1260.75,1260.75,2,2,2521.5
2021-10-05 21:06:00-04:00,1260.25,1260.25,1259.75,1259.75,2,2,2520.0
2021-10-05 21:08:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-05 21:09:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-05 21:11:00-04:00,1259.5,1259.5,1259.25,1259.25,3,2,3778.0
2021-10-05 21:13:00-04:00,1259.25,1259.25,1259.25,1259.25,2,1,2518.5
2021-10-05 21:31:00-04:00,1259.0,1259.0,1259.0,1259.0,1,1,1259.0
2021-10-05 21:33:00-04:00,1258.75,1258.75,1258.75,1258.75,3,2,3776.25
2021-10-05 21:36:00-04:00,1258.0,1258.25,1258.0,1258.25,7,4,8807.25
2021-10-05 21:39:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-05 21:44:00-04:00,1259.0,1259.0,1259.0,1259.0,2,2,2518.0
2021-10-05 21:47:00-04:00,1258.5,1258.5,1258.5,1258.5,3,3,3775.5
2021-10-05 21:49:00-04:00,1258.0,1258.0,1258.0,1258.0,9,3,11322.0
2021-10-05 21:50:00-04:00,1258.0,1258.0,1257.5,1257.5,20,3,25153.25
2021-10-05 21:53:00-04:00,1257.75,1257.75,1257.5,1257.5,2,2,2515.25
2021-10-05 21:54:00-04:00,1257.5,1257.5,1257.5,1257.5,10,3,12575.0
2021-10-05 21:55:00-04:00,1257.5,1257.5,1257.5,1257.5,5,2,6287.5
2021-10-05 21:56:00-04:00,1257.5,1257.5,1257.25,1257.5,9,4,11317.0
2021-10-05 21:57:00-04:00,1257.5,1257.5,1257.25,1257.25,5,2,6286.5
2021-10-05 22:11:00-04:00,1257.75,1257.75,1257.75,1257.75,2,2,2515.5
2021-10-05 22:12:00-04:00,1257.75,1258.0,1257.75,1258.0,7,4,8805.25
2021-10-05 22:13:00-04:00,1258.0,1258.0,1258.0,1258.0,5,3,6290.0
2021-10-05 22:26:00-04:00,1258.25,1258.5,1258.25,1258.5,6,4,7550.5
2021-10-05 22:31:00-04:00,1258.25,1258.25,1258.25,1258.25,1,1,1258.25
2021-10-05 22:36:00-04:00,1258.0,1258.0,1258.0,1258.0,2,2,2516.0
2021-10-05 22:39:00-04:00,1258.25,1258.5,1258.25,1258.5,4,4,5033.75
2021-10-05 22:40:00-04:00,1258.5,1258.75,1258.5,1258.75,3,2,3776.0
2021-10-05 22:44:00-04:00,1259.0,1259.0,1259.0,1259.0,1,1,1259.0
2021-10-05 22:47:00-04:00,1258.5,1258.5,1258.5,1258.5,2,2,2517.0
2021-10-05 22:48:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-05 22:52:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-05 22:53:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-05 22:54:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-05 22:55:00-04:00,1259.0,1259.0,1258.75,1258.75,6,5,7553.75
2021-10-05 22:56:00-04:00,1259.0,1259.25,1259.0,1259.25,5,5,6295.75
2021-10-05 22:57:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-05 22:58:00-04:00,1259.75,1260.25,1259.75,1260.25,29,13,36538.0
2021-10-05 22:59:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-05 23:01:00-04:00,1260.0,1260.0,1260.0,1260.0,5,3,6300.0
2021-10-05 23:04:00-04:00,1260.0,1260.0,1259.75,1259.75,7,4,8818.5
2021-10-05 23:05:00-04:00,1259.75,1259.75,1259.75,1259.75,4,3,5039.0
2021-10-05 23:07:00-04:00,1260.0,1260.0,1260.0,1260.0,2,1,2520.0
2021-10-05 23:10:00-04:00,1259.75,1259.75,1259.75,1259.75,2,2,2519.5
2021-10-05 23:17:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-05 23:27:00-04:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-10-05 23:42:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-05 23:47:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-05 23:50:00-04:00,1260.25,1260.25,1260.25,1260.25,1,1,1260.25
2021-10-05 23:55:00-04:00,1260.5,1260.5,1260.25,1260.25,6,6,7562.5
2021-10-06 00:08:00-04:00,1260.0,1260.0,1259.75,1259.75,8,6,10079.5
2021-10-06 00:28:00-04:00,1259.5,1259.5,1259.25,1259.25,4,2,5037.5
2021-10-06 00:30:00-04:00,1259.0,1259.0,1259.0,1259.0,3,3,3777.0
2021-10-06 00:35:00-04:00,1259.25,1259.25,1259.0,1259.25,6,3,7554.75
2021-10-06 00:40:00-04:00,1259.25,1259.25,1259.25,1259.25,1,1,1259.25
2021-10-06 00:49:00-04:00,1259.25,1259.25,1259.25,1259.25,5,1,6296.25
2021-10-06 01:08:00-04:00,1259.5,1259.5,1259.5,1259.5,5,1,6297.5
2021-10-06 01:10:00-04:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-10-06 01:12:00-04:00,1259.75,1259.75,1259.75,1259.75,4,1,5039.0
2021-10-06 01:13:00-04:00,1259.5,1259.5,1259.5,1259.5,3,1,3778.5
2021-10-06 01:14:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-06 01:16:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-06 01:27:00-04:00,1259.5,1259.5,1259.5,1259.5,4,2,5038.0
2021-10-06 01:29:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-06 01:30:00-04:00,1259.5,1259.5,1259.5,1259.5,5,4,6297.5
2021-10-06 01:43:00-04:00,1259.25,1259.25,1259.25,1259.25,1,1,1259.25
2021-10-06 01:53:00-04:00,1259.25,1259.25,1259.25,1259.25,3,1,3777.75
2021-10-06 02:06:00-04:00,1258.25,1258.25,1258.25,1258.25,3,2,3774.75
2021-10-06 02:08:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
