,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-05 20:01:00-04:00,1279.0,1279.0,1279.0,1279.0,1,1,1279.0
2021-10-05 20:40:00-04:00,1281.25,1281.25,1281.25,1281.25,1,1,1281.25
2021-10-06 07:27:00-04:00,1285.0,1285.0,1285.0,1285.0,1,1,1285.0
2021-10-06 08:24:00-04:00,1282.25,1282.25,1282.25,1282.25,1,1,1282.25
2021-10-06 08:44:00-04:00,1282.25,1282.25,1282.25,1282.25,1,1,1282.25
2021-10-06 09:31:00-04:00,1282.75,1282.75,1282.75,1282.75,1,1,1282.75
2021-10-06 09:32:00-04:00,1283.0,1283.0,1283.0,1283.0,1,1,1283.0
2021-10-06 09:33:00-04:00,1283.75,1283.75,1283.75,1283.75,1,1,1283.75
2021-10-06 09:37:00-04:00,1280.0,1280.0,1279.25,1279.25,2,2,2559.25
2021-10-06 09:41:00-04:00,1278.75,1278.75,1278.75,1278.75,1,1,1278.75
2021-10-06 09:50:00-04:00,1278.0,1278.0,1278.0,1278.0,1,1,1278.0
2021-10-06 10:03:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-10-06 10:10:00-04:00,1275.0,1275.0,1275.0,1275.0,4,1,5100.0
2021-10-06 10:20:00-04:00,1275.5,1275.5,1275.5,1275.5,1,1,1275.5
2021-10-06 10:21:00-04:00,1275.75,1275.75,1275.75,1275.75,1,1,1275.75
2021-10-06 10:25:00-04:00,1276.5,1276.5,1276.5,1276.5,1,1,1276.5
2021-10-06 10:38:00-04:00,1273.75,1273.75,1273.75,1273.75,1,1,1273.75
2021-10-06 11:00:00-04:00,1274.75,1275.0,1274.75,1275.0,2,2,2549.75
2021-10-06 11:06:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-10-06 11:12:00-04:00,1273.75,1273.75,1273.75,1273.75,1,1,1273.75
2021-10-06 11:15:00-04:00,1273.5,1273.5,1273.5,1273.5,1,1,1273.5
2021-10-06 11:28:00-04:00,1274.25,1274.5,1274.25,1274.5,2,2,2548.75
2021-10-06 11:30:00-04:00,1274.75,1274.75,1274.75,1274.75,2,1,2549.5
2021-10-06 11:41:00-04:00,1274.75,1275.0,1274.75,1275.0,2,2,2549.75
2021-10-06 11:42:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-10-06 11:44:00-04:00,1275.25,1275.25,1275.25,1275.25,1,1,1275.25
2021-10-06 11:45:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-10-06 12:24:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-10-06 12:31:00-04:00,1271.0,1271.0,1271.0,1271.0,1,1,1271.0
2021-10-06 12:34:00-04:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-10-06 12:53:00-04:00,1272.25,1272.25,1272.25,1272.25,1,1,1272.25
2021-10-06 13:06:00-04:00,1272.5,1272.75,1272.5,1272.75,20,2,25452.5
