,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-13 18:00:00-04:00,4359.5,4360.5,4359.0,4359.5,512,178,2232145.0
2021-07-13 18:01:00-04:00,4359.5,4359.75,4359.5,4359.5,68,27,296454.5
2021-07-13 18:02:00-04:00,4359.75,4360.25,4359.5,4360.0,78,33,340068.5
2021-07-13 18:03:00-04:00,4360.0,4360.5,4360.0,4360.25,68,39,296494.5
2021-07-13 18:04:00-04:00,4360.25,4360.25,4359.75,4360.0,35,10,152600.25
2021-07-13 18:05:00-04:00,4360.0,4360.0,4359.75,4360.0,45,13,196194.5
2021-07-13 18:06:00-04:00,4360.0,4360.0,4359.5,4360.0,86,33,374944.5
2021-07-13 18:07:00-04:00,4359.75,4360.5,4359.75,4360.25,78,19,340089.75
2021-07-13 18:08:00-04:00,4360.5,4360.75,4360.5,4360.5,89,28,388095.75
2021-07-13 18:09:00-04:00,4360.5,4361.0,4360.5,4360.75,86,24,375021.75
2021-07-13 18:10:00-04:00,4361.0,4361.0,4360.75,4360.75,89,44,388108.0
2021-07-13 18:11:00-04:00,4360.5,4361.0,4360.5,4360.75,84,17,366294.5
2021-07-13 18:12:00-04:00,4360.75,4360.75,4360.25,4360.25,80,17,348836.0
2021-07-13 18:13:00-04:00,4360.5,4360.75,4360.25,4360.75,31,15,135180.0
2021-07-13 18:14:00-04:00,4360.75,4360.75,4360.5,4360.5,8,6,34885.5
2021-07-13 18:15:00-04:00,4360.75,4360.75,4360.5,4360.5,10,4,43605.75
2021-07-13 18:16:00-04:00,4360.75,4360.75,4360.75,4360.75,18,8,78493.5
2021-07-13 18:17:00-04:00,4360.75,4360.75,4360.25,4360.25,42,20,183139.0
2021-07-13 18:18:00-04:00,4360.25,4361.0,4360.25,4361.0,32,15,139540.5
2021-07-13 18:19:00-04:00,4361.0,4361.25,4361.0,4361.25,40,18,174442.5
2021-07-13 18:20:00-04:00,4361.25,4361.25,4361.0,4361.0,12,6,52333.0
2021-07-13 18:21:00-04:00,4361.25,4361.25,4361.25,4361.25,64,21,279120.0
2021-07-13 18:22:00-04:00,4361.25,4361.25,4360.75,4361.0,70,33,305269.25
2021-07-13 18:23:00-04:00,4361.0,4361.0,4360.75,4360.75,9,7,39248.0
2021-07-13 18:24:00-04:00,4361.0,4361.0,4360.75,4360.75,3,3,13082.75
2021-07-13 18:25:00-04:00,4360.75,4361.0,4360.75,4360.75,35,20,152626.5
2021-07-13 18:26:00-04:00,4360.75,4361.0,4360.5,4360.75,43,16,187512.25
2021-07-13 18:27:00-04:00,4361.0,4361.0,4361.0,4361.0,4,3,17444.0
2021-07-13 18:28:00-04:00,4361.0,4361.5,4361.0,4361.25,79,36,344537.25
2021-07-13 18:29:00-04:00,4361.25,4361.25,4361.0,4361.25,55,21,239868.0
2021-07-13 18:30:00-04:00,4361.5,4361.75,4361.25,4361.5,121,49,527745.75
2021-07-13 18:31:00-04:00,4361.75,4362.0,4361.5,4361.5,66,29,287877.25
2021-07-13 18:32:00-04:00,4361.75,4361.75,4361.5,4361.75,41,22,178830.25
2021-07-13 18:33:00-04:00,4361.75,4361.75,4361.5,4361.75,46,19,200636.25
2021-07-13 18:34:00-04:00,4362.0,4362.0,4361.75,4362.0,47,17,205013.5
2021-07-13 18:35:00-04:00,4362.0,4362.0,4361.75,4362.0,33,15,143945.75
2021-07-13 18:36:00-04:00,4362.0,4362.0,4361.75,4362.0,34,21,148307.75
2021-07-13 18:37:00-04:00,4362.0,4362.0,4361.75,4362.0,49,30,213737.5
2021-07-13 18:38:00-04:00,4361.75,4362.0,4361.75,4361.75,111,33,484157.75
2021-07-13 18:39:00-04:00,4361.75,4362.25,4361.75,4362.0,65,28,283527.0
2021-07-13 18:40:00-04:00,4362.25,4362.75,4362.25,4362.5,168,58,732895.5
2021-07-13 18:41:00-04:00,4362.75,4363.0,4362.25,4363.0,182,64,794031.5
2021-07-13 18:42:00-04:00,4363.0,4363.0,4362.5,4362.75,82,32,357751.25
2021-07-13 18:43:00-04:00,4362.75,4363.0,4362.75,4362.75,36,19,157059.25
2021-07-13 18:44:00-04:00,4362.75,4362.75,4362.5,4362.75,22,17,95979.5
2021-07-13 18:45:00-04:00,4362.75,4363.0,4362.75,4363.0,58,35,253050.75
2021-07-13 18:46:00-04:00,4363.0,4363.25,4362.25,4362.75,156,41,680578.75
2021-07-13 18:47:00-04:00,4362.75,4362.75,4362.5,4362.5,24,14,104704.75
2021-07-13 18:48:00-04:00,4362.5,4362.5,4362.0,4362.5,78,41,340260.0
2021-07-13 18:49:00-04:00,4362.5,4362.5,4362.0,4362.0,29,11,126504.75
2021-07-13 18:50:00-04:00,4362.25,4362.5,4362.0,4362.25,40,13,174493.0
2021-07-13 18:51:00-04:00,4362.25,4362.25,4362.0,4362.25,108,28,471109.25
2021-07-13 18:52:00-04:00,4362.25,4362.25,4362.0,4362.0,23,8,100330.75
2021-07-13 18:53:00-04:00,4362.0,4362.25,4362.0,4362.25,15,8,65431.75
2021-07-13 18:54:00-04:00,4362.25,4362.5,4361.75,4362.0,56,15,244280.0
2021-07-13 18:55:00-04:00,4361.75,4362.0,4361.75,4362.0,12,7,52342.0
2021-07-13 18:56:00-04:00,4361.75,4361.75,4361.0,4361.75,195,53,850469.0
2021-07-13 18:57:00-04:00,4361.75,4362.0,4361.75,4362.0,34,11,148301.75
2021-07-13 18:58:00-04:00,4361.75,4362.0,4361.75,4361.75,63,17,274798.25
2021-07-13 18:59:00-04:00,4361.5,4361.5,4361.5,4361.5,19,8,82868.5
2021-07-13 19:00:00-04:00,4361.75,4361.75,4361.5,4361.75,50,20,218079.25
2021-07-13 19:01:00-04:00,4361.5,4361.75,4361.5,4361.75,26,14,113404.75
2021-07-13 19:02:00-04:00,4362.0,4362.25,4362.0,4362.25,16,9,69792.75
2021-07-13 19:03:00-04:00,4362.0,4362.0,4361.75,4362.0,37,11,161393.5
2021-07-13 19:04:00-04:00,4361.75,4361.75,4361.25,4361.25,32,10,139571.0
2021-07-13 19:05:00-04:00,4361.25,4361.75,4361.25,4361.75,20,12,87230.5
2021-07-13 19:06:00-04:00,4361.75,4361.75,4361.5,4361.5,32,14,139568.25
2021-07-13 19:07:00-04:00,4361.75,4361.75,4361.75,4361.75,17,13,74149.75
2021-07-13 19:08:00-04:00,4361.75,4361.75,4361.25,4361.5,34,24,148292.25
2021-07-13 19:09:00-04:00,4361.5,4361.75,4361.5,4361.5,17,10,74147.75
2021-07-13 19:10:00-04:00,4361.75,4362.0,4361.75,4361.75,34,24,148301.75
2021-07-13 19:11:00-04:00,4361.75,4361.75,4361.0,4361.25,74,30,322741.5
2021-07-13 19:12:00-04:00,4361.25,4361.5,4361.25,4361.25,21,9,91586.5
2021-07-13 19:13:00-04:00,4361.5,4361.5,4361.5,4361.5,7,4,30530.5
2021-07-13 19:14:00-04:00,4361.5,4361.5,4361.5,4361.5,10,4,43615.0
2021-07-13 19:15:00-04:00,4361.5,4361.5,4361.25,4361.25,41,9,178816.75
2021-07-13 19:16:00-04:00,4361.5,4361.75,4361.5,4361.75,15,7,65423.25
2021-07-13 19:17:00-04:00,4361.5,4361.75,4361.5,4361.5,6,6,26169.75
2021-07-13 19:18:00-04:00,4361.75,4362.0,4361.75,4362.0,57,19,248630.25
2021-07-13 19:19:00-04:00,4361.75,4362.0,4361.75,4362.0,10,8,43619.25
2021-07-13 19:20:00-04:00,4362.0,4362.0,4361.75,4362.0,14,9,61067.5
2021-07-13 19:21:00-04:00,4362.0,4362.0,4361.75,4361.75,55,12,239900.0
2021-07-13 19:22:00-04:00,4362.0,4362.0,4361.75,4361.75,5,5,21809.5
2021-07-13 19:23:00-04:00,4361.75,4361.75,4361.75,4361.75,15,7,65426.25
2021-07-13 19:24:00-04:00,4361.5,4361.75,4361.5,4361.75,7,6,30531.25
2021-07-13 19:25:00-04:00,4361.75,4361.75,4361.25,4361.25,27,9,117757.25
2021-07-13 19:26:00-04:00,4361.0,4361.5,4361.0,4361.25,53,34,231145.0
2021-07-13 19:27:00-04:00,4361.25,4361.25,4360.75,4360.75,42,22,183160.0
2021-07-13 19:28:00-04:00,4361.0,4361.25,4361.0,4361.25,37,12,161364.25
2021-07-13 19:29:00-04:00,4361.5,4361.5,4361.25,4361.25,38,10,165734.75
2021-07-13 19:30:00-04:00,4361.0,4361.5,4361.0,4361.0,26,14,113392.0
