,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-01 20:00:00-04:00,1266.0,1266.0,1264.75,1265.75,10,9,12654.75
2021-11-01 20:01:00-04:00,1265.5,1265.5,1265.5,1265.5,2,1,2531.0
2021-11-01 20:02:00-04:00,1265.25,1265.25,1265.25,1265.25,2,2,2530.5
2021-11-01 20:03:00-04:00,1265.0,1265.0,1265.0,1265.0,1,1,1265.0
2021-11-01 20:08:00-04:00,1265.25,1265.25,1265.25,1265.25,2,1,2530.5
2021-11-01 20:11:00-04:00,1265.25,1265.25,1265.25,1265.25,10,1,12652.5
2021-11-01 20:12:00-04:00,1265.25,1265.25,1264.75,1264.75,68,22,86028.5
2021-11-01 20:13:00-04:00,1264.75,1264.75,1264.75,1264.75,1,1,1264.75
2021-11-01 20:18:00-04:00,1265.25,1265.5,1265.25,1265.5,3,3,3796.25
2021-11-01 20:20:00-04:00,1265.75,1266.0,1265.75,1266.0,7,5,8861.25
2021-11-01 20:23:00-04:00,1266.5,1266.5,1266.5,1266.5,2,1,2533.0
2021-11-01 20:24:00-04:00,1266.75,1266.75,1266.75,1266.75,2,1,2533.5
2021-11-01 20:29:00-04:00,1266.75,1267.25,1266.75,1267.25,12,4,15202.0
2021-11-01 20:31:00-04:00,1266.75,1266.75,1266.75,1266.75,1,1,1266.75
2021-11-01 20:32:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-11-01 20:33:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-11-01 20:34:00-04:00,1267.0,1267.0,1267.0,1267.0,1,1,1267.0
2021-11-01 20:42:00-04:00,1267.25,1267.25,1267.25,1267.25,2,1,2534.5
2021-11-01 20:45:00-04:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-11-01 20:48:00-04:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-11-01 20:54:00-04:00,1268.0,1268.0,1268.0,1268.0,1,1,1268.0
2021-11-01 21:01:00-04:00,1269.25,1269.25,1269.25,1269.25,3,1,3807.75
2021-11-01 21:02:00-04:00,1270.0,1270.5,1270.0,1270.5,16,10,20323.75
2021-11-01 21:03:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-11-01 21:04:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-11-01 21:05:00-04:00,1271.75,1271.75,1271.75,1271.75,1,1,1271.75
2021-11-01 21:06:00-04:00,1271.25,1271.25,1271.25,1271.25,3,2,3813.75
2021-11-01 21:10:00-04:00,1270.0,1270.0,1270.0,1270.0,6,2,7620.0
