,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-22 18:00:00-04:00,78.27,78.29,78.27,78.29,28,13,2191.96
2021-09-22 18:01:00-04:00,78.285,78.295,78.28,78.285,26,9,2035.48
2021-09-22 18:02:00-04:00,78.285,78.29,78.285,78.29,7,6,548.01
2021-09-22 18:03:00-04:00,78.295,78.295,78.295,78.295,1,1,78.295
2021-09-22 18:04:00-04:00,78.295,78.295,78.295,78.295,4,3,313.18
2021-09-22 18:05:00-04:00,78.29,78.29,78.29,78.29,2,1,156.58
2021-09-22 18:06:00-04:00,78.295,78.3,78.295,78.295,4,3,313.19
2021-09-22 18:07:00-04:00,78.29,78.29,78.29,78.29,1,1,78.29
2021-09-22 18:08:00-04:00,78.295,78.295,78.28,78.28,17,6,1330.9
2021-09-22 18:09:00-04:00,78.285,78.285,78.275,78.275,3,2,234.845
2021-09-22 18:10:00-04:00,78.275,78.275,78.265,78.275,13,9,1017.53
2021-09-22 18:11:00-04:00,78.27,78.27,78.27,78.27,1,1,78.27
2021-09-22 18:12:00-04:00,78.28,78.285,78.28,78.285,3,2,234.85
2021-09-22 18:14:00-04:00,78.28,78.28,78.28,78.28,1,1,78.28
2021-09-22 18:15:00-04:00,78.28,78.28,78.275,78.28,7,5,547.945
2021-09-22 18:16:00-04:00,78.28,78.28,78.275,78.275,5,3,391.39
2021-09-22 18:17:00-04:00,78.275,78.275,78.275,78.275,1,1,78.275
2021-09-22 18:18:00-04:00,78.265,78.275,78.265,78.275,3,2,234.815
2021-09-22 18:20:00-04:00,78.265,78.27,78.265,78.27,3,3,234.805
2021-09-22 18:22:00-04:00,78.275,78.275,78.275,78.275,4,2,313.1
2021-09-22 18:24:00-04:00,78.275,78.275,78.275,78.275,1,1,78.275
2021-09-22 18:26:00-04:00,78.275,78.275,78.275,78.275,1,1,78.275
2021-09-22 18:29:00-04:00,78.27,78.27,78.265,78.265,12,3,939.205
2021-09-22 18:30:00-04:00,78.265,78.29,78.265,78.29,28,8,2191.815
2021-09-22 18:31:00-04:00,78.29,78.295,78.29,78.295,21,5,1644.175
2021-09-22 18:32:00-04:00,78.29,78.29,78.27,78.275,28,13,2191.895
2021-09-22 18:36:00-04:00,78.29,78.3,78.29,78.295,25,12,1957.375
2021-09-22 18:37:00-04:00,78.3,78.3,78.295,78.295,6,3,469.795
2021-09-22 18:38:00-04:00,78.295,78.305,78.295,78.305,20,10,1565.99
2021-09-22 18:39:00-04:00,78.305,78.305,78.3,78.3,108,16,8456.439
2021-09-22 18:40:00-04:00,78.29,78.29,78.285,78.29,17,4,1330.925
2021-09-22 18:41:00-04:00,78.285,78.285,78.285,78.285,1,1,78.285
2021-09-22 18:44:00-04:00,78.295,78.3,78.295,78.3,3,2,234.895
2021-09-22 18:45:00-04:00,78.295,78.295,78.295,78.295,11,5,861.245
2021-09-22 18:46:00-04:00,78.29,78.29,78.29,78.29,4,2,313.16
2021-09-22 18:47:00-04:00,78.29,78.29,78.29,78.29,4,2,313.16
2021-09-22 18:48:00-04:00,78.29,78.29,78.29,78.29,8,5,626.32
2021-09-22 18:49:00-04:00,78.295,78.295,78.285,78.285,9,3,704.615
2021-09-22 18:51:00-04:00,78.28,78.28,78.275,78.275,8,3,626.215
2021-09-22 18:52:00-04:00,78.27,78.27,78.265,78.265,40,12,3130.76
2021-09-22 18:53:00-04:00,78.27,78.27,78.27,78.27,7,1,547.89
2021-09-22 18:55:00-04:00,78.265,78.265,78.265,78.265,5,1,391.325
2021-09-22 18:56:00-04:00,78.27,78.275,78.27,78.27,7,3,547.9
2021-09-22 18:57:00-04:00,78.275,78.275,78.26,78.26,69,18,5400.295
2021-09-22 18:58:00-04:00,78.26,78.26,78.255,78.255,21,7,1643.41
2021-09-22 18:59:00-04:00,78.255,78.26,78.25,78.26,53,17,4147.56
2021-09-22 19:00:00-04:00,78.255,78.255,78.25,78.25,29,10,2269.325
2021-09-22 19:01:00-04:00,78.25,78.255,78.25,78.255,45,12,3521.385
2021-09-22 19:02:00-04:00,78.255,78.255,78.255,78.255,6,2,469.53
2021-09-22 19:03:00-04:00,78.25,78.255,78.25,78.255,9,2,704.255
2021-09-22 19:04:00-04:00,78.26,78.26,78.26,78.26,17,2,1330.42
2021-09-22 19:05:00-04:00,78.265,78.285,78.265,78.28,44,15,3444.07
2021-09-22 19:06:00-04:00,78.28,78.285,78.28,78.285,8,2,626.255
2021-09-22 19:08:00-04:00,78.275,78.275,78.275,78.275,6,2,469.65
2021-09-22 19:09:00-04:00,78.275,78.275,78.275,78.275,2,1,156.55
2021-09-22 19:11:00-04:00,78.27,78.275,78.265,78.27,24,11,1878.49
2021-09-22 19:12:00-04:00,78.265,78.27,78.265,78.27,24,6,1878.41
2021-09-22 19:13:00-04:00,78.27,78.275,78.27,78.27,8,4,626.175
2021-09-22 19:14:00-04:00,78.265,78.27,78.265,78.27,4,3,313.065
2021-09-22 19:15:00-04:00,78.265,78.27,78.255,78.265,27,13,2113.085
2021-09-22 19:16:00-04:00,78.27,78.27,78.27,78.27,6,1,469.62
