,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-05 18:00:00-04:00,80.01,80.01,79.995,80.005,19,9,1520.125
2021-08-05 18:01:00-04:00,80.015,80.02,80.015,80.02,61,22,4881.12
2021-08-05 18:02:00-04:00,80.025,80.025,80.025,80.025,13,6,1040.325
2021-08-05 18:03:00-04:00,80.02,80.02,80.02,80.02,10,5,800.2
2021-08-05 18:04:00-04:00,80.02,80.02,80.015,80.015,6,3,480.11
2021-08-05 18:06:00-04:00,80.015,80.015,80.015,80.015,8,2,640.12
2021-08-05 18:09:00-04:00,80.01,80.01,80.01,80.01,4,4,320.04
2021-08-05 18:10:00-04:00,80.01,80.01,80.01,80.01,16,3,1280.16
2021-08-05 18:11:00-04:00,80.015,80.02,80.015,80.02,23,3,1840.445
2021-08-05 18:13:00-04:00,80.015,80.015,80.015,80.015,13,1,1040.195
2021-08-05 18:14:00-04:00,80.01,80.01,80.01,80.01,1,1,80.01
2021-08-05 18:17:00-04:00,80.01,80.01,80.01,80.01,1,1,80.01
2021-08-05 18:19:00-04:00,80.01,80.01,80.01,80.01,32,8,2560.32
2021-08-05 18:21:00-04:00,80.015,80.015,80.015,80.015,2,1,160.03
2021-08-05 18:22:00-04:00,80.02,80.02,80.02,80.02,23,3,1840.46
2021-08-05 18:24:00-04:00,80.02,80.02,80.015,80.015,12,4,960.23
2021-08-05 18:29:00-04:00,80.025,80.025,80.025,80.025,8,1,640.2
2021-08-05 18:30:00-04:00,80.02,80.02,80.02,80.02,1,1,80.02
2021-08-05 18:32:00-04:00,80.015,80.015,80.015,80.015,1,1,80.015
2021-08-05 18:35:00-04:00,80.015,80.015,80.01,80.01,19,7,1520.22
2021-08-05 18:36:00-04:00,80.01,80.01,80.01,80.01,10,9,800.1
2021-08-05 18:39:00-04:00,80.01,80.015,80.01,80.015,11,4,880.14
2021-08-05 18:40:00-04:00,80.01,80.01,80.01,80.01,7,6,560.07
2021-08-05 18:42:00-04:00,80.015,80.015,80.015,80.015,8,1,640.12
2021-08-05 18:44:00-04:00,80.015,80.02,80.015,80.02,8,6,640.125
2021-08-05 18:45:00-04:00,80.015,80.015,80.015,80.015,1,1,80.015
2021-08-05 18:48:00-04:00,80.01,80.01,80.01,80.01,2,1,160.02
2021-08-05 18:50:00-04:00,80.01,80.01,80.01,80.01,2,2,160.02
2021-08-05 18:53:00-04:00,80.015,80.015,80.01,80.01,2,2,160.025
2021-08-05 18:56:00-04:00,80.01,80.01,80.01,80.01,11,7,880.11
2021-08-05 18:58:00-04:00,80.01,80.01,80.01,80.01,22,14,1760.22
2021-08-05 19:00:00-04:00,80.015,80.015,80.01,80.015,3,3,240.04
2021-08-05 19:01:00-04:00,80.015,80.015,80.015,80.015,6,3,480.09
2021-08-05 19:02:00-04:00,80.015,80.015,80.015,80.015,2,2,160.03
2021-08-05 19:05:00-04:00,80.015,80.015,80.015,80.015,1,1,80.015
2021-08-05 19:06:00-04:00,80.02,80.02,80.02,80.02,2,1,160.04
2021-08-05 19:09:00-04:00,80.02,80.02,80.02,80.02,2,1,160.04
2021-08-05 19:14:00-04:00,80.01,80.01,80.01,80.01,1,1,80.01
2021-08-05 19:16:00-04:00,80.01,80.01,80.01,80.01,43,11,3440.43
2021-08-05 19:17:00-04:00,80.01,80.01,80.01,80.01,16,5,1280.16
2021-08-05 19:18:00-04:00,80.01,80.01,80.01,80.01,1,1,80.01
2021-08-05 19:21:00-04:00,80.01,80.01,80.01,80.01,2,2,160.02
2021-08-05 19:30:00-04:00,80.005,80.005,80.005,80.005,4,2,320.02
2021-08-05 19:34:00-04:00,80.005,80.005,80.005,80.005,1,1,80.005
2021-08-05 19:35:00-04:00,80.005,80.005,80.005,80.005,2,2,160.01
2021-08-05 19:39:00-04:00,80.01,80.01,80.01,80.01,1,1,80.01
2021-08-05 19:41:00-04:00,80.01,80.01,80.01,80.01,9,2,720.09
2021-08-05 19:42:00-04:00,80.01,80.015,80.01,80.015,2,2,160.025
2021-08-05 19:44:00-04:00,80.01,80.01,80.01,80.01,2,1,160.02
2021-08-05 19:46:00-04:00,80.005,80.005,80.005,80.005,4,2,320.02
2021-08-05 19:48:00-04:00,80.005,80.005,80.005,80.005,1,1,80.005
2021-08-05 19:49:00-04:00,80.0,80.0,80.0,80.0,2,1,160.0
2021-08-05 19:50:00-04:00,80.0,80.0,80.0,80.0,1,1,80.0
2021-08-05 19:51:00-04:00,80.0,80.0,79.995,80.0,15,6,1199.965
2021-08-05 19:53:00-04:00,80.0,80.0,80.0,80.0,3,1,240.0
2021-08-05 19:55:00-04:00,79.995,79.995,79.995,79.995,6,1,479.97
2021-08-05 19:56:00-04:00,79.995,79.995,79.995,79.995,3,1,239.985
2021-08-05 19:57:00-04:00,79.995,79.995,79.995,79.995,1,1,79.995
2021-08-05 19:59:00-04:00,79.985,79.985,79.985,79.985,1,1,79.985
2021-08-05 20:00:00-04:00,79.985,79.985,79.975,79.975,17,9,1359.63
2021-08-05 20:01:00-04:00,79.975,79.98,79.975,79.98,16,11,1279.66
2021-08-05 20:02:00-04:00,79.98,79.98,79.975,79.975,12,5,959.735
2021-08-05 20:03:00-04:00,79.975,79.975,79.965,79.97,23,11,1839.33
2021-08-05 20:04:00-04:00,79.97,79.97,79.97,79.97,2,1,159.94
2021-08-05 20:05:00-04:00,79.97,79.975,79.965,79.97,39,13,3118.745
2021-08-05 20:06:00-04:00,79.965,79.97,79.965,79.97,41,14,3278.575
2021-08-05 20:07:00-04:00,79.97,79.97,79.96,79.965,41,17,3278.53
2021-08-05 20:08:00-04:00,79.965,79.965,79.965,79.965,23,9,1839.195
2021-08-05 20:09:00-04:00,79.97,79.97,79.97,79.97,4,2,319.88
2021-08-05 20:10:00-04:00,79.965,79.97,79.965,79.97,4,2,319.875
2021-08-05 20:11:00-04:00,79.97,79.97,79.965,79.965,20,14,1599.37
2021-08-05 20:12:00-04:00,79.97,79.97,79.97,79.97,1,1,79.97
2021-08-05 20:13:00-04:00,79.965,79.965,79.965,79.965,4,3,319.86
2021-08-05 20:14:00-04:00,79.965,79.965,79.965,79.965,1,1,79.965
2021-08-05 20:15:00-04:00,79.97,79.975,79.97,79.975,12,8,959.685
2021-08-05 20:16:00-04:00,79.97,79.97,79.97,79.97,2,1,159.94
2021-08-05 20:17:00-04:00,79.97,79.975,79.97,79.97,20,11,1599.41
2021-08-05 20:18:00-04:00,79.97,79.97,79.97,79.97,4,4,319.88
2021-08-05 20:19:00-04:00,79.97,79.97,79.96,79.96,6,5,479.79
2021-08-05 20:20:00-04:00,79.96,79.96,79.96,79.96,1,1,79.96
2021-08-05 20:21:00-04:00,79.96,79.97,79.96,79.97,13,8,1039.57
2021-08-05 20:22:00-04:00,79.97,79.97,79.97,79.97,3,1,239.91
2021-08-05 20:25:00-04:00,79.965,79.965,79.965,79.965,1,1,79.965
2021-08-05 20:26:00-04:00,79.965,79.965,79.955,79.955,25,10,1999.0
2021-08-05 20:27:00-04:00,79.96,79.96,79.96,79.96,7,2,559.72
2021-08-05 20:28:00-04:00,79.955,79.955,79.955,79.955,10,2,799.55
2021-08-05 20:29:00-04:00,79.95,79.955,79.95,79.955,3,2,239.855
2021-08-05 20:30:00-04:00,79.955,79.955,79.955,79.955,3,3,239.865
2021-08-05 20:31:00-04:00,79.955,79.955,79.955,79.955,4,1,319.82
2021-08-05 20:32:00-04:00,79.955,79.955,79.955,79.955,5,3,399.775
2021-08-05 20:33:00-04:00,79.955,79.955,79.95,79.955,6,5,479.72
2021-08-05 20:34:00-04:00,79.95,79.95,79.95,79.95,11,5,879.45
2021-08-05 20:35:00-04:00,79.955,79.955,79.95,79.95,8,5,639.635
2021-08-05 20:36:00-04:00,79.95,79.95,79.95,79.95,7,3,559.65
2021-08-05 20:37:00-04:00,79.955,79.955,79.95,79.955,15,9,1199.31
2021-08-05 20:38:00-04:00,79.95,79.95,79.94,79.945,19,7,1519.01
2021-08-05 20:39:00-04:00,79.94,79.945,79.94,79.945,15,6,1199.165
2021-08-05 20:41:00-04:00,79.945,79.945,79.945,79.945,32,10,2558.24
2021-08-05 20:42:00-04:00,79.95,79.95,79.945,79.945,19,4,1518.98
2021-08-05 20:43:00-04:00,79.945,79.945,79.94,79.94,229,28,18306.316
2021-08-05 20:44:00-04:00,79.94,79.94,79.94,79.94,6,5,479.64
2021-08-05 20:45:00-04:00,79.94,79.94,79.94,79.94,2,1,159.88
2021-08-05 20:46:00-04:00,79.94,79.955,79.94,79.955,39,8,3117.82
2021-08-05 20:47:00-04:00,79.95,79.95,79.95,79.95,6,3,479.7
2021-08-05 20:48:00-04:00,79.95,79.95,79.95,79.95,12,2,959.4
2021-08-05 20:49:00-04:00,79.945,79.945,79.945,79.945,1,1,79.945
2021-08-05 20:50:00-04:00,79.945,79.945,79.935,79.935,70,31,5595.71
2021-08-05 20:51:00-04:00,79.94,79.94,79.94,79.94,4,3,319.76
2021-08-05 20:52:00-04:00,79.935,79.935,79.935,79.935,14,10,1119.09
