,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-06 03:29:00-04:00,79.99,79.99,79.99,79.99,1,1,79.99
2021-08-06 04:42:00-04:00,79.935,79.935,79.935,79.935,1,1,79.935
2021-08-06 05:18:00-04:00,79.925,79.925,79.925,79.925,1,1,79.925
2021-08-06 08:38:00-04:00,79.89,79.89,79.89,79.89,1,1,79.89
2021-08-06 10:24:00-04:00,79.665,79.665,79.66,79.66,3,2,238.99
2021-08-06 10:52:00-04:00,79.535,79.535,79.535,79.535,1,1,79.535
2021-08-06 11:27:00-04:00,79.54,79.54,79.54,79.54,1,1,79.54
