,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-28 20:00:00-04:00,1431.75,1432.0,1430.75,1431.0,10,7,14312.5
2021-07-28 20:01:00-04:00,1430.75,1430.75,1429.25,1429.5,11,10,15729.0
2021-07-28 20:03:00-04:00,1431.75,1431.75,1431.75,1431.75,4,1,5727.0
2021-07-28 20:04:00-04:00,1432.0,1432.0,1432.0,1432.0,13,5,18616.0
2021-07-28 20:08:00-04:00,1431.25,1431.25,1431.25,1431.25,1,1,1431.25
2021-07-28 20:10:00-04:00,1431.25,1431.25,1431.0,1431.0,3,2,4293.5
2021-07-28 20:11:00-04:00,1430.25,1430.25,1430.25,1430.25,1,1,1430.25
2021-07-28 20:36:00-04:00,1429.75,1429.75,1429.75,1429.75,1,1,1429.75
2021-07-28 20:47:00-04:00,1430.0,1430.0,1430.0,1430.0,1,1,1430.0
2021-07-28 20:58:00-04:00,1431.5,1431.5,1431.5,1431.5,2,1,2863.0
2021-07-28 21:03:00-04:00,1429.25,1429.25,1429.25,1429.25,1,1,1429.25
2021-07-28 21:14:00-04:00,1429.25,1429.25,1428.75,1428.75,2,2,2858.0
2021-07-28 21:15:00-04:00,1429.25,1429.25,1429.25,1429.25,1,1,1429.25
2021-07-28 21:29:00-04:00,1429.25,1429.25,1429.25,1429.25,4,1,5717.0
2021-07-28 21:58:00-04:00,1429.0,1429.0,1429.0,1429.0,2,1,2858.0
2021-07-28 22:01:00-04:00,1430.0,1430.0,1430.0,1430.0,1,1,1430.0
2021-07-28 22:05:00-04:00,1429.0,1429.0,1429.0,1429.0,5,4,7145.0
2021-07-28 22:15:00-04:00,1427.75,1427.75,1427.75,1427.75,1,1,1427.75
2021-07-28 22:57:00-04:00,1429.75,1429.75,1429.75,1429.75,1,1,1429.75
2021-07-28 23:13:00-04:00,1432.25,1432.25,1432.25,1432.25,1,1,1432.25
2021-07-28 23:57:00-04:00,1433.25,1433.25,1433.25,1433.25,1,1,1433.25
2021-07-29 00:14:00-04:00,1433.5,1433.5,1433.5,1433.5,1,1,1433.5
2021-07-29 00:35:00-04:00,1433.75,1434.25,1433.75,1434.25,2,2,2868.0
2021-07-29 00:40:00-04:00,1434.0,1434.0,1434.0,1434.0,1,1,1434.0
2021-07-29 00:52:00-04:00,1434.0,1434.0,1434.0,1434.0,1,1,1434.0
2021-07-29 00:56:00-04:00,1434.0,1434.0,1434.0,1434.0,1,1,1434.0
2021-07-29 01:19:00-04:00,1434.75,1434.75,1434.75,1434.75,1,1,1434.75
2021-07-29 01:26:00-04:00,1435.0,1435.0,1435.0,1435.0,2,2,2870.0
2021-07-29 01:27:00-04:00,1435.5,1435.5,1435.5,1435.5,2,1,2871.0
2021-07-29 01:30:00-04:00,1436.0,1436.0,1436.0,1436.0,2,1,2872.0
2021-07-29 01:46:00-04:00,1435.25,1435.25,1435.25,1435.25,1,1,1435.25
2021-07-29 02:13:00-04:00,1435.25,1435.25,1435.25,1435.25,1,1,1435.25
2021-07-29 02:14:00-04:00,1435.75,1435.75,1435.75,1435.75,1,1,1435.75
2021-07-29 02:20:00-04:00,1437.5,1437.5,1437.5,1437.5,1,1,1437.5
2021-07-29 02:21:00-04:00,1437.25,1437.75,1437.25,1437.75,2,2,2875.0
2021-07-29 02:27:00-04:00,1438.75,1438.75,1438.75,1438.75,2,1,2877.5
2021-07-29 02:30:00-04:00,1437.75,1437.75,1437.75,1437.75,2,1,2875.5
2021-07-29 02:31:00-04:00,1438.5,1438.5,1438.5,1438.5,2,1,2877.0
2021-07-29 02:44:00-04:00,1438.25,1438.25,1438.25,1438.25,19,11,27326.75
2021-07-29 02:45:00-04:00,1438.25,1438.5,1438.25,1438.25,5,4,7191.5
2021-07-29 02:47:00-04:00,1438.25,1438.25,1438.25,1438.25,1,1,1438.25
2021-07-29 02:48:00-04:00,1438.25,1438.25,1438.25,1438.25,1,1,1438.25
2021-07-29 02:54:00-04:00,1439.75,1439.75,1439.75,1439.75,1,1,1439.75
2021-07-29 02:59:00-04:00,1439.25,1439.25,1439.25,1439.25,1,1,1439.25
2021-07-29 03:05:00-04:00,1440.0,1440.0,1439.25,1439.25,14,5,20157.0
2021-07-29 03:10:00-04:00,1440.0,1440.0,1440.0,1440.0,53,11,76320.0
2021-07-29 03:11:00-04:00,1441.0,1441.0,1441.0,1441.0,9,6,12969.0
2021-07-29 03:12:00-04:00,1442.0,1442.5,1442.0,1442.5,5,3,7211.0
2021-07-29 03:13:00-04:00,1442.75,1442.75,1442.75,1442.75,3,3,4328.25
2021-07-29 03:14:00-04:00,1442.75,1444.0,1442.75,1444.0,10,8,14433.5
2021-07-29 03:17:00-04:00,1442.75,1443.0,1442.75,1443.0,6,4,8656.75
2021-07-29 03:21:00-04:00,1442.0,1442.0,1442.0,1442.0,1,1,1442.0
2021-07-29 03:24:00-04:00,1442.25,1442.25,1442.25,1442.25,1,1,1442.25
2021-07-29 03:27:00-04:00,1443.0,1443.0,1443.0,1443.0,1,1,1443.0
2021-07-29 03:30:00-04:00,1441.5,1441.5,1441.5,1441.5,1,1,1441.5
2021-07-29 04:13:00-04:00,1442.5,1442.5,1442.5,1442.5,3,2,4327.5
2021-07-29 04:14:00-04:00,1443.25,1443.25,1443.25,1443.25,1,1,1443.25
2021-07-29 04:23:00-04:00,1443.25,1443.25,1443.25,1443.25,1,1,1443.25
2021-07-29 04:28:00-04:00,1443.0,1443.0,1443.0,1443.0,2,1,2886.0
2021-07-29 04:31:00-04:00,1443.0,1443.0,1443.0,1443.0,3,2,4329.0
2021-07-29 04:32:00-04:00,1443.5,1443.5,1443.5,1443.5,5,1,7217.5
2021-07-29 04:33:00-04:00,1443.75,1443.75,1443.75,1443.75,2,1,2887.5
2021-07-29 04:35:00-04:00,1443.0,1443.0,1443.0,1443.0,1,1,1443.0
2021-07-29 04:36:00-04:00,1443.0,1443.0,1443.0,1443.0,7,2,10101.0
2021-07-29 04:40:00-04:00,1444.0,1444.0,1443.75,1443.75,16,9,23103.75
2021-07-29 04:41:00-04:00,1443.75,1443.75,1443.75,1443.75,2,1,2887.5
2021-07-29 04:43:00-04:00,1444.0,1444.0,1444.0,1444.0,7,4,10108.0
2021-07-29 04:44:00-04:00,1444.0,1444.0,1444.0,1444.0,5,4,7220.0
2021-07-29 04:45:00-04:00,1444.0,1444.0,1443.0,1443.0,3,2,4330.0
2021-07-29 04:47:00-04:00,1443.0,1443.0,1443.0,1443.0,1,1,1443.0
2021-07-29 04:48:00-04:00,1443.0,1443.5,1443.0,1443.5,7,3,10101.75
2021-07-29 04:49:00-04:00,1443.5,1443.5,1443.5,1443.5,2,2,2887.0
2021-07-29 05:04:00-04:00,1443.0,1443.0,1442.5,1442.5,2,2,2885.5
2021-07-29 05:14:00-04:00,1441.75,1441.75,1441.75,1441.75,3,2,4325.25
2021-07-29 05:15:00-04:00,1441.5,1441.5,1441.5,1441.5,2,1,2883.0
2021-07-29 05:19:00-04:00,1442.75,1442.75,1442.75,1442.75,2,1,2885.5
2021-07-29 05:20:00-04:00,1443.0,1443.0,1442.75,1442.75,5,2,7214.75
2021-07-29 05:21:00-04:00,1442.0,1442.0,1442.0,1442.0,1,1,1442.0
2021-07-29 05:28:00-04:00,1442.0,1442.0,1442.0,1442.0,3,1,4326.0
2021-07-29 05:34:00-04:00,1442.0,1442.0,1442.0,1442.0,1,1,1442.0
2021-07-29 05:35:00-04:00,1441.25,1441.25,1441.0,1441.0,21,15,30265.5
2021-07-29 05:41:00-04:00,1440.75,1440.75,1440.25,1440.25,7,5,10083.25
2021-07-29 05:42:00-04:00,1440.25,1440.25,1439.5,1439.5,2,2,2879.75
2021-07-29 05:44:00-04:00,1439.25,1439.25,1439.25,1439.25,1,1,1439.25
